"","condition","genes"
"17894","BNT-I (D10, severe)","ISPD"
"17895","BNT-I (D10, severe)","ALG1L9P"
"17896","BNT-I (D10, severe)","CFL1P1"
"17897","BNT-I (D10, severe)","LOC101929415"
"17898","BNT-I (D10, severe)","SMAD1"
"17899","BNT-I (D10, severe)","CYP3A4"
"17900","BNT-I (D10, severe)","POLR2J3"
"17901","BNT-I (D10, severe)","LMNTD2"
"17902","BNT-I (D10, severe)","MIAT"
"17903","BNT-I (D10, severe)","NCKAP5"
"17904","BNT-I (D10, severe)","PDE4C"
"17905","BNT-I (D10, severe)","TNFAIP8L3"
"17906","BNT-I (D10, severe)","ERV3-1"
"17907","BNT-I (D10, severe)","IGF1"
"17908","BNT-I (D10, severe)","MFSD3"
"17909","BNT-I (D10, severe)","PRG1"
"17910","BNT-I (D10, severe)","CRIP2"
"17911","BNT-I (D10, severe)","DGCR5"
"17912","BNT-I (D10, severe)","PLSCR2"
"17913","BNT-I (D10, severe)","TSPAN13"
"17914","BNT-I (D10, severe)","ASAP1-IT2"
"17915","BNT-I (D10, severe)","MIR4784"
"17916","BNT-I (D10, severe)","GSTA4"
"17917","BNT-I (D10, severe)","LOC100129216"
"17918","BNT-I (D10, severe)","PFKFB1"
"17919","BNT-I (D10, severe)","ZSCAN31"
"17920","BNT-I (D10, severe)","MMP1"
"17921","BNT-I (D10, severe)","LINC01284"
"17922","BNT-I (D10, severe)","FOXQ1"
"17923","BNT-I (D10, severe)","OR2A4"
"17924","BNT-I (D10, severe)","CYB5D1"
"17925","BNT-I (D10, severe)","LACTB2-AS1"
"17926","BNT-I (D10, severe)","CSNK1A1L"
"17927","BNT-I (D10, severe)","LDOC1"
"17928","BNT-I (D10, severe)","LOC441081"
"17929","BNT-I (D10, severe)","SDC1"
"17930","BNT-I (D10, severe)","PTPRM"
"17931","BNT-I (D10, severe)","MOXD2P"
"17932","BNT-I (D10, severe)","PRR29-AS1"
"17933","BNT-I (D10, severe)","ITPRIPL2"
"17934","BNT-I (D10, severe)","LOC729609"
"17935","BNT-I (D10, severe)","LOC100129046"
"17936","BNT-I (D10, severe)","GABARAPL1"
"17937","BNT-I (D10, severe)","CABP4"
"17938","BNT-I (D10, severe)","NHLH1"
"17939","BNT-I (D10, severe)","SLC8A1"
"17940","BNT-I (D10, severe)","YPEL5"
"17941","BNT-I (D10, severe)","CNGB1"
"17942","BNT-I (D10, severe)","FAM69A"
"17943","BNT-I (D10, severe)","EHF"
"17944","BNT-I (D10, severe)","ZNF765"
"17945","BNT-I (D10, severe)","IGBP1P1"
"17946","BNT-I (D10, severe)","ZNF551"
"17947","BNT-I (D10, severe)","TMCC3"
"17948","BNT-I (D10, severe)","CASS4"
"17949","BNT-I (D10, severe)","TAS2R31"
"17950","BNT-I (D10, severe)","CTNND2"
"17951","BNT-I (D10, severe)","LPAR6"
"17952","BNT-I (D10, severe)","MYH11"
"17953","BNT-I (D10, severe)","TENM4"
"17954","BNT-I (D10, severe)","CATIP-AS1"
"17955","BNT-I (D10, severe)","DBH-AS1"
"17956","BNT-I (D10, severe)","IGIP"
"17957","BNT-I (D10, severe)","PFKFB3"
"17958","BNT-I (D10, severe)","LIM2"
"17959","BNT-I (D10, severe)","MIR6514"
"17960","BNT-I (D10, severe)","SLA"
"17961","BNT-I (D10, severe)","GPSM1"
"17962","BNT-I (D10, severe)","HIST1H4I"
"17963","BNT-I (D10, severe)","CEP112"
"17964","BNT-I (D10, severe)","METTL7B"
"17965","BNT-I (D10, severe)","MIR1255A"
"17966","BNT-I (D10, severe)","SLC16A2"
"17967","BNT-I (D10, severe)","CYP26A1"
"17968","BNT-I (D10, severe)","RBPMS2"
"17969","BNT-I (D10, severe)","SLC25A39"
"17970","BNT-I (D10, severe)","LOC101929452"
"17971","BNT-I (D10, severe)","CA6"
"17972","BNT-I (D10, severe)","NPL"
"17973","BNT-I (D10, severe)","DISC1"
"17974","BNT-I (D10, severe)","UMODL1"
"17975","BNT-I (D10, severe)","NEFM"
"17976","BNT-I (D10, severe)","SH3GL1P2"
"17977","BNT-I (D10, severe)","RNF126"
"17978","BNT-I (D10, severe)","VWA8"
"17979","BNT-I (D10, severe)","MCF2L2"
"17980","BNT-I (D10, severe)","FAM186B"
"17981","BNT-I (D10, severe)","ABLIM3"
"17982","BNT-I (D10, severe)","RNF43"
"17983","BNT-I (D10, severe)","ADHFE1"
"17984","BNT-I (D10, severe)","FAM159A"
"17985","BNT-I (D10, severe)","MIR4537"
"17986","BNT-I (D10, severe)","CNIH2"
"17987","BNT-I (D10, severe)","CSRP2"
"17988","BNT-I (D10, severe)","GPRC5C"
"17989","BNT-I (D10, severe)","EPDR1"
"17990","BNT-I (D10, severe)","YPEL4"
"17991","BNT-I (D10, severe)","MIR3945"
"17992","BNT-I (D10, severe)","DOCK6"
"17993","BNT-I (D10, severe)","DNM1"
"17994","BNT-I (D10, severe)","KIAA0319"
"17995","BNT-I (D10, severe)","AGAP1"
"17996","BNT-I (D10, severe)","NETO1"
"17997","BNT-I (D10, severe)","VASH1"
"17998","BNT-I (D10, severe)","SGMS2"
"17999","BNT-I (D10, severe)","DDIT4"
"18000","BNT-I (D10, severe)","RGL3"
"18001","BNT-I (D10, severe)","LOC728485"
"18002","BNT-I (D10, severe)","ZNF302"
"18003","BNT-I (D10, severe)","LINC00899"
"18004","BNT-I (D10, severe)","NT5C3B"
"18005","BNT-I (D10, severe)","LOC102467147"
"18006","BNT-I (D10, severe)","C9orf117"
"18007","BNT-I (D10, severe)","BBS12"
"18008","BNT-I (D10, severe)","MAMLD1"
"18009","BNT-I (D10, severe)","SNORA5C"
"18010","BNT-I (D10, severe)","PEAR1"
"18011","BNT-I (D10, severe)","TRG-AS1"
"18012","BNT-I (D10, severe)","SLC22A17"
"18013","BNT-I (D10, severe)","C20orf62"
"18014","BNT-I (D10, severe)","PDLIM7"
"18015","BNT-I (D10, severe)","PLCXD2"
"18016","BNT-I (D10, severe)","TRAPPC2B"
"18017","BNT-I (D10, severe)","KCNN3"
"18018","BNT-I (D10, severe)","TOM1L1"
"18019","BNT-I (D10, severe)","TP73"
"18020","BNT-I (D10, severe)","RNU6-78P"
"18021","BNT-I (D10, severe)","ALKBH3-AS1"
"18022","BNT-I (D10, severe)","GADD45B"
"18023","BNT-I (D10, severe)","ADGRG1"
"18024","BNT-I (D10, severe)","CCDC140"
"18025","BNT-I (D10, severe)","MPZ"
"18026","BNT-I (D10, severe)","ASTL"
"18027","BNT-I (D10, severe)","MAGEH1"
"18028","BNT-I (D10, severe)","CYSTM1"
"18029","BNT-I (D10, severe)","EXOC3L2"
"18030","BNT-I (D10, severe)","CREG2"
"18031","BNT-I (D10, severe)","LOC643733"
"18032","BNT-I (D10, severe)","MZT2A"
"18033","BNT-I (D10, severe)","ZNF584"
"18034","BNT-I (D10, severe)","FLJ38122"
"18035","BNT-I (D10, severe)","LPAR2"
"18036","BNT-I (D10, severe)","HSF5"
"18037","BNT-I (D10, severe)","SDF2L1"
"18038","BNT-I (D10, severe)","NRXN1"
"18039","BNT-I (D10, severe)","LIMK2"
"18040","BNT-I (D10, severe)","REC8"
"18041","BNT-I (D10, severe)","FER1L4"
"18042","BNT-I (D10, severe)","FXYD1"
"18043","BNT-I (D10, severe)","DVL1"
"18044","BNT-I (D10, severe)","CACNB2"
"18045","BNT-I (D10, severe)","ZNF626"
"18046","BNT-I (D10, severe)","TRAPPC6A"
"18047","BNT-I (D10, severe)","VWA5B1"
"18048","BNT-I (D10, severe)","ENAH"
"18049","BNT-I (D10, severe)","ESPN"
"18050","BNT-I (D10, severe)","DYTN"
"18051","BNT-I (D10, severe)","DPY19L2"
"18052","BNT-I (D10, severe)","SAMD14"
"18053","BNT-I (D10, severe)","ANKRD34B"
"18054","BNT-I (D10, severe)","NAA38"
"18055","BNT-I (D10, severe)","MSX2P1"
"18056","BNT-I (D10, severe)","JMJD4"
"18057","BNT-I (D10, severe)","ZNF268"
"18058","BNT-I (D10, severe)","PPEF1"
"18059","BNT-I (D10, severe)","LRP2"
"18060","BNT-I (D10, severe)","GUSBP5"
"18061","BNT-I (D10, severe)","TMEM158"
"18062","BNT-I (D10, severe)","RTP5"
"18063","BNT-I (D10, severe)","FAM86B1"
"18064","BNT-I (D10, severe)","PTOV1-AS1"
"18065","BNT-I (D10, severe)","ZBED2"
"18066","BNT-I (D10, severe)","PID1"
"18067","BNT-I (D10, severe)","NT5C2"
"18068","BNT-I (D10, severe)","MRAS"
"18069","BNT-I (D10, severe)","ZNF354A"
"18070","BNT-I (D10, severe)","SNORD1A"
"18071","BNT-I (D10, severe)","CACNA1I"
"18072","BNT-I (D10, severe)","MYL9"
"18073","BNT-I (D10, severe)","PVALB"
"18074","BNT-I (D10, severe)","HIST1H2BN"
"18075","BNT-I (D10, severe)","ZSWIM5"
"18076","BNT-I (D10, severe)","PAX3"
"18077","BNT-I (D10, severe)","CNKSR2"
"18078","BNT-I (D10, severe)","LINC01163"
"18079","BNT-I (D10, severe)","LIPM"
"18080","BNT-I (D10, severe)","GNMT"
"18081","BNT-I (D10, severe)","PCED1B-AS1"
"18082","BNT-I (D10, severe)","PRR5"
"18083","BNT-I (D10, severe)","TAS2R10"
"18084","BNT-I (D10, severe)","BCDIN3D-AS1"
"18085","BNT-I (D10, severe)","PARTICL"
"18086","BNT-I (D10, severe)","C22orf34"
"18087","BNT-I (D10, severe)","P2RX6"
"18088","BNT-I (D10, severe)","PPL"
"18089","BNT-I (D10, severe)","C22orf15"
"18090","BNT-I (D10, severe)","EGF"
"18091","BNT-I (D10, severe)","ARHGEF40"
"18092","BNT-I (D10, severe)","ANKRD36B"
"18093","BNT-I (D10, severe)","PLEKHA5"
"18094","BNT-I (D10, severe)","OIT3"
"18095","BNT-I (D10, severe)","MBD3"
"18096","BNT-I (D10, severe)","ADORA3"
"18097","BNT-I (D10, severe)","LMNB1"
"18098","BNT-I (D10, severe)","ARHGAP24"
"18099","BNT-I (D10, severe)","PPP1R3D"
"18100","BNT-I (D10, severe)","TMEM40"
"18101","BNT-I (D10, severe)","TRPC5"
"18102","BNT-I (D10, severe)","ANTXRL"
"18103","BNT-I (D10, severe)","CMTM5"
"18104","BNT-I (D10, severe)","ZDHHC15"
"18105","BNT-I (D10, severe)","ZNF546"
"18106","BNT-I (D10, severe)","UBOX5-AS1"
"18107","BNT-I (D10, severe)","LOC101928233"
"18108","BNT-I (D10, severe)","DGCR9"
"18109","BNT-I (D10, severe)","LOC729296"
"18110","BNT-I (D10, severe)","CYP2E1"
"18111","BNT-I (D10, severe)","DAB1"
"18112","BNT-I (D10, severe)","ECHDC2"
"18113","BNT-I (D10, severe)","ADCY10"
"18114","BNT-I (D10, severe)","DNAH3"
"18115","BNT-I (D10, severe)","MIR6847"
"18116","BNT-I (D10, severe)","LINC00824"
"18117","BNT-I (D10, severe)","PNPLA1"
"18118","BNT-I (D10, severe)","VIP"
"18119","BNT-I (D10, severe)","FABP6"
"18120","BNT-I (D10, severe)","PPP2R2B"
"18121","BNT-I (D10, severe)","SYT15"
"18122","BNT-I (D10, severe)","KLHL25"
"18123","BNT-I (D10, severe)","LINC01412"
"18124","BNT-I (D10, severe)","VMP1"
"18125","BNT-I (D10, severe)","CEP170B"
"18126","BNT-I (D10, severe)","ZNF229"
"18127","BNT-I (D10, severe)","ADSSL1"
"18128","BNT-I (D10, severe)","LINC01355"
"18129","BNT-I (D10, severe)","TMIE"
"18130","BNT-I (D10, severe)","KCNK17"
"18131","BNT-I (D10, severe)","PNPLA7"
"18132","BNT-I (D10, severe)","MIR1284"
"18133","BNT-I (D10, severe)","KCNQ3"
"18134","BNT-I (D10, severe)","POU6F1"
"18135","BNT-I (D10, severe)","RAD54L"
"18136","BNT-I (D10, severe)","PPP1R37"
"18137","BNT-I (D10, severe)","C1QL3"
"18138","BNT-I (D10, severe)","LOC101927043"
"18139","BNT-I (D10, severe)","ATP10B"
"18140","BNT-I (D10, severe)","FBLN2"
"18141","BNT-I (D10, severe)","NR1I3"
"18142","BNT-I (D10, severe)","ZNF366"
"18143","BNT-I (D10, severe)","CATSPER2P1"
"18144","BNT-I (D10, severe)","LOC100133669"
"18145","BNT-I (D10, severe)","FAM170B-AS1"
"18146","BNT-I (D10, severe)","RBM47"
"18147","BNT-I (D10, severe)","PAQR8"
"18148","BNT-I (D10, severe)","FAM86B2"
"18149","BNT-I (D10, severe)","LOC728613"
"18150","BNT-I (D10, severe)","C2CD4D"
"18151","BNT-I (D10, severe)","SERPINA12"
"18152","BNT-I (D10, severe)","PLEKHG4B"
"18153","BNT-I (D10, severe)","SEZ6"
"18154","BNT-I (D10, severe)","ZSCAN5A"
"18155","BNT-I (D10, severe)","CNN3"
"18156","BNT-I (D10, severe)","PPP1R15B"
"18157","BNT-I (D10, severe)","LOC100507006"
"18158","BNT-I (D10, severe)","LOC102546229"
"18159","BNT-I (D10, severe)","ZNF790"
"18160","BNT-I (D10, severe)","PIM1"
"18161","BNT-I (D10, severe)","ZFP3"
"18162","BNT-I (D10, severe)","KCNH8"
"18163","BNT-I (D10, severe)","ITPRIP"
"18164","BNT-I (D10, severe)","CHRNG"
"18165","BNT-I (D10, severe)","ARHGEF4"
"18166","BNT-I (D10, severe)","TAS2R4"
"18167","BNT-I (D10, severe)","PPEF2"
"18168","BNT-I (D10, severe)","SNORD72"
"18169","BNT-I (D10, severe)","PSPH"
"18170","BNT-I (D10, severe)","GSTM2"
"18171","BNT-I (D10, severe)","PRSS35"
"18172","BNT-I (D10, severe)","SLC14A1"
"18173","BNT-I (D10, severe)","NFASC"
"18174","BNT-I (D10, severe)","KANK1"
"18175","BNT-I (D10, severe)","KIAA1257"
"18176","BNT-I (D10, severe)","TOP1P1"
"18177","BNT-I (D10, severe)","TXNDC2"
"18178","BNT-I (D10, severe)","LOC102724957"
"18179","BNT-I (D10, severe)","SLC27A5"
"18180","BNT-I (D10, severe)","MFSD4"
"18181","BNT-I (D10, severe)","PDE2A"
"18182","BNT-I (D10, severe)","SPAG6"
"18183","BNT-I (D10, severe)","A1BG-AS1"
"18184","BNT-I (D10, severe)","SPIRE2"
"18185","BNT-I (D10, severe)","PTPN14"
"18186","BNT-I (D10, severe)","HPSE2"
"18187","BNT-I (D10, severe)","GPRC5B"
"18188","BNT-I (D10, severe)","KRT23"
"18189","BNT-I (D10, severe)","GPT"
"18190","BNT-I (D10, severe)","MIR4458HG"
"18191","BNT-I (D10, severe)","SH2D6"
"18192","BNT-I (D10, severe)","IRG1"
"18193","BNT-I (D10, severe)","R3HDM4"
"18194","BNT-I (D10, severe)","FAM198B"
"18195","BNT-I (D10, severe)","SIGLEC17P"
"18196","BNT-I (D10, severe)","CHRFAM7A"
"18197","BNT-I (D10, severe)","MCOLN3"
"18198","BNT-I (D10, severe)","CHST8"
"18199","BNT-I (D10, severe)","PHLDB3"
"18200","BNT-I (D10, severe)","LRRC37A3"
"18201","BNT-I (D10, severe)","LOC100134868"
"18202","BNT-I (D10, severe)","EDAR"
"18203","BNT-I (D10, severe)","ZCWPW2"
"18204","BNT-I (D10, severe)","IL17RB"
"18205","BNT-I (D10, severe)","KIF27"
"18206","BNT-I (D10, severe)","SLC24A3"
"18207","BNT-I (D10, severe)","ALAS1"
"18208","BNT-I (D10, severe)","LINC01127"
"18209","BNT-I (D10, severe)","TSPYL5"
"18210","BNT-I (D10, severe)","CREB5"
"18211","BNT-I (D10, severe)","HRASLS"
"18212","BNT-I (D10, severe)","HIST1H2AM"
"18213","BNT-I (D10, severe)","FAM19A1"
"18214","BNT-I (D10, severe)","DAPP1"
"18215","BNT-I (D10, severe)","SYBU"
"18216","BNT-I (D10, severe)","C1orf21"
"18217","BNT-I (D10, severe)","GLIPR1L2"
"18218","BNT-I (D10, severe)","ABCB11"
"18219","BNT-I (D10, severe)","LHFP"
"18220","BNT-I (D10, severe)","MIR146A"
"18221","BNT-I (D10, severe)","ELOVL7"
"18222","BNT-I (D10, severe)","LINC01506"
"18223","BNT-I (D10, severe)","DUSP8"
"18224","BNT-I (D10, severe)","KRTAP5-AS1"
"18225","BNT-I (D10, severe)","C10orf128"
"18226","BNT-I (D10, severe)","LINC01398"
"18227","BNT-I (D10, severe)","SNORD36C"
"18228","BNT-I (D10, severe)","SLC28A2"
"18229","BNT-I (D10, severe)","FAM178B"
"18230","BNT-I (D10, severe)","ZNF665"
"18231","BNT-I (D10, severe)","SLC8A2"
"18232","BNT-I (D10, severe)","SLC12A8"
"18233","BNT-I (D10, severe)","CATSPER1"
"18234","BNT-I (D10, severe)","RTN1"
"18235","BNT-I (D10, severe)","C1orf106"
"18236","BNT-I (D10, severe)","HCG14"
"18237","BNT-I (D10, severe)","ESRP2"
"18238","BNT-I (D10, severe)","DBN1"
"18239","BNT-I (D10, severe)","TGM5"
"18240","BNT-I (D10, severe)","TSTD3"
"18241","BNT-I (D10, severe)","KIAA1211"
"18242","BNT-I (D10, severe)","DIXDC1"
"18243","BNT-I (D10, severe)","PARP11"
"18244","BNT-I (D10, severe)","SLC6A13"
"18245","BNT-I (D10, severe)","PPAP2A"
"18246","BNT-I (D10, severe)","MYO16"
"18247","BNT-I (D10, severe)","LOC102723824"
"18248","BNT-I (D10, severe)","WDR34"
"18249","BNT-I (D10, severe)","MRAP2"
"18250","BNT-I (D10, severe)","DOCK9-AS2"
"18251","BNT-I (D10, severe)","LOC145474"
"18252","BNT-I (D10, severe)","PVRL1"
"18253","BNT-I (D10, severe)","FNTB"
"18254","BNT-I (D10, severe)","FAAH2"
"18255","BNT-I (D10, severe)","FAM21A"
"18256","BNT-I (D10, severe)","CCNI2"
"18257","BNT-I (D10, severe)","SLC25A20"
"18258","BNT-I (D10, severe)","CDNF"
"18259","BNT-I (D10, severe)","LINC00853"
"18260","BNT-I (D10, severe)","LOC101928100"
"18261","BNT-I (D10, severe)","KCNH2"
"18262","BNT-I (D10, severe)","CELF3"
"18263","BNT-I (D10, severe)","DHRS13"
"18264","BNT-I (D10, severe)","OTOGL"
"18265","BNT-I (D10, severe)","RGS5"
"18266","BNT-I (D10, severe)","MKRN2OS"
"18267","BNT-I (D10, severe)","RNU6-57P"
"18268","BNT-I (D10, severe)","BMS1P6"
"18269","BNT-I (D10, severe)","C1orf74"
"18270","BNT-I (D10, severe)","STON1"
"18271","BNT-I (D10, severe)","CD200R1L"
"18272","BNT-I (D10, severe)","MED12L"
"18273","BNT-I (D10, severe)","C2orf61"
"18274","BNT-I (D10, severe)","SH2D4B"
"18275","BNT-I (D10, severe)","MOV10"
"18276","BNT-I (D10, severe)","SHANK1"
"18277","BNT-I (D10, severe)","GM2A"
"18278","BNT-I (D10, severe)","LRRC37A6P"
"18279","BNT-I (D10, severe)","MIR29B2"
"18280","BNT-I (D10, severe)","DOK4"
"18281","BNT-I (D10, severe)","BCAT1"
"18282","BNT-I (D10, severe)","MAK"
"18283","BNT-I (D10, severe)","SLC9A3"
"18284","BNT-I (D10, severe)","KCNH1"
"18285","BNT-I (D10, severe)","ANP32C"
"18286","BNT-I (D10, severe)","CDK15"
"18287","BNT-I (D10, severe)","HLX-AS1"
"18288","BNT-I (D10, severe)","TMEM140"
"18289","BNT-I (D10, severe)","GPR135"
"18290","BNT-I (D10, severe)","GNAO1"
"18291","BNT-I (D10, severe)","PLK4"
"18292","BNT-I (D10, severe)","WDR62"
"18293","BNT-I (D10, severe)","IL17RD"
"18294","BNT-I (D10, severe)","GABRR2"
"18295","BNT-I (D10, severe)","SLC7A3"
"18296","BNT-I (D10, severe)","LOC400927"
"18297","BNT-I (D10, severe)","PKD2L2"
"18298","BNT-I (D10, severe)","CYP1A2"
"18299","BNT-I (D10, severe)","PRKXP1"
"18300","BNT-I (D10, severe)","TPRG1"
"18301","BNT-I (D10, severe)","RASSF8"
"18302","BNT-I (D10, severe)","SAMD10"
"18303","BNT-I (D10, severe)","MIR4521"
"18304","BNT-I (D10, severe)","SULT2B1"
"18305","BNT-I (D10, severe)","FAM153B"
"18306","BNT-I (D10, severe)","HIC1"
"18307","BNT-I (D10, severe)","ZNF653"
"18308","BNT-I (D10, severe)","COL4A2-AS1"
"18309","BNT-I (D10, severe)","MIR29C"
"18310","BNT-I (D10, severe)","SCN3A"
"18311","BNT-I (D10, severe)","EPOR"
"18312","BNT-I (D10, severe)","FBLN5"
"18313","BNT-I (D10, severe)","KIF19"
"18314","BNT-I (D10, severe)","GPRIN3"
"18315","BNT-I (D10, severe)","PLEKHH2"
"18316","BNT-I (D10, severe)","LINC00889"
"18317","BNT-I (D10, severe)","MARVELD1"
"18318","BNT-I (D10, severe)","ZNF200"
"18319","BNT-I (D10, severe)","LINC00189"
"18320","BNT-I (D10, severe)","CCL4L2"
"18321","BNT-I (D10, severe)","TRMT5"
"18322","BNT-I (D10, severe)","PCDHGC3"
"18323","BNT-I (D10, severe)","ZNF845"
"18324","BNT-I (D10, severe)","SIPA1L3"
"18325","BNT-I (D10, severe)","TIMP2"
"18326","BNT-I (D10, severe)","CCDC171"
"18327","BNT-I (D10, severe)","RASGRP4"
"18328","BNT-I (D10, severe)","NOS1AP"
"18329","BNT-I (D10, severe)","LOC100507283"
"18330","BNT-I (D10, severe)","CD200"
"18331","BNT-I (D10, severe)","TCL6"
"18332","BNT-I (D10, severe)","EAF1"
"18333","BNT-I (D10, severe)","NRP1"
"18334","BNT-I (D10, severe)","LINC00612"
"18335","BNT-I (D10, severe)","LOC105378732"
"18336","BNT-I (D10, severe)","SLC2A8"
"18337","BNT-I (D10, severe)","RPL34-AS1"
"18338","BNT-I (D10, severe)","CCPG1"
"18339","BNT-I (D10, severe)","IQCA1"
"18340","BNT-I (D10, severe)","CHRNA2"
"18341","BNT-I (D10, severe)","MKRN3"
"18342","BNT-I (D10, severe)","RPS16P5"
"18343","BNT-I (D10, severe)","UNQ6494"
"18344","BNT-I (D10, severe)","FITM1"
"18345","BNT-I (D10, severe)","LOC101928489"
"18346","BNT-I (D10, severe)","SMYD5"
"18347","BNT-I (D10, severe)","RNU4ATAC"
"18348","BNT-I (D10, severe)","SIGLEC6"
"18349","BNT-I (D10, severe)","RUFY4"
"18350","BNT-I (D10, severe)","PLIN4"
"18351","BNT-I (D10, severe)","PM20D1"
"18352","BNT-I (D10, severe)","GSTA1"
"18353","BNT-I (D10, severe)","ALPK3"
"18354","BNT-I (D10, severe)","LOC102724323"
"18355","BNT-I (D10, severe)","SNORA20"
"18356","BNT-I (D10, severe)","OR6N1"
"18357","BNT-I (D10, severe)","KRCC1"
"18358","BNT-I (D10, severe)","SEC1P"
"18359","BNT-I (D10, severe)","TXLNB"
"18360","BNT-I (D10, severe)","FAM3B"
"18361","BNT-I (D10, severe)","FHDC1"
"18362","BNT-I (D10, severe)","WDFY3"
"18363","BNT-I (D10, severe)","RBMS3"
"18364","BNT-I (D10, severe)","SOX6"
"18365","BNT-I (D10, severe)","CMTR2"
"18366","BNT-I (D10, severe)","OMD"
"18367","BNT-I (D10, severe)","TYMS"
"18368","BNT-I (D10, severe)","ZNF788"
"18369","BNT-I (D10, severe)","GUCY1B2"
"18370","BNT-I (D10, severe)","GAL3ST4"
"18371","BNT-I (D10, severe)","MIXL1"
"18372","BNT-I (D10, severe)","SCARA5"
"18373","BNT-I (D10, severe)","ADGRA3"
"18374","BNT-I (D10, severe)","LOC100289361"
"18375","BNT-I (D10, severe)","TNNC2"
"18376","BNT-I (D10, severe)","LY6G6E"
"18377","BNT-I (D10, severe)","IGFBP2"
"18378","BNT-I (D10, severe)","XKR6"
"18379","BNT-I (D10, severe)","ELF3"
"18380","BNT-I (D10, severe)","FAM153C"
"18381","BNT-I (D10, severe)","LOC100507557"
"18382","BNT-I (D10, severe)","ITIH3"
"18383","BNT-I (D10, severe)","PLXNC1"
"18384","BNT-I (D10, severe)","PRRT1"
"18385","BNT-I (D10, severe)","IFITM10"
"18386","BNT-I (D10, severe)","ROBO1"
"18387","BNT-I (D10, severe)","TMEM132B"
"18388","BNT-I (D10, severe)","KEL"
"18389","BNT-I (D10, severe)","PLVAP"
"18390","BNT-I (D10, severe)","WDR86"
"18391","BNT-I (D10, severe)","BNIPL"
"18392","BNT-I (D10, severe)","CCDC183-AS1"
"18393","BNT-I (D10, severe)","UBE2Q2P2"
"18394","BNT-I (D10, severe)","FANK1"
"18395","BNT-I (D10, severe)","PROSER2-AS1"
"18396","BNT-I (D10, severe)","LOC101929057"
"18397","BNT-I (D10, severe)","MLNR"
"18398","BNT-I (D10, severe)","SPINT1"
"18399","BNT-I (D10, severe)","DNAAF1"
"18400","BNT-I (D10, severe)","ATP7B"
"18401","BNT-I (D10, severe)","CCM2L"
"18402","BNT-I (D10, severe)","ZNF594"
"18403","BNT-I (D10, severe)","BIK"
"18404","BNT-I (D10, severe)","ADAMTS5"
"18405","BNT-I (D10, severe)","CBR3-AS1"
"18406","BNT-I (D10, severe)","TEPP"
"18407","BNT-I (D10, severe)","CYP2S1"
"18408","BNT-I (D10, severe)","MZB1"
"18409","BNT-I (D10, severe)","GPRC5D"
"18410","BNT-I (D10, severe)","COL4A1"
"18411","BNT-I (D10, severe)","RBFOX3"
"18412","BNT-I (D10, severe)","MIR31HG"
"18413","BNT-I (D10, severe)","TMEM253"
"18414","BNT-I (D10, severe)","HIF1A-AS1"
"18415","BNT-I (D10, severe)","FAXDC2"
"18416","BNT-I (D10, severe)","LYPD2"
"18417","BNT-I (D10, severe)","P3H3"
"18418","BNT-I (D10, severe)","PARD3B"
"18419","BNT-I (D10, severe)","BCL7C"
"18420","BNT-I (D10, severe)","NEFL"
"18421","BNT-I (D10, severe)","DNAJB13"
"18422","BNT-I (D10, severe)","SLC38A11"
"18423","BNT-I (D10, severe)","LGALS3BP"
"18424","BNT-I (D10, severe)","MIR631"
"18425","BNT-I (D10, severe)","CD164L2"
"18426","BNT-I (D10, severe)","CD226"
"18427","BNT-I (D10, severe)","MST1P2"
"18428","BNT-I (D10, severe)","C2-AS1"
"18429","BNT-I (D10, severe)","WNT5B"
"18430","BNT-I (D10, severe)","GCKR"
"18431","BNT-I (D10, severe)","CLEC4F"
"18432","BNT-I (D10, severe)","PPP1R27"
"18433","BNT-I (D10, severe)","LOC102723344"
"18434","BNT-I (D10, severe)","ARMC9"
"18435","BNT-I (D10, severe)","ENAM"
"18436","BNT-I (D10, severe)","RGMB-AS1"
"18437","BNT-I (D10, severe)","PCSK6"
"18438","BNT-I (D10, severe)","PYGL"
"18439","BNT-I (D10, severe)","RHOXF1-AS1"
"18440","BNT-I (D10, severe)","TAS2R3"
"18441","BNT-I (D10, severe)","LOC100133286"
"18442","BNT-I (D10, severe)","NOS3"
"18443","BNT-I (D10, severe)","HPN-AS1"
"18444","BNT-I (D10, severe)","LOC100507053"
"18445","BNT-I (D10, severe)","CKMT2"
"18446","BNT-I (D10, severe)","MGAM2"
"18447","BNT-I (D10, severe)","ACSM4"
"18448","BNT-I (D10, severe)","DSEL"
"18449","BNT-I (D10, severe)","MIR6731"
"18450","BNT-I (D10, severe)","ANK2"
"18451","BNT-I (D10, severe)","RGMA"
"18452","BNT-I (D10, severe)","JPH3"
"18453","BNT-I (D10, severe)","LOC100505921"
"18454","BNT-I (D10, severe)","GJB6"
"18455","BNT-I (D10, severe)","STOX2"
"18456","BNT-I (D10, severe)","GSN-AS1"
"18457","BNT-I (D10, severe)","LINC00528"
"18458","BNT-I (D10, severe)","LINC01556"
"18459","BNT-I (D10, severe)","SGSM1"
"18460","BNT-I (D10, severe)","CYB5R2"
"18461","BNT-I (D10, severe)","VWDE"
"18462","BNT-I (D10, severe)","EVC2"
"18463","BNT-I (D10, severe)","PMEPA1"
"18464","BNT-I (D10, severe)","SFN"
