cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
HIV-1 GAG-POL NEF (D3)	BNT-I-BNT (D51, severe)	0	44	7	44	7	NA	0	0	8.637435856242011e-9	8.637435856242011e-9	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	BNT-MO (V3, D1)	23	21	68	44	91	CCR1,RIGI,DDX60,EIF2AK2,GBP1,GCH1,IFI6,IFIT1,IFIT2,IFITM1,IFITM3,IL1RN,IRF9,MX1,MX2,OAS2,PARP9,PML,STAT1,TAP1,TNFSF10,TRIM21,TRIM22	52.27	25.27	7.04082345738662e-11	7.04082345738662e-11	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd (V1, D3)	17	27	56	44	73	IL1R2,CX3CR1,DDX60,GBP1,GRN,IFI27,IFI6,IFIT1,IFITM1,IFITM3,LGALS9,MX1,MX2,OAS2,PARP9,STAT1,TNFSF10	38.64	23.29	3.57969412050232e-13	3.57969412050232e-13	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd (V1, D6)	1	43	39	44	40	IFI27	2.27	2.5	5.4971771088921e-23	5.4971771088921e-23	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd (V1, D7)	3	41	15	44	18	AZU1,SFTPD,IFI27	6.82	16.67	2.04534003027709e-11	2.04534003027709e-11	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd (V2, D1)	25	19	34	44	59	CCR1,RIGI,DDX60,EIF2AK2,GBP1,GCH1,IFI27,IFI6,IFIT1,IFIT2,IFITM1,IFITM3,IL1RN,IRF9,LGALS9,MX1,MX2,OAS2,PARP9,PML,STAT1,TAP1,TNFSF10,TRIM21,TRIM22	56.82	42.37	2.24600900358999e-6	2.24600900358999e-6	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd (V2, D3)	0	44	5	44	5	NA	0	0	5.2441574841469e-7	5.2441574841469e-7	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd (V2, D7)	0	44	1	44	1	NA	0	0	0.0222222222222222	0.0222222222222222	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd-BNT (V2, D3)	21	23	60	44	81	PIK3R1,IL1R2,DDX60,EIF2AK2,FPR3,GBP1,GCH1,IFI27,IFI6,IFIT1,IFIT2,IFITM3,IL1RN,MX1,MX2,OAS2,PARP9,STAT1,TAP1,TNFSF10,TRIM22	47.73	25.93	2.9286833139439e-11	2.9286833139439e-11	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd-BNT (V2, D7)	6	38	50	44	56	IL1R2,CCR1,FPR2,IFIT1,IFIT2,IL1RN	13.64	10.71	2.41412513176634e-20	2.41412513176634e-20	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ChAd-BNT (V3, D1)	24	20	82	44	106	TRBV6-4,RIGI,DDX60,EIF2AK2,FPR3,GBP1,GCH1,IFI6,IFIT1,IFIT2,IFITM1,IFITM3,IL1RN,IRF9,MX1,MX2,OAS2,PARP9,PML,STAT1,TAP1,TNFSF10,TRIM21,TRIM22	54.55	22.64	2.0703234573704797e-11	2.0703234573704797e-11	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ZF2001 (V3, D07)	2	42	81	44	83	CX3CR1,IL1RN	4.55	2.41	2.78546804123017e-31	2.78546804123017e-31	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ZF2001 (V3, D14)	1	43	12	44	13	IL1RN	2.27	7.69	2.3281498264803098e-11	2.3281498264803098e-11	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
HIV-1 GAG-POL NEF (D3)	ZF2001 (V3, D28)	1	43	8	44	9	FPR2	2.27	11.11	1.19595265701812e-8	1.19595265701812e-8	HIV	OTHER	VIRUS	HIV	V	VV	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BBIBP (V3, D14)	0	135	4	135	4	NA	0	0	6.71518341919145e-8	6.71518341919145e-8	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BBIBP (V3, D28)	0	135	1	135	1	NA	0	0	0.00735294117647059	0.00735294117647059	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT (V1, D6)	0	135	2	135	2	NA	0	0	1.0734220695577e-4	1.0734220695577e-4	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT (V2, D1)	2	133	46	135	48	RIGI,IFITM3	1.48	4.17	4.59258690982679e-41	4.59258690982679e-41	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT (V3, D1)	4	131	58	135	62	RIGI,IFI30,IFITM3,PIK3AP1	2.96	6.45	5.1491077995664095e-45	5.1491077995664095e-45	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I (D1)	7	128	60	135	67	CD3G,EPB42,SLC11A1,BCL3,OSM,TNFAIP3,PURA	5.19	10.45	7.511539691442019e-43	7.511539691442019e-43	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I (D10, mild)	47	88	230	135	277	BANK1,CD28,CD3G,CTLA4,GPR183,ITGA6,ITK,PIK3R1,PRKCQ,RORA,SOS2,THEMIS,TRAT1,APBB1IP,MILR1,CASP1,CD58,CR1,CX3CR1,HCK,IFI30,IFITM2,IFITM3,IFNGR2,IL10RB,LILRA6,NCF2,PIK3AP1,PRKCD,RNF135,TFEB,BCL3,CD6,GATA3,PPP2CA,ADA,CD160,FCER1G,FKBP1A,GZMA,IPO7,LFNG,LY86,MERTK,PRF1,PURA,RNASE2	34.81	16.97	3.20037525839246e-50	3.20037525839246e-50	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I (D10, severe)	39	96	230	135	269	CD28,CD3G,CTLA4,GPR183,ITGA6,ITK,PIK3R1,PRKCQ,RORA,SOS2,THEMIS,TRAT1,APBB1IP,CASP1,CD58,CR1,CX3CR1,GAPT,IFI30,IFITM2,IFITM3,IFNGR2,IL10RB,LILRA6,NCF2,PIK3AP1,PRKCD,RNF135,TFEB,BCL3,CD6,GATA3,VEGFA,CD160,FCER1G,LFNG,MERTK,PURA,RNASE2	28.89	14.5	1.29642281194253e-56	1.29642281194253e-56	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I (D26, mild)	31	104	129	135	160	BANK1,CD3G,GPR183,ITK,SOS2,THEMIS,TRAT1,ACTR3,MILR1,CD58,CR1,IFI30,IFNGR2,LILRA3,LILRA6,PRKCD,RNF135,SLC11A1,BCL3,CD6,CDC42,GATA3,IGF1R,PPP2CA,AIF1,APOBEC3F,FCER1G,FKBP1A,MERTK,PRF1,PURA	22.96	19.38	8.932643208578891e-46	8.932643208578891e-46	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I (D26, severe)	2	133	33	135	35	PPP2CA,LFNG	1.48	5.71	5.50281452160815e-33	5.50281452160815e-33	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I (D3)	3	132	47	135	50	CR1,BCL3,TNFAIP3	2.22	6	2.06077617748642e-40	2.06077617748642e-40	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I (D4)	3	132	3	135	6	EPB42,SNCA,PDE4B	2.22	50	4.66705247633805e-5	4.66705247633805e-5	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I-BNT (D51, mild)	1	134	34	135	35	BANK1	0.74	2.86	6.512206534447519e-35	6.512206534447519e-35	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-I-BNT (D51, severe)	1	134	6	135	7	OSM	0.74	14.29	7.14381214807597e-10	7.14381214807597e-10	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	BNT-MO (V3, D1)	8	127	83	135	91	CASP1,RIGI,IFI30,IFITM3,PIK3AP1,OSM,PDE4B,TNFAIP3	5.93	8.79	1.90319156076308e-51	1.90319156076308e-51	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd (V1, D3)	10	125	63	135	73	CFD,CX3CR1,GRN,IFI30,IFITM3,LILRB1,AIF1,CD300C,FCER1G,RNASE2	7.41	13.7	1.6725485415772199e-41	1.6725485415772199e-41	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd (V1, D6)	1	134	39	135	40	EPB42	0.74	2.5	3.41642393216739e-38	3.41642393216739e-38	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd (V1, D7)	1	134	17	135	18	EPB42	0.74	5.56	1.31357739122148e-21	1.31357739122148e-21	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd (V2, D1)	6	129	53	135	59	CASP1,RIGI,IFI30,IFITM3,KIR3DL1,NCF1	4.44	10.17	1.92240666987678e-40	1.92240666987678e-40	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd (V2, D3)	2	133	3	135	5	CFD,LYL1	1.48	40	2.33352623816903e-5	2.33352623816903e-5	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd (V2, D7)	0	135	1	135	1	NA	0	0	0.00735294117647059	0.00735294117647059	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd-BNT (V2, D3)	7	128	74	135	81	PIK3R1,CFD,GCNT1,IFITM3,LYL1,NCF1,CXCR4	5.19	8.64	6.1411184701458195e-49	6.1411184701458195e-49	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd-BNT (V2, D7)	3	132	53	135	56	EPB42,SNCA,FPR2	2.22	5.36	1.1826919744543097e-43	1.1826919744543097e-43	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ChAd-BNT (V3, D1)	10	125	96	135	106	CASP1,RIGI,IFI30,IFITM3,KIR3DL1,LILRB1,PIK3AP1,PDE4B,TNFAIP3,PRF1	7.41	9.43	4.74200333641348e-54	4.74200333641348e-54	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ZF2001 (V3, D07)	11	124	72	135	83	GPR183,CX3CR1,PTAFR,BCL3,CDC42,CXCR4,OSM,PDE4B,PPP2CA,TNFAIP3,CCR2	8.15	13.25	2.29416082667325e-44	2.29416082667325e-44	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ZF2001 (V3, D14)	0	135	13	135	13	NA	0	0	6.55379758142803e-19	6.55379758142803e-19	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
FLUARIX FLUVIRIN (D3)	ZF2001 (V3, D28)	2	133	7	135	9	FPR2,TNFAIP3	1.48	22.22	1.8111073051460201e-10	1.8111073051460201e-10	FLUARIX FLUVIRIN	OTHER	VIRUS	INFLUENZA	V	IN	HO	3	3	1	1	1	0
MENACTRA (D3)	BBIBP (V3, D14)	0	48	4	48	4	NA	0	0	3.69378520639025e-6	3.69378520639025e-6	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BBIBP (V3, D28)	1	47	0	48	1	CXCL8	2.08	100	1	1	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT (V1, D6)	0	48	2	48	2	NA	0	0	8.1632653061224e-4	8.1632653061224e-4	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT (V2, D1)	2	46	46	48	48	CFB,GCH1	4.17	4.17	7.092455359605239e-25	7.092455359605239e-25	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT (V3, D1)	2	46	60	48	62	CFB,GCH1	4.17	3.23	1.47460840363433e-28	1.47460840363433e-28	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I (D1)	8	40	59	48	67	C1R,PTX3,BCL3,CD83,CXCL2,IL1R2,NFKBID,C5AR1	16.67	11.94	9.1550885786628e-22	9.1550885786628e-22	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I (D10, mild)	19	29	258	48	277	C1R,CFH,CFB,BCL3,CCL4,CCL5,IL1RN,RELB,CD1C,FUT7,GCH1,HLA-C,IL1R2,PRKCD,IL1R1,BCL6,HLA-E,CR1,FCER1G	39.58	6.86	3.29522613262198e-28	3.29522613262198e-28	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I (D10, severe)	23	25	246	48	269	C1R,CCL20,CFH,CXCL8,PTX3,CFB,BCL3,CCL5,CXCL2,IL1RN,MAP3K8,CD1C,FUT7,HLA-C,HLA-DPA1,IL1R2,PRKCD,IL1R1,BCL6,HLA-E,CR1,FCER1G,TLR4	47.92	8.55	2.6837280286951597e-23	2.6837280286951597e-23	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I (D26, mild)	13	35	147	48	160	C1R,BCL3,CD1C,FUT7,HLA-C,HLA-DPA1,IL1R2,PRKCD,IL1R1,BCL6,CR1,FCER1G,AIF1	27.08	8.12	3.6263242333964498e-28	3.6263242333964498e-28	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I (D26, severe)	4	44	31	48	35	CXCL2,MAP3K8,HLA-C,HLA-DPA1	8.33	11.43	5.97437472882623e-18	5.97437472882623e-18	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I (D3)	6	42	44	48	50	C1R,BCL3,IL1R2,NFKBID,BCL6,CR1	12.5	12	4.4345826597782994e-20	4.4345826597782994e-20	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I (D4)	1	47	5	48	6	PDE4B	2.08	16.67	2.09082181493788e-6	2.09082181493788e-6	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I-BNT (D51, mild)	0	48	35	48	35	NA	0	0	3.25114807676571e-24	3.25114807676571e-24	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-I-BNT (D51, severe)	0	48	7	48	7	NA	0	0	4.92786286348991e-9	4.92786286348991e-9	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	BNT-MO (V3, D1)	4	44	87	48	91	CXCL2,IL1RN,PDE4B,GCH1	8.33	4.4	2.59923854023995e-31	2.59923854023995e-31	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd (V1, D3)	8	40	65	48	73	CXCL8,CFB,CXCL2,IL1R2,IL1R1,CFD,FCER1G,AIF1	16.67	10.96	6.16836289148815e-23	6.16836289148815e-23	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd (V1, D6)	0	48	40	48	40	NA	0	0	5.460728472286789e-26	5.460728472286789e-26	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd (V1, D7)	0	48	18	48	18	NA	0	0	1.46007652628277e-16	1.46007652628277e-16	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd (V2, D1)	4	44	55	48	59	CFB,CXCL2,IL1RN,GCH1	8.33	6.78	7.243671059218779e-25	7.243671059218779e-25	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd (V2, D3)	1	47	4	48	5	CFD	2.08	20	1.84689260319512e-5	1.84689260319512e-5	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd (V2, D7)	0	48	1	48	1	NA	0	0	0.0204081632653061	0.0204081632653061	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd-BNT (V2, D3)	8	40	73	48	81	CCL20,CFB,IL1RN,GCH1,IL1R2,IL1R1,VCAM1,CFD	16.67	9.88	2.2050669931920998e-24	2.2050669931920998e-24	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd-BNT (V2, D7)	8	40	48	48	56	CCL20,CXCL8,PTX3,CCL4,CD83,CXCL2,IL1RN,IL1R2	16.67	14.29	4.41485402386369e-19	4.41485402386369e-19	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ChAd-BNT (V3, D1)	9	39	97	48	106	CFB,CD83,CXCL2,HLA-DMA,IL1RN,PDE4B,GCH1,HLA-DMB,HLA-DPA1	18.75	8.49	4.87250963192504e-27	4.87250963192504e-27	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ZF2001 (V3, D07)	12	36	71	48	83	CCL20,CXCL8,PTX3,BCL3,CCL4,CD83,CXCL2,IL1RN,MAP3K8,PDE4B,RELB,BCL6	25	14.46	1.8342727279146698e-20	1.8342727279146698e-20	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ZF2001 (V3, D14)	4	44	9	48	13	CXCL8,PTX3,CXCL2,IL1RN	8.33	30.77	7.94756830239543e-8	7.94756830239543e-8	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MENACTRA (D3)	ZF2001 (V3, D28)	4	44	5	48	9	CCL20,CXCL8,PTX3,CXCL2	8.33	44.44	4.39072581136955e-5	4.39072581136955e-5	MENACTRA	OTHER	BACTERIUM	MENINGOCOCCUS	V	CONJ	HO	3	3	1	1	1	0
MVA85A (D2)	BBIBP (V3, D14)	1	37	3	38	4	CCL3	2.63	25	3.7523452157598e-4	3.7523452157598e-4	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BBIBP (V3, D28)	0	38	1	38	1	NA	0	0	0.0256410256410256	0.0256410256410256	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT (V1, D6)	1	37	1	38	2	IFI27	2.63	50	0.0512820512820513	0.0512820512820513	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT (V2, D1)	16	22	32	38	48	BST2,CCL2,CCL8,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IRF9,MX1,PARP9,STAT1,TNFSF10	42.11	33.33	3.1692584460647e-8	3.1692584460647e-8	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT (V3, D1)	17	21	45	38	62	CCL2,CCL3,CCL3L1,CCL8,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,PARP9,PSMB9,STAT1,TNFSF10	44.74	27.42	1.17285316028358e-9	1.17285316028358e-9	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I (D1)	1	37	66	38	67	SLC15A3	2.63	1.49	1.85213951645789e-27	1.85213951645789e-27	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I (D10, mild)	23	15	254	38	277	CD28,CTLA4,ITK,STAT5B,TRAT1,APOBEC3A,CASP1,CCL3L1,CCL4,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFITM2,IFITM3,IRF9,LGALS9,MX1,PARP9,PSMB9,RNASE2	60.53	8.3	3.0486098486406803e-15	3.0486098486406803e-15	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I (D10, severe)	21	17	248	38	269	CD28,CTLA4,ITK,TRAT1,APOBEC3A,CASP1,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM2,IFITM3,MX1,PARP9,PSMB9,RNASE2,STAT1,TNFSF10	55.26	7.81	2.90109343874675e-17	2.90109343874675e-17	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I (D26, mild)	5	33	155	38	160	ITK,STAT5B,TRAT1,APOBEC3A,CCL2	13.16	3.12	2.99925730670544e-32	2.99925730670544e-32	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I (D26, severe)	0	38	35	38	35	NA	0	0	1.2090224833297901e-21	1.2090224833297901e-21	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I (D3)	2	36	48	38	50	FCGR1A,SLC15A3	5.26	4	3.2829479519352003e-22	3.2829479519352003e-22	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I (D4)	0	38	6	38	6	NA	0	0	1.41662081537294e-7	1.41662081537294e-7	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I-BNT (D51, mild)	0	38	35	38	35	NA	0	0	1.2090224833297901e-21	1.2090224833297901e-21	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-I-BNT (D51, severe)	0	38	7	38	7	NA	0	0	2.20363237946902e-8	2.20363237946902e-8	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	BNT-MO (V3, D1)	20	18	71	38	91	APOBEC3A,BST2,CASP1,CCL2,CCL3,CCL3L1,CCL8,EIF2AK2,FCGR1A,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IRF9,MX1,PARP9,PSMB9,STAT1,TNFSF10	52.63	21.98	2.01301993408166e-10	2.01301993408166e-10	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	ChAd (V1, D3)	18	20	55	38	73	APOBEC3A,CCL2,CCL3L1,CFD,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFITM3,LGALS9,MX1,PARP9,PSMB9,RNASE2,SRC,STAT1,TNFSF10	47.37	24.66	3.1568230011259903e-10	3.1568230011259903e-10	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	ChAd (V1, D6)	1	37	39	38	40	IFI27	2.63	2.5	2.93933777765372e-21	2.93933777765372e-21	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	ChAd (V1, D7)	2	36	16	38	18	CCL3,IFI27	5.26	11.11	7.2529297792527994e-12	7.2529297792527994e-12	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	ChAd (V2, D1)	19	19	40	38	59	APOBEC3A,BST2,CASP1,CCL2,CCL8,EIF2AK2,FCGR1A,IFI27,IFI35,IFI6,IFIT1,IFIT2,IFITM3,IRF9,LGALS9,MX1,PARP9,STAT1,TNFSF10	50	32.2	5.26549013417275e-8	5.26549013417275e-8	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	ChAd (V2, D3)	1	37	4	38	5	CFD	2.63	20	4.46707763780935e-5	4.46707763780935e-5	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
MVA85A (D2)	ChAd (V2, D7)	0	38	1	38	1	NA	0	0	0.0256410256410256	0.0256410256410256	MVA85A	OTHER	BACTERIUM	TUBERCULOSIS	V	VV	HO	2	2	1	1	1	0
