cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
ChAd-BNT (V2, D3)	INFLUENZA (D1)	30	215	797	245	827	GFI1B,GALNT14,OPLAH,PPDPF,ADAT3,ALKBH7,C4orf48,DNPH1,EVA1B,PCSK4,RTN4R,TMEM150B,TMEM238,ATF3,EGR2,EPSTI1,FRMD3,HES4,IFI44,IFI44L,MT2A,NRIR,OAS1,OAS3,PDCD1LG2,RSAD2,TFEC,XAF1,CALB1,SIGLEC17P	12.24	3.63	3.9421940457399995e-191	2.92130828972368e-191	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	INFLUENZA (D1)	12	233	708	245	720	CDKN1C,GFI1B,CENPM,JSRP1,SERPINB2,P2RY12,S100P,F13A1,EGR2,HES4,RSAD2,CALB1	4.9	1.67	1.5510858196238498e-209	1.26296480597331e-209	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	INFLUENZA (D1)	30	215	896	245	926	RNU6-1,HLA-DQA1,PLA2G7,TMEM150B,DUSP5,CD163,CD69,CPED1,APOL3,ATF3,EGR2,EPSTI1,FRMD3,HES4,HLA-DRA,IFI44,IFI44L,LINC02471,LINC02555,LRRK2-DT,MT2A,OAS1,OAS3,P2RY14,PDCD1LG2,RSAD2,SNORA11,TFEC,XAF1,RTP4	12.24	3.24	1.4472389913586699e-200	1.1282086536093599e-200	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	INFLUENZA (D1)	0	245	5	245	5	NA	0	0	1.2792580221599e-10	1.51132691594574e-11	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	INFLUENZA (D1)	0	245	1	245	1	NA	0	0	0.00406504065040651	3.8591245826631e-4	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	INFLUENZA (D1)	14	231	2337	245	2351	NOTCH3,NRXN2,GALNT14,CENPM,GOLGA8R,PCSK4,TTLL10,RPL39L,DUSP5,NCAPH,CD69,C12orf60,CALB1,FNDC9	5.71	0.6	1.1029468261949301e-293	1.69877359753475e-293	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	INFLUENZA (D1)	2	243	247	245	249	HES4,FNDC9	0.82	0.8	6.74354375243009e-143	3.79017933953909e-143	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	INFLUENZA (D1)	0	245	29	245	29	NA	0	0	8.29542511504501e-40	1.6992003004216799e-40	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	MONOV INFLUENZA A (D28)	0	47	40	47	40	NA	0	0	1.0011335532525699e-25	1.60040502390954e-26	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	MONOV INFLUENZA A (D28)	0	47	15	47	15	NA	0	0	1.0746592667713701e-14	1.3867557145022201e-15	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	MONOV INFLUENZA A (D28)	0	47	1	47	1	NA	0	0	0.0208333333333333	0.00192763173689233	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	MONOV INFLUENZA A (D28)	1	46	490	47	491	MYOF	2.13	0.2	4.96129267112698e-66	1.45206192302352e-66	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	MONOV INFLUENZA A (D28)	1	46	454	47	455	MYOF	2.13	0.22	1.3989193465295399e-64	4.0277300373168604e-65	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	MONOV INFLUENZA A (D28)	4	43	1030	47	1034	AHR,C19orf38,EMP1,RAB34	8.51	0.39	1.03800027794585e-72	3.28560004359789e-73	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	MONOV INFLUENZA A (D28)	12	35	4159	47	4171	AHR,ANXA5,C19orf38,CLEC4A,CST3,EMILIN2,GCA,ADGRD1,NOD2,OSCAR,SEMA4A,SIGLEC5	25.53	0.29	9.08891730016402e-77	3.0120350205554298e-77	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	MONOV INFLUENZA A (D28)	13	34	4353	47	4366	ARHGEF40,CACNA2D3,CLEC4A,CYP2S1,ENHO,GCA,ADGRD1,NOD2,OSCAR,SEMA4A,SIGLEC5,SLC8A1,TIMP2	27.66	0.3	6.259070543898139e-75	2.0220986815869597e-75	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	MONOV INFLUENZA A (D28)	8	39	2425	47	2433	AHR,C19orf38,CLEC4A,EMILIN2,GCA,JUP,SEMA4A,SLC8A1	17.02	0.33	4.06556513981301e-78	1.3700214337252298e-78	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	MONOV INFLUENZA A (D28)	1	46	557	47	558	JUP	2.13	0.18	1.7725127508025902e-68	5.34421586819755e-69	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	MONOV INFLUENZA A (D28)	3	44	611	47	614	GCA,ADGRD1,SEMA4A	6.38	0.49	1.86719883205664e-65	5.43394955789618e-66	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	MONOV INFLUENZA A (D28)	0	47	144	47	144	NA	0	0	7.76354947238929e-46	1.74302851898481e-46	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	MONOV INFLUENZA A (D28)	3	44	325	47	328	AHR,CST3,KCNMB1	6.38	0.91	4.79511589446225e-54	1.20765968866449e-54	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	MONOV INFLUENZA A (D28)	1	46	105	47	106	AHR	2.13	0.94	2.26070832279416e-38	4.52514537849133e-39	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	MONOV INFLUENZA A (D28)	3	44	849	47	852	MYOF,NOD2,TNFAIP2	6.38	0.35	1.581610234395e-71	4.93968246442838e-72	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	MONOV INFLUENZA A (D28)	4	43	581	47	585	CST3,JUP,KCNMB1,MYOF	8.51	0.68	2.28689786556246e-62	6.42670483050354e-63	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	MONOV INFLUENZA A (D28)	0	47	125	47	125	NA	0	0	2.2810607747529796e-43	4.936535877419739e-44	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	MONOV INFLUENZA A (D28)	0	47	250	47	250	NA	0	0	7.30229896531075e-56	1.8866276001951899e-56	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	MONOV INFLUENZA A (D28)	3	44	671	47	674	CLEC4A,JUP,MYOF	6.38	0.45	3.54130897136667e-67	1.0504161278862402e-67	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	MONOV INFLUENZA A (D28)	0	47	196	47	196	NA	0	0	2.27894746850869e-51	5.5206552262254e-52	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	MONOV INFLUENZA A (D28)	0	47	8	47	8	NA	0	0	8.213104772483221e-10	9.534033287002129e-11	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	MONOV INFLUENZA A (D28)	3	44	824	47	827	HPSE,JUP,MYOF	6.38	0.36	5.66842990205722e-71	1.75866241256123e-71	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	MONOV INFLUENZA A (D28)	0	47	720	47	720	NA	0	0	2.8322600611235595e-76	9.29754309341783e-77	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	MONOV INFLUENZA A (D28)	7	40	919	47	926	EMILIN2,EMP1,FGD2,HLA-DQB1,HLA-DRA,HLA-DRB1,MYOF	14.89	0.76	4.64199201448442e-64	1.32977203880558e-64	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	MONOV INFLUENZA A (D28)	0	47	5	47	5	NA	0	0	3.84769292332318e-7	4.16974233935052e-8	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	MONOV INFLUENZA A (D28)	0	47	1	47	1	NA	0	0	0.0208333333333333	0.00192763173689233	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	MONOV INFLUENZA A (D28)	4	43	2347	47	2351	AHR,EMP1,KCNMB1,LRRK1	8.51	0.17	7.85070989144155e-88	2.93095793625733e-88	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	MONOV INFLUENZA A (D28)	1	46	248	47	249	EMP1	2.13	0.4	2.56783882655357e-53	6.39997471979453e-54	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	MONOV INFLUENZA A (D28)	0	47	29	47	29	NA	0	0	1.21277728623192e-21	1.78956280554774e-22	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	MONOV INFLUENZA A (D3)	0	181	40	181	40	NA	0	0	5.87804967575687e-45	1.3023742046916298e-45	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	MONOV INFLUENZA A (D3)	1	180	14	181	15	TLDC2	0.55	6.67	1.8345583546832397e-20	2.6438250131072603e-21	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	MONOV INFLUENZA A (D3)	0	181	1	181	1	NA	0	0	0.0054945054945055	5.190166937855e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	MONOV INFLUENZA A (D3)	59	122	432	181	491	MAP6,AIM2,LGALS3BP,MARCO,SDC3,SERPING1,SIGLEC1,TCN2,AGRN,TMEM268,CARD17P,CD274,CMPK2,DHX58,EPSTI1,ETV7,EXOC3L1,FRMD3,GBP3,GBP4,GBP5,GRAMD1B,HERC5,HERC6,IFI44,IFI44L,IFIH1,IFIT3,IFIT5,ISG15,LAMP3,LAP3,LHFPL2,LY6E,MOV10,MT2A,OAS1,OAS3,OASL,P2RY14,PARP12,PARP14,PLSCR1,RSAD2,RTP4,SAMD9L,SMTNL1,SP140,SPATS2L,TFEC,TIMM10,TRIM5,TRIM6,USP18,VAMP5,XAF1,ZBP1,ZCCHC2,TYMS	32.6	12.02	9.164739477007619e-84	3.2786860562851197e-84	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	MONOV INFLUENZA A (D3)	56	125	399	181	455	AIM2,LGALS3BP,MARCO,SDC3,SERPING1,SIGLEC1,TCN2,AGRN,TMEM268,CARD17P,CD274,CMPK2,DHX58,EPSTI1,ETV7,EXOC3L1,FRMD3,GBP3,GBP4,GBP5,GRAMD1B,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IFIT5,ISG15,LAMP3,LAP3,LHFPL2,LY6E,MOV10,MT2A,OAS1,OAS3,OASL,P2RY14,PARP12,PARP14,PLSCR1,RSAD2,RTP4,SAMD9L,SMTNL1,SP140,SPATS2L,TFEC,TIMM10,TRIM5,TRIM6,USP18,VAMP5,XAF1,ZBP1,APOBEC3B	30.94	12.31	3.54690499529076e-83	1.26138230392469e-83	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	MONOV INFLUENZA A (D3)	7	174	1027	181	1034	YBX3,TSPAN13,GBP3,TRIB2,ZSWIM3,FAM111B,UBE2T	3.87	0.68	1.8581108421237795e-203	1.4751346155525e-203	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	MONOV INFLUENZA A (D3)	83	98	4088	181	4171	TSPAN13,AIM2,LGALS3BP,SERPING1,SIGLEC1,TCN2,AGRN,APOBEC3D,BTN2A3P,CATSPER2,CD274,CLMP,CMPK2,ECHDC2,EPSTI1,ETV7,EVL,FRMD3,GALM,GIMAP1,HERC5,HERC6,IFI44,IFI44L,IFIH1,IFIT3,IFIT5,ISG15,KIAA1958,KLHDC7B,LAMP3,LAP3,LHFPL2,LPAR6,LY6E,MDN1,MT2A,OAS1,OAS3,OASL,PARP12,PARP14,PLSCR1,RHPN1,RNF144A,RSAD2,RTP4,SESTD1,SLFN13,SLFN5,SMTNL1,SPATS2L,TFEC,TIMM10,TREX1,TRIB2,TRIM6,USP18,VAMP5,XAF1,ZBP1,ZCCHC2,ZNF680,ANLN,AURKB,BIRC5,CDC20,CDC25A,CDCA2,CDCA5,CDCA8,CKAP2L,DLGAP5,E2F1,E2F2,E2F8,ESPL1,FAM111B,HJURP,KIF14,RRM2,TPX2,UBE2C	45.86	1.99	4.784524090849329e-149	2.7938351673253195e-149	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	MONOV INFLUENZA A (D3)	120	61	4246	181	4366	TSPAN13,TTYH2,AIM2,ALDH1A1,LGALS3BP,SERPING1,SIGLEC1,TCN2,AGRN,BTN2A3P,CD274,CLMP,CMPK2,DHX58,ECHDC2,EPSTI1,ETV7,EVL,FRMD3,GALM,GBP5,GIMAP1,HERC5,HERC6,IFI44,IFI44L,IFIH1,IFIT3,IFIT5,ISG15,KIAA1958,KLHDC7B,LAMP3,LAP3,LHFPL2,LPAR6,LY6E,MDN1,MOV10,MT2A,OAS1,OAS3,OASL,PARP12,PARP14,PLSCR1,RHPN1,RSAD2,RTP4,SAMD9L,SESTD1,SMTNL1,SPATS2L,TIMM10,TRIB2,TRIM6,USP18,VAMP5,WDR86,XAF1,ZBP1,ZCCHC2,ANLN,APOBEC3B,ASPM,AURKB,BIRC5,BRCA2,BUB1,BUB1B,TICRR,CCNA2,CDC20,CDC25A,CDCA2,CDCA5,CDCA8,CDK1,CENPE,CENPF,CENPM,CKAP2L,DLGAP5,DTL,E2F1,E2F2,E2F7,E2F8,ESCO2,ESPL1,GTSE1,HJURP,KIF14,KIF15,KIF18B,KIF20A,KIF23,KIF2C,KIFC1,MCM10,MCM4,MKI67,CENPU,MYBL2,NCAPG,NCAPH,NUSAP1,PKMYT1,POLQ,RRM2,SKA3,STMN1,TK1,TOP2A,TPX2,TROAP,TYMS,UBE2C,UBE2T,ZWINT	66.3	2.75	3.18364138914817e-90	1.20905547401181e-90	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	MONOV INFLUENZA A (D3)	32	149	2401	181	2433	TSPAN13,MARCO,TCN2,APOBEC3D,APOL3,BTN3A3,CATSPER2,CD2AP,EVL,GIMAP1,MDN1,PPM1K,RNF144A,SAMD9L,SLFN5,TNIK,ZNF680,ANLN,AURKB,BIRC5,CDC20,CDCA2,CDCA5,CDCA8,CKAP2L,E2F1,E2F2,ESPL1,HJURP,CENPU,PAQR4,RRM2	17.68	1.32	4.46883729137165e-211	3.6663810401591197e-211	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	MONOV INFLUENZA A (D3)	4	177	554	181	558	SDC3,CDCA8,CKAP2L,RRM2	2.21	0.72	7.788250005823818e-168	5.090128970052569e-168	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	MONOV INFLUENZA A (D3)	6	175	608	181	614	NCF1C,GBP5,P2RY14,CENPF,ESCO2,FAM111B	3.31	0.98	6.1949091587101185e-170	4.1211210161608994e-170	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	MONOV INFLUENZA A (D3)	1	180	143	181	144	YBX3	0.55	0.69	8.816996414177928e-94	3.4654604754336695e-94	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	MONOV INFLUENZA A (D3)	6	175	322	181	328	BTN3A3,MDN1,RNF144A,ZNF680,ANLN,CKAP2L	3.31	1.83	8.51074166687001e-130	4.4071749830941795e-130	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	MONOV INFLUENZA A (D3)	1	180	105	181	106	NCAPH	0.55	0.94	4.7871582504188205e-79	1.63151682425948e-79	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	MONOV INFLUENZA A (D3)	62	119	790	181	852	AIM2,ALDH1A1,LGALS3BP,NCF1C,SDC3,SERPING1,SIGLEC1,TCN2,AGRN,TMEM268,CARD17P,CD274,CMPK2,DHX58,EPSTI1,ETV7,EXOC3L1,FRMD3,CMTR1,GALM,GBP3,GBP4,GBP5,GRAMD1B,HERC5,IFI44,IFI44L,IFIH1,IFIT3,IFIT5,ISG15,KIAA1958,LAMP3,LAP3,LHFPL2,LY6E,MOV10,MT2A,OAS1,OAS3,OASL,P2RY14,PARP10,PARP12,PARP14,PLSCR1,RSAD2,RTP4,SAMD9L,SMTNL1,SP140,SPATS2L,TFEC,TIMM10,TRIM5,TRIM6,USP18,VAMP5,XAF1,ZBP1,ZCCHC2,APOBEC3B	34.25	7.28	7.245608447669599e-107	3.180084786617149e-107	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	MONOV INFLUENZA A (D3)	42	139	543	181	585	AIM2,LGALS3BP,MARCO,SDC3,SERPING1,SIGLEC1,TCN2,AGRN,CMPK2,EPSTI1,ETV7,EXOC3L1,FRMD3,GBP4,GBP5,HERC6,IFI44,IFI44L,IFIT3,ISG15,KLHDC7B,LAMP3,LAP3,LY6E,MT2A,OAS1,OAS3,OASL,PLSCR1,RSAD2,RTP4,SPATS2L,USP18,VAMP5,XAF1,APOBEC3B,DTL,E2F1,E2F2,KIF23,MCM10,PKMYT1	23.2	7.18	1.1724248844854201e-111	5.325431357165509e-112	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	MONOV INFLUENZA A (D3)	13	168	112	181	125	EPSTI1,BIRC5,CCNA2,CDC20,CDC25A,CDCA5,CDK1,CENPM,KIF20A,PKMYT1,RRM2,TK1,TYMS	7.18	10.4	7.320971416168831e-67	2.16321214928091e-67	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	MONOV INFLUENZA A (D3)	48	133	202	181	250	ANLN,APOBEC3B,ASPM,AURKB,BIRC5,BUB1,BUB1B,TICRR,CCNA2,CDC20,CDC25A,CDCA2,CDCA5,CDCA8,CDK1,CENPF,CENPM,CKAP2L,DLGAP5,DTL,E2F7,E2F8,ESCO2,ESPL1,GTSE1,HJURP,KIF14,KIF15,KIF18B,KIF20A,KIF23,KIF2C,KIFC1,MCM10,MKI67,MYBL2,NCAPG,NUSAP1,PKMYT1,RRM2,SKA3,TK1,TOP2A,TPX2,TROAP,TYMS,UBE2C,ZWINT	26.52	19.2	1.79969922992102e-62	5.06151774680667e-63	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	MONOV INFLUENZA A (D3)	64	117	610	181	674	AIM2,LGALS3BP,MARCO,NCF1C,SDC3,SERPING1,SIGLEC1,TCN2,AGRN,TMEM268,CARD17P,CD274,CMPK2,DHX58,EPSTI1,ETV7,EXOC3L1,FRMD3,CMTR1,GALM,GBP3,GBP4,GBP5,GRAMD1B,HERC5,HERC6,IFI44,IFI44L,IFIH1,IFIT3,IFIT5,ISG15,MATCAP1,KIAA1958,LAMP3,LAP3,LHFPL2,LY6E,MOV10,MT2A,OAS1,OAS3,OASL,P2RY14,PARP12,PARP14,PLSCR1,PNPT1,RSAD2,RTP4,SAMD9L,SCARB2,SP140,SPATS2L,STOML1,TFEC,TIMM10,TRIM5,TRIM6,USP18,VAMP5,XAF1,ZBP1,ZCCHC2	35.36	9.5	1.9683800381045998e-93	7.702934355512779e-94	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	MONOV INFLUENZA A (D3)	2	179	194	181	196	AGRN,SMTNL1	1.1	1.02	7.55087695785562e-108	3.34260099684828e-108	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	MONOV INFLUENZA A (D3)	0	181	8	181	8	NA	0	0	2.87762561132865e-14	3.67816105035885e-15	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	MONOV INFLUENZA A (D3)	54	127	773	181	827	AIM2,LGALS3BP,MARCO,SDC3,SERPING1,SIGLEC1,TCN2,AGRN,CD274,CMPK2,DHX58,EPSTI1,ETV7,EXOC3L1,FRMD3,GBP4,GBP5,HERC5,HERC6,IFI44,IFI44L,IFIH1,IFIT3,ISG15,KIAA1958,KLHDC7B,LAMP3,LAP3,LY6E,MT2A,OAS1,OAS3,OASL,PARP10,PARP12,PARP14,PLSCR1,PNPT1,RHPN1,RSAD2,SAMD9L,SCARB2,SMTNL1,SPATS2L,TFEC,TRIM5,USP18,VAMP5,WDR86,XAF1,ZBP1,APOBEC3B,KIF23,PKMYT1	29.83	6.53	4.07026331039783e-115	1.89505012500725e-115	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	MONOV INFLUENZA A (D3)	47	134	673	181	720	SERPING1,ETV7,IFIT3,RSAD2,APOBEC3B,ASPM,AURKB,BIRC5,BUB1,BUB1B,TICRR,CCNA2,CDC20,CDC25A,CDCA2,CDCA5,CDK1,CENPE,CENPF,CENPM,CKAP2L,DLGAP5,DTL,E2F7,E2F8,ESCO2,ESPL1,GTSE1,HJURP,KIF14,KIF15,KIF18B,KIF20A,KIF23,KIF2C,KIFC1,MCM10,MKI67,MYBL2,PKMYT1,RRM2,SKA3,TOP2A,TPX2,TROAP,TYMS,UBE2C	25.97	6.53	1.32057808550067e-116	6.2453548573313295e-117	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	MONOV INFLUENZA A (D3)	66	115	860	181	926	RAVER2,AIM2,ALDH1A1,LGALS3BP,MARCO,NCF1C,SDC3,SERPING1,SIGLEC1,TCN2,AGRN,APOL3,BTN2A3P,TMEM268,CARD17P,CD274,CMPK2,DHX58,EPSTI1,ETV7,EXOC3L1,FRMD3,CMTR1,GBP3,GBP4,GBP5,GRAMD1B,HERC5,HERC6,HLA-DRA,IFI44,IFI44L,IFIH1,IFIT3,IFIT5,ISG15,KIAA1958,KLHDC7B,LAMP3,LAP3,LHFPL2,LY6E,MOV10,MT2A,OAS1,OAS3,OASL,P2RY14,PARP12,PARP14,PLSCR1,RSAD2,RTP4,SAMD9L,SAMHD1,SCARB2,SP140,SPATS2L,TFEC,TRIM5,TRIM6,USP18,VAMP5,XAF1,ZBP1,ZCCHC2	36.46	7.13	4.55816374172582e-106	1.9796469405967697e-106	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	MONOV INFLUENZA A (D3)	0	181	5	181	5	NA	0	0	5.69057658704268e-10	6.627892926277619e-11	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	MONOV INFLUENZA A (D3)	0	181	1	181	1	NA	0	0	0.0054945054945055	5.190166937855e-4	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	MONOV INFLUENZA A (D3)	11	170	2340	181	2351	IFIH1,BIRC5,TICRR,CDC25A,CDK1,CENPM,E2F7,E2F8,FAM111B,KIF18B,NCAPH	6.08	0.47	1.67565365198299e-252	1.72139479943955e-252	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	MONOV INFLUENZA A (D3)	0	181	249	181	249	NA	0	0	2.04917655352187e-126	1.0382331072478099e-126	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	MONOV INFLUENZA A (D3)	0	181	29	181	29	NA	0	0	3.0381289630771496e-36	5.91140106272541e-37	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	PANDEMRIX (D3)	0	2	40	2	40	NA	0	0	0.00116144018583043	1.1319687380039e-4	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	PANDEMRIX (D3)	0	2	15	2	15	NA	0	0	0.00735294117647058	6.9136067345989e-4	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	PANDEMRIX (D3)	0	2	1	2	1	NA	0	0	0.333333333333333	0.0299938791403238	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	PANDEMRIX (D3)	1	1	490	2	491	TLR7	50	0.2	0.00406504065040653	3.8591245826631e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	PANDEMRIX (D3)	1	1	454	2	455	TLR7	50	0.22	0.00438596491228072	4.1583078656751e-4	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	PANDEMRIX (D3)	1	1	1033	2	1034	TLR3	50	0.1	0.00193236714975849	1.8618212076074e-4	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	PANDEMRIX (D3)	1	1	4170	2	4171	TLR3	50	0.02	4.7938638542667e-4	4.74329661880717e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	PANDEMRIX (D3)	1	1	4365	2	4366	TLR3	50	0.02	4.579803068468e-4	4.53398684377128e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	PANDEMRIX (D3)	1	1	2432	2	2433	TLR3	50	0.04	8.2169268693509e-4	8.06521003521515e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	PANDEMRIX (D3)	0	2	558	2	558	NA	0	0	6.38895987733201e-6	6.68355194756274e-7	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	PANDEMRIX (D3)	0	2	614	2	614	NA	0	0	5.2792735719565e-6	5.54095181014337e-7	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	PANDEMRIX (D3)	0	2	144	2	144	NA	0	0	9.44733112895606e-5	9.54805373450785e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
