"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation","id"
"I (D10, severe)","EDN1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL23R",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD28",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ADAM9",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","GPR174",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ZFP36L2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","BST1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CXCR4",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","BPI",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","MFSD6",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","GAS6",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PRDX2",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TUBB4B",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PLCG1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TRIM25",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-C",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-DPB1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","DBH",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","NDRG1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CRISP3",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","APOBEC3C",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CEBPB",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PPP1R14B",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL21R",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","RASGRP1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD1C",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL10",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD2",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CCR6",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CH25H",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CEACAM8",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","F12",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","FADD",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL5RA",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","THEMIS2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","SCRIB",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL18",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","POLR3D",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TTLL1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","DLL4",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CAMP",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HDAC4",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ACTR3",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-DRB1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","KLF6",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TBK1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CHID1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD84",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD3D",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL17RA",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","SUSD4",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD86",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","FCER1G",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ZDHHC1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CXCL16",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-DMB",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","RAB27A",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","STAT5B",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CLEC7A",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","LIME1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","SIT1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IFITM2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL36A",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-DQA1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","RAP1GAP",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","GPR89B",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","SELL",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL1RL1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","C3AR1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","C1RL",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TP53",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","RAB43",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ADGRE2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TARM1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TBKBP1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-E",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-DMA",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","MYD88",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","GPR183",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD244",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD24",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD96",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","GPR18",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","MAPK3",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CR1L",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ZP3",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","BCL11B",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PREX1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","KLRG1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PADI4",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","OLR1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CX3CR1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","SLAMF7",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","OASL",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","UBD",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HRH2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","NLRP3",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CLNK",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","STAT3",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","FPR3",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL1RAP",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ZBP1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","EPG5",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","JAG1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TLR3",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","BCL10",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HDAC5",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","THEMIS",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","DEFA4",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","XKR8",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CXCL2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HHLA2",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","EIF2AK2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","DYSF",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","LILRB1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","AIM2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PTK6",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CD79B",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","GBP4",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","OPTN",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ATP1B1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","BCL3",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HP",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","STXBP1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CDK6",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-DQA2",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PDCD1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","LILRA5",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL1RL2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","LYN",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CCR9",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL34",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","VAMP2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL4R",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL4I1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","EXOSC6",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ADAMTS13",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","SFTPD",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","FPR1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CRTAM",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","DLL1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HLA-DOA",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","LRP5",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IFNGR2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CCR1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","RNASE6",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TNFRSF21",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ETS1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","NCF2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IRAK1BP1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL31RA",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","SEMA4A",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","RNASET2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TNFAIP3",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ZFPM1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","APBB1IP",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","SELP",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PAG1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","GZMM",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PMAIP1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HMGB3",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ARID5A",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PURA",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IFITM1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","HIF1A",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL4",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IFI16",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PPBP",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CCR2",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","AICDA",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ITGA6",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CTLA4",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IFNL1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IDO1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","TREML4",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","NLRP9",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ZAP70",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","LAT2",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","NFKBIZ",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","EFNB1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","A2M",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL2RB",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ITK",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","IL32",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","GTPBP1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","FUT7",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CDC42EP2",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","ADGRB1",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","CARD9",-1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
"I (D10, severe)","PGLYRP1",1,"I","COVID","VIRUS","SARS","I","I","I",10,10,1,2,0,1,"ConditionCOVID","I (D10, severe)"
