cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
BNT-I (D10, severe)	MONOV INFLUENZA A (D3)	14	7	255	21	269	BATF2,DDX60,EIF2AK2,FCGR1A,GBP1,GBP6,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,OAS2,TRIM22	66.67	5.2	5.1865505461329805e-9	5.1865505461329805e-9	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	MONOV INFLUENZA A (D3)	0	21	160	21	160	NA	0	0	6.62445497497054e-28	6.62445497497054e-28	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	MONOV INFLUENZA A (D3)	0	21	35	21	35	NA	0	0	7.425194286704309e-16	7.425194286704309e-16	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	MONOV INFLUENZA A (D3)	2	19	48	21	50	FCGR1A,GBP6	9.52	4	4.540271176940481e-15	4.540271176940481e-15	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	MONOV INFLUENZA A (D3)	0	21	6	21	6	NA	0	0	3.37826424782947e-6	3.37826424782947e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	MONOV INFLUENZA A (D3)	0	21	35	21	35	NA	0	0	7.425194286704309e-16	7.425194286704309e-16	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	MONOV INFLUENZA A (D3)	0	21	7	21	7	NA	0	0	8.44566061957367e-7	8.44566061957367e-7	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	MONOV INFLUENZA A (D3)	17	4	74	21	91	CCR1,BATF2,BST2,DDX60,EIF2AK2,FCGR1A,GBP1,GBP6,GCH1,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,OAS2,TRIM22	80.95	18.68	0.00187997970815553	0.00187997970815553	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	MONOV INFLUENZA A (D3)	10	11	63	21	73	BATF2,DDX60,FCGR1A,GBP1,IFI35,IFI6,IFIT1,IFITM3,MX1,OAS2	47.62	13.7	1.89895925973922e-8	1.89895925973922e-8	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	MONOV INFLUENZA A (D3)	0	21	40	21	40	NA	0	0	8.21266854257545e-17	8.21266854257545e-17	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	MONOV INFLUENZA A (D3)	0	21	18	21	18	NA	0	0	1.6036140588465398e-11	1.6036140588465398e-11	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	MONOV INFLUENZA A (D3)	18	3	41	21	59	CCR1,NCF1,BATF2,BST2,DDX60,EIF2AK2,FCGR1A,GBP1,GBP6,GCH1,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,OAS2,TRIM22	85.71	30.51	0.0351665785298784	0.0351665785298784	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	MONOV INFLUENZA A (D3)	0	21	5	21	5	NA	0	0	1.52021891152326e-5	1.52021891152326e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	MONOV INFLUENZA A (D3)	0	21	1	21	1	NA	0	0	0.0454545454545455	0.0454545454545455	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	MONOV INFLUENZA A (D3)	16	5	65	21	81	NCF1,BATF2,BST2,DDX60,EIF2AK2,FCGR1A,GBP1,GCH1,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,OAS2,TRIM22	76.19	19.75	5.8429976286313e-4	5.8429976286313e-4	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	MONOV INFLUENZA A (D3)	5	16	51	21	56	CCR1,BATF2,FCGR1A,IFIT1,IFIT2	23.81	8.93	4.9435112049342e-12	4.9435112049342e-12	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	MONOV INFLUENZA A (D3)	16	5	90	21	106	BATF2,BST2,DDX60,EIF2AK2,FCGR1A,GBP1,GBP6,GCH1,IFI35,IFI6,IFIT1,IFIT2,IFITM3,MX1,OAS2,TRIM22	76.19	15.09	1.5877225857505e-4	1.5877225857505e-4	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	MONOV INFLUENZA A (D3)	14	7	186	21	200	BATF2,DDX60,EIF2AK2,FCGR1A,GBP1,GBP6,GCH1,IFI35,IFI6,IFIT1,IFIT2,MX1,OAS2,TRIM22	66.67	7	3.9872227668973e-8	3.9872227668973e-8	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	MONOV INFLUENZA A (D3)	3	18	224	21	227	CCR1,EIF2AK2,TRIM22	14.29	1.32	1.5962975563835601e-24	1.5962975563835601e-24	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	MONOV INFLUENZA A (D3)	0	21	137	21	137	NA	0	0	1.38195163573758e-26	1.38195163573758e-26	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	MONOV INFLUENZA A (D3)	3	18	211	21	214	EIF2AK2,FCGR1A,TRIM22	14.29	1.4	4.4188000773133504e-24	4.4188000773133504e-24	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	MONOV INFLUENZA A (D3)	0	21	5	21	5	NA	0	0	1.52021891152326e-5	1.52021891152326e-5	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	MONOV INFLUENZA A (D3)	8	13	163	21	171	NCF1,BATF2,EIF2AK2,FCGR1A,GBP1,GBP6,GCH1,TRIM22	38.1	4.68	7.05685498540672e-15	7.05685498540672e-15	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	MONOV INFLUENZA A (D3)	0	21	7	21	7	NA	0	0	8.44566061957367e-7	8.44566061957367e-7	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	MONOV INFLUENZA A (D3)	0	21	83	21	83	NA	0	0	1.95727943707934e-22	1.95727943707934e-22	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	MONOV INFLUENZA A (D3)	0	21	13	21	13	NA	0	0	1.0776050649851902e-9	1.0776050649851902e-9	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	MONOV INFLUENZA A (D3)	0	21	9	21	9	NA	0	0	6.98951223688852e-8	6.98951223688852e-8	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	PANDEMRIX (D3)	0	3	4	3	4	NA	0	0	0.0285714285714286	0.0285714285714286	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	PANDEMRIX (D3)	1	2	0	3	1	CXCL8	33.33	100	1	1	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	PANDEMRIX (D3)	0	3	2	3	2	NA	0	0	0.1	0.1	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	PANDEMRIX (D3)	1	2	47	3	48	CXCL9	33.33	2.08	0.00244897959183673	0.00244897959183673	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	PANDEMRIX (D3)	1	2	61	3	62	CXCL9	33.33	1.61	0.00148809523809524	0.00148809523809524	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	PANDEMRIX (D3)	0	3	67	3	67	NA	0	0	1.82681768359518e-5	1.82681768359518e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	PANDEMRIX (D3)	1	2	276	3	277	CCL5	33.33	0.36	7.7357468863619e-5	7.7357468863619e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	PANDEMRIX (D3)	2	1	267	3	269	CCL5,CXCL8	66.67	0.74	0.0111111111111111	0.0111111111111111	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	PANDEMRIX (D3)	0	3	160	3	160	NA	0	0	1.41131109389312e-6	1.41131109389312e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	PANDEMRIX (D3)	0	3	35	3	35	NA	0	0	1.185395922238e-4	1.185395922238e-4	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	PANDEMRIX (D3)	0	3	50	3	50	NA	0	0	4.26876120549816e-5	4.26876120549816e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	PANDEMRIX (D3)	0	3	6	3	6	NA	0	0	0.0119047619047619	0.0119047619047619	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	PANDEMRIX (D3)	0	3	35	3	35	NA	0	0	1.185395922238e-4	1.185395922238e-4	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	PANDEMRIX (D3)	0	3	7	3	7	NA	0	0	0.00833333333333333	0.00833333333333333	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	PANDEMRIX (D3)	1	2	90	3	91	CXCL9	33.33	1.1	7.0126227208976e-4	7.0126227208976e-4	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	PANDEMRIX (D3)	2	1	71	3	73	CXCL8,CXCL9	66.67	2.74	0.0405405405405405	0.0405405405405405	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	PANDEMRIX (D3)	0	3	40	3	40	NA	0	0	8.10307106393323e-5	8.10307106393323e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	PANDEMRIX (D3)	0	3	18	3	18	NA	0	0	7.5187969924812e-4	7.5187969924812e-4	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	PANDEMRIX (D3)	0	3	59	3	59	NA	0	0	2.64410364886303e-5	2.64410364886303e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	PANDEMRIX (D3)	0	3	5	3	5	NA	0	0	0.0178571428571428	0.0178571428571428	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	PANDEMRIX (D3)	0	3	1	3	1	NA	0	0	0.25	0.25	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	PANDEMRIX (D3)	1	2	80	3	81	CXCL9	33.33	1.23	8.8157508081104e-4	8.8157508081104e-4	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	PANDEMRIX (D3)	1	2	55	3	56	CXCL8	33.33	1.79	0.00181488203266788	0.00181488203266788	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	PANDEMRIX (D3)	1	2	105	3	106	CXCL9	33.33	0.94	5.1921079958463e-4	5.1921079958463e-4	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	PANDEMRIX (D3)	2	1	198	3	200	CCL5,CXCL8	66.67	1	0.0149253731343284	0.0149253731343284	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	PANDEMRIX (D3)	0	3	227	3	227	NA	0	0	4.99635266255633e-7	4.99635266255633e-7	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	PANDEMRIX (D3)	0	3	137	3	137	NA	0	0	2.23423745475669e-6	2.23423745475669e-6	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	PANDEMRIX (D3)	0	3	214	3	214	NA	0	0	5.95386941973587e-7	5.95386941973587e-7	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	PANDEMRIX (D3)	0	3	5	3	5	NA	0	0	0.0178571428571428	0.0178571428571428	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	PANDEMRIX (D3)	1	2	170	3	171	CXCL8	33.33	0.58	2.0164000537706e-4	2.0164000537706e-4	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	PANDEMRIX (D3)	0	3	7	3	7	NA	0	0	0.00833333333333333	0.00833333333333333	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	PANDEMRIX (D3)	1	2	82	3	83	CXCL8	33.33	1.2	8.4033613445378e-4	8.4033613445378e-4	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	PANDEMRIX (D3)	1	2	12	3	13	CXCL8	33.33	7.69	0.0285714285714286	0.0285714285714286	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	PANDEMRIX (D3)	1	2	8	3	9	CXCL8	33.33	11.11	0.0545454545454546	0.0545454545454546	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	PANDEMRIX (D30)	0	3	4	3	4	NA	0	0	0.0285714285714286	0.0285714285714286	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	PANDEMRIX (D30)	1	2	0	3	1	CXCL8	33.33	100	1	1	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	PANDEMRIX (D30)	0	3	2	3	2	NA	0	0	0.1	0.1	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	PANDEMRIX (D30)	1	2	47	3	48	CXCL9	33.33	2.08	0.00244897959183673	0.00244897959183673	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	PANDEMRIX (D30)	1	2	61	3	62	CXCL9	33.33	1.61	0.00148809523809524	0.00148809523809524	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	PANDEMRIX (D30)	0	3	67	3	67	NA	0	0	1.82681768359518e-5	1.82681768359518e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	PANDEMRIX (D30)	1	2	276	3	277	CCL5	33.33	0.36	7.7357468863619e-5	7.7357468863619e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	PANDEMRIX (D30)	2	1	267	3	269	CCL5,CXCL8	66.67	0.74	0.0111111111111111	0.0111111111111111	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	PANDEMRIX (D30)	0	3	160	3	160	NA	0	0	1.41131109389312e-6	1.41131109389312e-6	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	PANDEMRIX (D30)	0	3	35	3	35	NA	0	0	1.185395922238e-4	1.185395922238e-4	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	PANDEMRIX (D30)	0	3	50	3	50	NA	0	0	4.26876120549816e-5	4.26876120549816e-5	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	PANDEMRIX (D30)	0	3	6	3	6	NA	0	0	0.0119047619047619	0.0119047619047619	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	PANDEMRIX (D30)	0	3	35	3	35	NA	0	0	1.185395922238e-4	1.185395922238e-4	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	PANDEMRIX (D30)	0	3	7	3	7	NA	0	0	0.00833333333333333	0.00833333333333333	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	PANDEMRIX (D30)	1	2	90	3	91	CXCL9	33.33	1.1	7.0126227208976e-4	7.0126227208976e-4	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	PANDEMRIX (D30)	2	1	71	3	73	CXCL8,CXCL9	66.67	2.74	0.0405405405405405	0.0405405405405405	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	PANDEMRIX (D30)	0	3	40	3	40	NA	0	0	8.10307106393323e-5	8.10307106393323e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	PANDEMRIX (D30)	0	3	18	3	18	NA	0	0	7.5187969924812e-4	7.5187969924812e-4	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	PANDEMRIX (D30)	0	3	59	3	59	NA	0	0	2.64410364886303e-5	2.64410364886303e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	PANDEMRIX (D30)	0	3	5	3	5	NA	0	0	0.0178571428571428	0.0178571428571428	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	PANDEMRIX (D30)	0	3	1	3	1	NA	0	0	0.25	0.25	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	PANDEMRIX (D30)	1	2	80	3	81	CXCL9	33.33	1.23	8.8157508081104e-4	8.8157508081104e-4	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	PANDEMRIX (D30)	1	2	55	3	56	CXCL8	33.33	1.79	0.00181488203266788	0.00181488203266788	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	PANDEMRIX (D30)	1	2	105	3	106	CXCL9	33.33	0.94	5.1921079958463e-4	5.1921079958463e-4	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	PANDEMRIX (D30)	2	1	198	3	200	CCL5,CXCL8	66.67	1	0.0149253731343284	0.0149253731343284	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	PANDEMRIX (D30)	0	3	227	3	227	NA	0	0	4.99635266255633e-7	4.99635266255633e-7	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	PANDEMRIX (D30)	0	3	137	3	137	NA	0	0	2.23423745475669e-6	2.23423745475669e-6	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	PANDEMRIX (D30)	0	3	214	3	214	NA	0	0	5.95386941973587e-7	5.95386941973587e-7	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	PANDEMRIX (D30)	0	3	5	3	5	NA	0	0	0.0178571428571428	0.0178571428571428	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	PANDEMRIX (D30)	1	2	170	3	171	CXCL8	33.33	0.58	2.0164000537706e-4	2.0164000537706e-4	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I-I (D1)	PANDEMRIX (D30)	0	3	7	3	7	NA	0	0	0.00833333333333333	0.00833333333333333	I	COVID	VIRUS	SARS	I	I	I-I	1	1	1	1	0	2
ZF2001 (V3, D07)	PANDEMRIX (D30)	1	2	82	3	83	CXCL8	33.33	1.2	8.4033613445378e-4	8.4033613445378e-4	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	PANDEMRIX (D30)	1	2	12	3	13	CXCL8	33.33	7.69	0.0285714285714286	0.0285714285714286	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	PANDEMRIX (D30)	1	2	8	3	9	CXCL8	33.33	11.11	0.0545454545454546	0.0545454545454546	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	FLUZONE (D7)	0	8	4	8	4	NA	0	0	0.00202020202020202	0.00202020202020202	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	FLUZONE (D7)	1	7	0	8	1	CXCL8	12.5	100	1	1	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	FLUZONE (D7)	0	8	2	8	2	NA	0	0	0.0222222222222222	0.0222222222222222	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	FLUZONE (D7)	1	7	47	8	48	CCL2	12.5	2.08	3.94229029079195e-8	3.94229029079195e-8	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	FLUZONE (D7)	2	6	60	8	62	CCL2,CEACAM8	25	3.23	2.55816761523522e-7	2.55816761523522e-7	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	FLUZONE (D7)	1	7	66	8	67	FCAR	12.5	1.49	4.44548403570446e-9	4.44548403570446e-9	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	FLUZONE (D7)	1	7	276	8	277	CEACAM8	12.5	0.36	2.91509887004603e-13	2.91509887004603e-13	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	FLUZONE (D7)	4	4	265	8	269	CXCL8,FCAR,CEACAM8,TNFRSF17	50	1.49	3.09203695355204e-7	3.09203695355204e-7	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	FLUZONE (D7)	2	6	158	8	160	CCL2,CEACAM8	25	1.25	1.0556650717016301e-9	1.0556650717016301e-9	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	FLUZONE (D7)	0	8	35	8	35	NA	0	0	6.896146848978441e-9	6.896146848978441e-9	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	FLUZONE (D7)	1	7	49	8	50	FCAR	12.5	2	3.02588070565172e-8	3.02588070565172e-8	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	FLUZONE (D7)	0	8	6	8	6	NA	0	0	3.3300033300033e-4	3.3300033300033e-4	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	FLUZONE (D7)	1	7	34	8	35	CEACAM8	12.5	2.86	2.96534314506073e-7	2.96534314506073e-7	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	FLUZONE (D7)	0	8	7	8	7	NA	0	0	1.5540015540015e-4	1.5540015540015e-4	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	FLUZONE (D7)	1	7	90	8	91	CCL2	12.5	1.1	5.78268113876838e-10	5.78268113876838e-10	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	FLUZONE (D7)	2	6	71	8	73	CCL2,CXCL8	25	2.74	1.00732945503099e-7	1.00732945503099e-7	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	FLUZONE (D7)	1	7	39	8	40	TNFRSF17	12.5	2.5	1.27203201183041e-7	1.27203201183041e-7	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	FLUZONE (D7)	1	7	17	8	18	TNFRSF17	12.5	5.56	1.66423965050967e-5	1.66423965050967e-5	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	FLUZONE (D7)	1	7	58	8	59	CCL2	12.5	1.69	1.02723529481859e-8	1.02723529481859e-8	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	FLUZONE (D7)	0	8	5	8	5	NA	0	0	7.7700077700077e-4	7.7700077700077e-4	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	FLUZONE (D7)	0	8	1	8	1	NA	0	0	0.111111111111111	0.111111111111111	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	FLUZONE (D7)	3	5	78	8	81	CCL2,CCL7,CXCR4	37.5	3.7	1.60798008355868e-6	1.60798008355868e-6	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	FLUZONE (D7)	5	3	51	8	56	CCL2,CCL7,IL12B,CXCL8,TNFRSF17	62.5	8.93	0.00172259989541358	0.00172259989541358	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	FLUZONE (D7)	1	7	105	8	106	CCL2	12.5	0.94	2.07144955797946e-10	2.07144955797946e-10	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I (D10, moderate)	FLUZONE (D7)	4	4	196	8	200	CXCL8,FCAR,CEACAM8,TNFRSF17	50	2	9.99161403833764e-7	9.99161403833764e-7	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D10, severe)	FLUZONE (D7)	5	3	222	8	227	CCL2,CXCR4,IL12B,FCAR,CEACAM8	62.5	2.2	2.79795749103155e-5	2.79795749103155e-5	I	COVID	VIRUS	SARS	I	I	I	10	10	1	2	0	1
I (D26, moderate)	FLUZONE (D7)	2	6	135	8	137	FCAR,CEACAM8	25	1.46	2.6219542587009103e-9	2.6219542587009103e-9	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D26, severe)	FLUZONE (D7)	5	3	209	8	214	CXCR4,IL12B,FCAR,CEACAM8,TNFRSF17	62.5	2.34	3.3341668750521e-5	3.3341668750521e-5	I	COVID	VIRUS	SARS	I	I	I	26	26	1	4	0	1
I (D51, moderate)	FLUZONE (D7)	0	8	5	8	5	NA	0	0	7.7700077700077e-4	7.7700077700077e-4	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
I (D51, severe)	FLUZONE (D7)	4	4	167	8	171	CXCR4,CXCL8,FCAR,CEACAM8	50	2.34	1.85416096898452e-6	1.85416096898452e-6	I	COVID	VIRUS	SARS	I	I	I	51	21	2	7	0	1
