"","Cond1","Cond2","Shared","Percentage_Shared_Cond1","Genes_Names","pvalue","-log(p)"
"735","STAMARIL_UP","MVA85A_UP",49,21.12,"AIM2, ANKRD22, GBP1, GBP4, GBP5, PSME2, STAT1, TAP1, WARS1, APOBEC3A, BST2, C3AR1, CASP1, CCL8, CD68, CTSL, CXCL10, EIF2AK2, GLMP, IFI27, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFITM3, IRF9, ISG15, LGALS9, MARCO, MX1, PARP9, RSAD2, SERPING1, SRC, TNFSF10, TYMP, XAF1, ANPEP, IL1RN, KYNU, TAGLN, CALHM6, IDO1, UBE2L6, FBXO6",2.13911473486158e-87,86.6697659207202
"736","MMR II_UP","MVA85A_UP",72,31.03,"AIM2, ANKRD22, CXCL9, GBP1, GBP4, GBP5, STAT1, TAP1, WARS1, ACP2, APOBEC3A, BST2, CASP1, CCL2, CCL3, CCL4, , CCL7, CCL8, CTSL, CXCL10, DRAM1, EIF2AK2, ICAM1, IFI27, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFITM2, IFITM3, IL4I1, IL6, ISG15, LGALS9, MX1, PARP9, PILRA, PSMB9, RNASE2, RSAD2, SERPING1, SRC, TICAM2, TNF, TNFSF10, XAF1, ADM, AK4, ARMCX1, C15orf48, CD200, HLX, IL1RN, LYN, NR4A3, P2RX4, PLEKHA4, NECTIN2, CALHM6, CARD17P, CASP4, ETV7, IDO1, MRPL44, UBE2L6, XRN1, FBXO6",5.36237911578197e-123,122.270642485006
"737","PREVNAR_UP","MVA85A_UP",4,1.72,"CXCL9, GBP4, GBP5, SERPING1",3.42033751868998e-98,97.4659310356772
"738","DRYVAX_UP","MVA85A_UP",5,2.16,"S100A8, S100A9, CD14, IFNB1, THBS1",6.99217409777569e-59,58.1553877667635
"739","BCG_UP","MVA85A_UP",28,12.07,"GBP1, GBP4, GBP5, PSME2, STAT1, WARS1, BCL2A1, CCL3, CCL3L1, CCL4, CXCL10, IFI44L, IFIH1, IFIT3, IL1A, IL6, IRF9, ISG15, MX1, PARP9, PSMB9, TNF, AQP9, CXCL1, IER3, SOD2, IDO1, UBE2L6",1.49634034196613e-55,54.8249696151433
"740","PPD_UP","MVA85A_UP",19,8.19,"GBP1, GBP4, GBP5, BCL2A1, CCL3, CCL3L1, CCL4, IL1A, IL6, PARP9, TNF, AQP9, C15orf48, CXCL1, IER3, SOD2, THBS1, IDO1, MT1G",2.87686241658185e-50,49.5410809073652
"741","TC-83_UP","MVA85A_UP",42,18.1,"ANKRD22, GBP1, GBP4, GBP5, STAT1, WARS1, APOBEC3A, BST2, CCL2, , CCL8, CXCL10, EIF2AK2, IFI27, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFITM2, ISG15, LGALS9, MX1, PARP9, RSAD2, SERPING1, TNFSF10, XAF1, GET4, IL1RN, CCAR1, C2orf69, ICE1, ICE2, RANBP2, CALHM6, ETV7, UBE2L6, FBXO6",1.28615785026879e-147,146.89070572714
"742","PANDEMRIX_UP","INFLUENZA_UP",6,6.52,"IFNG, TLR3, TLR4, TLR7, TLR9, IGHV1-69",1.05098986014184e-28,27.9784014739867
"743","FLUARIX_UP","INFLUENZA_UP",0,0,"",6.15613608514742e-42,41.2106917883897
"744","PFALCIPARUM RTSS_UP","INFLUENZA_UP",0,0,"",7.95135695202695e-14,13.0995587497726
"745","ATTENUVAX_UP","INFLUENZA_UP",0,0,"",4.72605201943569e-39,38.3255015024181
"746","WETVAX_UP","INFLUENZA_UP",3,3.26,"ARRB1, GRB2, RAB24",6.89646911507179e-96,95.1613732043821
"747","YF VAX_UP","INFLUENZA_UP",0,0,"",1.04551962626748e-94,93.980667810288
"748","CHAD63-KH_UP","INFLUENZA_UP",12,13.04,"ARPC4, DPP3, GRB2, MVP, PLEKHB2, RAB24, CLEC6A, TLR3, TLR4, TLR7, ZNG1E, MIR3671",3.69054025431435e-125,124.432910053274
"749","INACTIVATED INFLUENZA_UP","INFLUENZA_UP",2,2.17,"HBA1, NT5DC2",3.2247478589539e-131,130.491504236919
"750","RVSV ZEBOV_UP","INFLUENZA_UP",0,0,"",7.95135695202695e-14,13.0995587497726
"751","LVS F TULARENSIS_UP","INFLUENZA_UP",4,4.35,"TLR3, TLR4, TLR7, TLR9",5.24335205723731e-39,38.2803909812368
"752","CN54GP140_UP","INFLUENZA_UP",0,0,"",1.03957846177682e-67,66.9831427268897
"753","HIV-1 GAG-POL NEF_UP","INFLUENZA_UP",6,6.52,"MVP, RAB24, CLEC6A, TLR4, TLR7, IGLV4-69",2.66240630280268e-116,115.574725667268
"754","HPV-VLP_UP","INFLUENZA_UP",1,1.09,"IFNG",1.5270561463953e-104,103.816144994626
"755","FLUARIX FLUVIRIN_UP","INFLUENZA_UP",16,17.39,"ARRB1, DPP3, IGLV3-25, SLX1B, SULT1A3, HERC2P3, IGHG1, IGHG2, IGHG3, IGHG4, IGHV1-69, IGLC1, IGLL5, IGLV1-44, IGLV3-19, SLX1A",5.46133738053389e-114,113.262700993584
"756","FLUZONE_UP","INFLUENZA_UP",0,0,"",8.12954148526514e-23,22.0899339483831
"757","FLUMIST_UP","INFLUENZA_UP",11,11.96,"ARRB1, DPP3, SLX1B, TLR7, ZNG1E, SULT1A3, GTF2H2C, HBA1, HERC2P3, IGHG1, SLX1A",4.65154144390216e-144,143.33240310525
"758","FLUENZ_UP","INFLUENZA_UP",0,0,"",7.71281624346615e-13,12.1127870155063
"759","MENACTRA_UP","INFLUENZA_UP",3,3.26,"IGHG1, IGHG3, IGLV2-14",7.0447550711092e-30,29.1521341016483
"760","ZOSTAVAX_UP","INFLUENZA_UP",0,0,"",4.1809070495649e-22,21.3787294876301
"761","YF17D_UP","INFLUENZA_UP",1,1.09,"TLR7",1.03717469322805e-34,33.9841480884371
"762","STAMARIL_UP","INFLUENZA_UP",2,2.17,"TLR7, CXCR3",4.20566219239081e-88,87.3761656136926
"763","MMR II_UP","INFLUENZA_UP",3,3.26,"IFNG, TLR3, SLCO5A1",9.09982415330786e-122,121.040966999985
"764","PREVNAR_UP","INFLUENZA_UP",2,2.17,"IFNG, ORC1",1.92114099736366e-63,62.7164407600056
"765","DRYVAX_UP","INFLUENZA_UP",1,1.09,"IFNG",6.96429804394845e-45,44.1571226510997
"766","BCG_UP","INFLUENZA_UP",0,0,"",2.94290618494793e-62,61.5312235822799
"767","PPD_UP","INFLUENZA_UP",0,0,"",2.34901987724569e-53,52.6291133082366
"768","TC-83_UP","INFLUENZA_UP",5,5.43,"IGHG1, IGHG2, IGLJ3, IGLV1-44, IGLV2-18",1.00517659068633e-109,108.99775763414
"769","FLUARIX_UP","PANDEMRIX_UP",2,3.57,", CD40",3.11835486301272e-28,27.5060744644266
"770","PFALCIPARUM RTSS_UP","PANDEMRIX_UP",0,0,"",1.32636500832192e-11,10.8773369440414
"771","ATTENUVAX_UP","PANDEMRIX_UP",0,0,"",5.00489409992416e-30,29.3006051074564
"772","WETVAX_UP","PANDEMRIX_UP",16,28.57,", CD40, HLA-DRA, HLA-DRB1, IRF1, IRF2, IRF7, IRF9, MYD88, STAT1, TAP1, TLR1, TLR2, TLR8, CXCL8, CXCL9",1.38829473293545e-40,39.8575183240113
"773","YF VAX_UP","PANDEMRIX_UP",3,5.36,"CD86, IRF9, TAP1",2.93842281339015e-58,57.5318857128648
"774","CHAD63-KH_UP","PANDEMRIX_UP",21,37.5,"CD38, , CD40, CD86, HLA-DRA, HLA-DRB1, IRF1, IRF2, IRF7, IRF9, MYD88, NOD2, STAT1, TAP1, TLR1, TLR2, TLR4, TLR7, TLR8, CXCL9, TLR3",9.87853954490679e-52,51.0053072572819
"775","INACTIVATED INFLUENZA_UP","PANDEMRIX_UP",11,19.64,"CD38, ELL2, , IGLL1, ITM2C, JCHAIN, MANF, MZB1, SEC11C, TNFRSF17, TXNDC5",5.65328618809706e-64,63.2476990285563
"776","RVSV ZEBOV_UP","PANDEMRIX_UP",0,0,"",1.32636500832192e-11,10.8773369440414
"777","LVS F TULARENSIS_UP","PANDEMRIX_UP",13,23.21,"CD86, HLA-DRB1, MYD88, NOD2, TAP1, TLR1, TLR2, TLR4, TLR6, TLR7, TLR8, TLR3, TLR9",4.77007146289899e-18,17.3214751145217
"778","CN54GP140_UP","PANDEMRIX_UP",0,0,"",9.38746097587548e-49,48.027451855367
"779","HIV-1 GAG-POL NEF_UP","PANDEMRIX_UP",20,35.71,"CD38, CD40, CD86, HLA-DRA, HLA-DRB1, HLA-DRB5, IRF1, IRF2, IRF7, IRF9, MYD88, NOD2, STAT1, TAP1, TLR1, TLR2, TLR4, TLR6, TLR7, TLR8",4.5236757083975e-45,44.344508536174
"780","HPV-VLP_UP","PANDEMRIX_UP",10,17.86,"CD38, , CD40, IRF1, IRF2, IRF7, TLR1, TLR2, CXCL9, IFNG",6.44846550063911e-52,51.1905436193013
"781","FLUARIX FLUVIRIN_UP","PANDEMRIX_UP",20,35.71,"CD38, ERLEC1, FKBP11, GGH, IGHV1-69, IGHV3-48, , IGKC, IGLL1, ITM2C, JCHAIN, MANF, MZB1, SEC11C, TNFRSF17, TRAM2, TXNDC5, CD86, TLR8, CXCL8",1.25765009989391e-52,51.9004401703552
"782","FLUZONE_UP","PANDEMRIX_UP",1,1.79,"TNFRSF17",1.29722033626872e-16,15.8869862515963
"783","FLUMIST_UP","PANDEMRIX_UP",13,23.21,"ELL2, FKBP11, , MANF, TRAM2, CD86, HLA-DRB1, IRF7, MYD88, STAT1, TLR7, TLR8, CXCL8",1.91168667122214e-76,75.7185832878498
"784","FLUENZ_UP","PANDEMRIX_UP",1,1.79,"CXCL8",4.69533212945956e-09,8.32833368201557
"785","MENACTRA_UP","PANDEMRIX_UP",6,10.71,", IGLL1, JCHAIN, TNFRSF17, TXNDC5, CXCL8",1.21078893970762e-18,17.9169315548825
"786","ZOSTAVAX_UP","PANDEMRIX_UP",1,1.79,"CCL5",4.32406778756237e-16,15.364107506316
"787","YF17D_UP","PANDEMRIX_UP",4,7.14,"CD38, IRF7, STAT1, TLR7",1.12123929470394e-21,20.9503016904568
"788","STAMARIL_UP","PANDEMRIX_UP",19,33.93,"CD38, FKBP11, GLDC, ITM2C, JCHAIN, MANF, MZB1, SEC11C, TNFRSF17, TXNDC5, CD86, HLA-DRB4, IRF7, IRF9, MYD88, NOD2, STAT1, TAP1, TLR7",2.21399638804113e-32,31.6548230919736
"789","MMR II_UP","PANDEMRIX_UP",14,25,"CD38, , MZB1, CD40, IRF1, IRF2, IRF7, NOD2, STAT1, TAP1, TLR2, CXCL9, TLR3, IFNG",4.58378737588513e-55,54.3387755358097
"790","PREVNAR_UP","PANDEMRIX_UP",2,3.57,"CXCL9, IFNG",1.4673540251391e-44,43.8334650922813
"791","DRYVAX_UP","PANDEMRIX_UP",1,1.79,"IFNG",2.30086710839235e-33,32.6381084642338
"792","BCG_UP","PANDEMRIX_UP",5,8.93,"CD38, IRF1, IRF9, STAT1, CXCL8",3.57715038272453e-36,35.4464628018095
"793","PPD_UP","PANDEMRIX_UP",1,1.79,"CXCL8",1.9930159795878e-37,36.7004892192027
"794","TC-83_UP","PANDEMRIX_UP",12,21.43,"ELL2, ERLEC1, FKBP11, , IGKC, JCHAIN, MZB1, SEC11C, TNFRSF17, TXNDC5, IRF7, STAT1",2.36470385767415e-55,54.6262232401401
"795","PFALCIPARUM RTSS_UP","FLUARIX_UP",0,0,"",3.43935270805763e-12,11.4635232846873
"796","ATTENUVAX_UP","FLUARIX_UP",0,0,"",2.52517613493838e-32,31.5977083237774
"797","WETVAX_UP","FLUARIX_UP",2,3.28,"CD40, ",4.04518258774935e-73,72.3930618708225
"798","YF VAX_UP","FLUARIX_UP",2,3.28,"MBTPS1, PHF2",2.17504907315685e-67,66.6625309401067
"799","CHAD63-KH_UP","FLUARIX_UP",3,4.92,"CD40, , CUL1",6.13211081401447e-105,104.212390005566
"800","INACTIVATED INFLUENZA_UP","FLUARIX_UP",2,3.28,"STAP1, ",2.54797390006006e-95,94.5938050249701
"801","RVSV ZEBOV_UP","FLUARIX_UP",0,0,"",3.43935270805763e-12,11.4635232846873
"802","LVS F TULARENSIS_UP","FLUARIX_UP",0,0,"",7.30157464637928e-38,37.1365834704976
"803","CN54GP140_UP","FLUARIX_UP",0,0,"",2.11208744084187e-53,52.6752881058877
"804","HIV-1 GAG-POL NEF_UP","FLUARIX_UP",2,3.28,"CD40, CUL1",8.79856243930587e-92,91.0555882796313
"805","HPV-VLP_UP","FLUARIX_UP",7,11.48,"CD19, CD40, STAP1, TSPAN13, , PKIG, VPREB3",2.11297065127773e-65,64.6751065351657
"806","FLUARIX FLUVIRIN_UP","FLUARIX_UP",6,9.84,"BLNK, FCRL5, , FAM30A, KRI1, ZNF880",3.29702396415332e-95,94.4818778962109
"807","FLUZONE_UP","FLUARIX_UP",0,0,"",1.34238707967283e-19,18.8721222365316
"808","FLUMIST_UP","FLUARIX_UP",12,19.67,"BLNK, PTPRK, RALGPS2, , KRI1, MRPL38, MTA1, TTC27, CUL1, GRPEL2, KAT2B, SCRIB",3.43517469909557e-93,92.4640511715815
"809","FLUENZ_UP","FLUARIX_UP",0,0,"",2.33875984147919e-11,10.631014371981
"810","MENACTRA_UP","FLUARIX_UP",2,3.28,"FCRL5, ",7.60824707722915e-26,25.1187153921623
"811","ZOSTAVAX_UP","FLUARIX_UP",0,0,"",5.04993234734066e-19,18.2967144399751
"812","YF17D_UP","FLUARIX_UP",0,0,"",1.25587239923765e-30,29.9010544841037
"813","STAMARIL_UP","FLUARIX_UP",4,6.56,"CD19, FCRL5, FAM30A, CUL1",3.56620253816881e-62,61.4477939952293
"814","MMR II_UP","FLUARIX_UP",6,9.84,"CD40, MOXD1, STAP1, TSPAN13, , MIR155HG",3.19957043389594e-81,80.4949083250274
"815","PREVNAR_UP","FLUARIX_UP",0,0,"",1.53425219759263e-53,52.81410324598
"816","DRYVAX_UP","FLUARIX_UP",0,0,"",2.22573939131136e-38,37.6525256879534
"817","BCG_UP","FLUARIX_UP",1,1.64,"VPREB3",3.17783548962211e-47,46.4978685891295
"818","PPD_UP","FLUARIX_UP",1,1.64,"VPREB3",7.67599079342617e-41,40.1148655548285
"819","TC-83_UP","FLUARIX_UP",2,3.28,", GRPEL2",1.16153155374559e-85,84.9349689878169
"820","ATTENUVAX_UP","PFALCIPARUM RTSS_UP",0,0,"",1.10892812171176e-11,10.9550966029542
"821","WETVAX_UP","PFALCIPARUM RTSS_UP",6,60,"IFI27, IFI44L, IFI6, LGALS3BP, LY6E, SERPING1",1.12077160193398e-07,6.95048288171908
"822","YF VAX_UP","PFALCIPARUM RTSS_UP",6,60,"IFI27, IFI44L, IFI6, LGALS3BP, LY6E, SERPING1",3.05128198086786e-07,6.51551765565615
"823","INACTIVATED INFLUENZA_UP","PFALCIPARUM RTSS_UP",0,0,"",6.45332971797279e-25,24.1902161450528
"824","RVSV ZEBOV_UP","PFALCIPARUM RTSS_UP",0,0,"",1.0825088224469e-05,4.96556855546015
"825","LVS F TULARENSIS_UP","PFALCIPARUM RTSS_UP",0,0,"",6.0735183233105e-13,12.2165596539428
"826","CN54GP140_UP","PFALCIPARUM RTSS_UP",0,0,"",3.63231642202144e-16,15.4398163258029
"827","HIV-1 GAG-POL NEF_UP","PFALCIPARUM RTSS_UP",8,80,"EPHB2, IFI27, IFI44L, IFI6, LGALS3BP, LY6E, SERPING1, SIGLEC1",8.64204643659619e-05,4.0633834044095
"828","HPV-VLP_UP","PFALCIPARUM RTSS_UP",8,80,"HESX1, IFI27, IFI44L, IFI6, LGALS3BP, LY6E, SERPING1, SIGLEC1",0.000338676902235266,3.47021442122908
"829","FLUARIX FLUVIRIN_UP","PFALCIPARUM RTSS_UP",0,0,"",8.269797231741e-27,26.0825051388411
"830","FLUZONE_UP","PFALCIPARUM RTSS_UP",1,10,"SERPING1",6.98951223688853e-07,6.15555313043729
"831","FLUMIST_UP","PFALCIPARUM RTSS_UP",1,10,"IFI6",7.16835115336802e-26,25.1445807282016
"832","FLUENZ_UP","PFALCIPARUM RTSS_UP",0,0,"",1.0825088224469e-05,4.96556855546015
"833","MENACTRA_UP","PFALCIPARUM RTSS_UP",1,10,"SERPING1",2.71807422049571e-09,8.56573868847489
"834","ZOSTAVAX_UP","PFALCIPARUM RTSS_UP",1,10,"IFI44L",9.98501748126937e-07,6.00065117045155
"835","YF17D_UP","PFALCIPARUM RTSS_UP",5,50,"IFI27, IFI44L, IFI6, LGALS3BP, SERPING1",0.000107276953334526,3.9694935689446
"836","STAMARIL_UP","PFALCIPARUM RTSS_UP",6,60,"IFI27, IFI44L, IFI6, LGALS3BP, LY6E, SERPING1",3.70575765419611e-07,6.43112298568813
"837","MMR II_UP","PFALCIPARUM RTSS_UP",9,90,"HESX1, IFI27, IFI44L, IFI6, LGALS3BP, LINC00487, LY6E, SERPING1, SIGLEC1",0.0102564102564105,1.98900461569853
"838","PREVNAR_UP","PFALCIPARUM RTSS_UP",1,10,"SERPING1",5.59376728991305e-14,13.2522956049664
"839","DRYVAX_UP","PFALCIPARUM RTSS_UP",0,0,"",4.67446938704657e-13,12.3302676800548
"840","BCG_UP","PFALCIPARUM RTSS_UP",1,10,"IFI44L",2.98775964854105e-13,12.5246543424359
"841","PPD_UP","PFALCIPARUM RTSS_UP",0,0,"",4.69464591841562e-14,13.3283971577061
"842","TC-83_UP","PFALCIPARUM RTSS_UP",6,60,"IFI27, IFI44L, IFI6, LY6E, SERPING1, SIGLEC1",1.30384357754079e-08,7.88477450790296
"843","WETVAX_UP","ATTENUVAX_UP",1,1.96,"YES1",9.5609465368152e-69,68.0194991103006
"844","YF VAX_UP","ATTENUVAX_UP",0,0,"",3.32566793010232e-66,65.478121117511
"845","CHAD63-KH_UP","ATTENUVAX_UP",3,5.88,"PSMD3, PLS3, CIITA",6.05250543600167e-94,93.2180648118285
"846","INACTIVATED INFLUENZA_UP","ATTENUVAX_UP",3,5.88,"UBE2V2, DARS1, SMARCD2",3.0428686421975e-83,82.5167167953251
"847","RVSV ZEBOV_UP","ATTENUVAX_UP",0,0,"",1.10892812171176e-11,10.9550966029542
"848","LVS F TULARENSIS_UP","ATTENUVAX_UP",0,0,"",2.29546601189379e-35,34.6391291332862
"849","CN54GP140_UP","ATTENUVAX_UP",0,0,"",2.34686524396895e-49,48.6295118466949
"850","HIV-1 GAG-POL NEF_UP","ATTENUVAX_UP",1,1.96,"ADAM9",1.76724059339842e-85,84.7527043213068
"851","HPV-VLP_UP","ATTENUVAX_UP",1,1.96,"PROCR",3.97050649064223e-71,70.4011540896952
"852","FLUARIX FLUVIRIN_UP","ATTENUVAX_UP",4,7.84,"UBE2V2, EEA1, YES1, GATA3",1.54104138551735e-89,88.8121856979068
"853","FLUZONE_UP","ATTENUVAX_UP",0,0,"",1.29417521810846e-18,17.8880069206487
"854","FLUMIST_UP","ATTENUVAX_UP",10,19.61,"GIGYF2, BCAS2, UBE2V2, DARS1, EEA1, YES1, S1PR1, HNRNPAB, CIITA, GATA3",1.30253617097514e-85,84.8852102076547
"855","FLUENZ_UP","ATTENUVAX_UP",0,0,"",6.76446154244174e-11,10.1697667679434
"856","MENACTRA_UP","ATTENUVAX_UP",0,0,"",8.61818688660658e-28,27.064584092408
"857","ZOSTAVAX_UP","ATTENUVAX_UP",0,0,"",4.43717217637188e-18,17.3528937189514
"858","YF17D_UP","ATTENUVAX_UP",0,0,"",8.87303831651436e-29,28.0519276430596
"859","STAMARIL_UP","ATTENUVAX_UP",0,0,"",3.40209222539403e-65,64.4682539175204
"860","MMR II_UP","ATTENUVAX_UP",3,5.88,"COBL, PROCR, PLS3",2.79121441127818e-79,78.5542068012547
"861","PREVNAR_UP","ATTENUVAX_UP",0,0,"",1.76301096376199e-49,48.7537449869142
"862","DRYVAX_UP","ATTENUVAX_UP",0,0,"",7.81982024043793e-36,35.10680323025
"863","BCG_UP","ATTENUVAX_UP",0,0,"",7.49461423720777e-46,45.1252507162465
"864","PPD_UP","ATTENUVAX_UP",0,0,"",5.00560499157774e-40,39.3005434249529
"865","TC-83_UP","ATTENUVAX_UP",3,5.88,"DARS1, EEA1, ATF2",6.24302080750191e-75,74.2046052175966
"866","YF VAX_UP","WETVAX_UP",63,10.54,"ANXA2, APOBEC3B, XAF1, BLVRA, CD74, CEBPB, CREG1, EIF4A1, FCGR3A, FPR2, GLRX, HERC5, HSBP1, IFI27, IFI30, IFI44, IFI44L, IFI6, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM2, IFITM3, IL1RN, ISG15, IRF9, LAP3, LGALS3BP, LMO2, LY6E, MARCKS, MT1M, MX1, MX2, OAS1, OAS2, PLSCR1, PSMA4, PSMA6, PSMB9, PSME1, PSME2, PYHIN1, SERPINA1, SERPING1, SP110, TAP1, TNFSF10, TRIM21, TRIM22, UBE2D3, USP18, VRK2, ERH, HNRNPA3P1, P2RY10, PTP4A1, MTREX, SNRPE, TAS2R5, ZFP36L2",1.98046159251956e-146,145.703233575536
"867","CHAD63-KH_UP","WETVAX_UP",244,40.8,"ANXA2, APOBEC3B, XAF1, BLVRA, CD74, CEBPB, CREG1, FCGR3A, FPR2, GLRX, HERC5, IFI27, IFI30, IFI44, IFI44L, IFI6, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM2, IFITM3, IL1RN, ISG15, IRF9, LAP3, LGALS3BP, LMO2, LY6E, MARCKS, MX1, MX2, OAS1, OAS2, PLSCR1, PSMA4, PSMA6, PSMB9, PSME1, PSME2, SERPINA1, SERPING1, SP110, TAP1, TNFSF10, TRIM21, TRIM22, UBE2D3, USP18, VRK2, ADM, ANKRD22, ANXA3, ATF3, C2, CEACAM1, CXCL10, CXCR1, DYSF, FCGR1A, FCGR2B, FGL2, GAB2, GBP2, GCH1, HLX, ICAM1, IL15, IRF1, KCNJ15, LIMK2, MCL1, MXD1, NAMPT, NFIL3, RSAD2, SOD2, STAT1, UBE2L6, WARS1, ZNFX1, ACP2, ADAP2, AIF1, AIM2, ALDH1A1, ALPK1, ANXA4, ANXA5, AP1S2, APOL1, APOL3, ARPC3, ATF5, ATP1B3, ATP6V1B2, BACH1, BAZ1A, C1QA, C1QB, C3AR1, CALCOCO2, CAMK2D, CAPG, CASP1, CASP4, CASP5, CASP7, CAST, CCR1, CD163, CD36, CD40, CES1, CNIH4, CPVL, CTNNA1, CTSB, CTSL, CTSO, CTSS, CXCL9, CYBB, CYFIP1, DHRS9, DNAJC15, DPYD, DTX3L, EFHD2, ELF4, EMILIN2, EPB41L3, ETV7, FAS, FBXL5, FCN1, FKBP15, GBP1, GCA, GCNT2, GK, GNB4, GRB2, GRN, GSDMD, GSTO1, GYG1, HCK, HLA-B, HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DRB1, IFI35, IFNGR2, IGSF6, IL13RA1, IL15RA, IDO1, IRF2, IRF7, ITM2B, JAK2, KIAA0930, KLF4, LGALS9, LHFPL2, LILRB1, LILRB3, LIPA, LTBR, LYN, MARCO, MICU1, MNDA, MS4A6A, MTHFD2, MYD88, NANS, NAPA, NCF1, NCF2, NCKAP1L, NLRP3, NPC2, NUP62, PEA15, PLXNB2, PSAP, PSMB10, PSMB2, PSMB3, PTTG1IP, RAB24, RCN1, RHOG, RIPK2, RNF149, RTCB, SCARB2, SH2B3, SLAMF8, SLC31A2, SLC43A3, SLC8A1, SNX10, SORT1, SPTLC2, SRBD1, ST3GAL5, STAT2, STOM, TAP2, TCF7L2, TFEC, THEMIS2, TJP2, TLR1, TLR2, TLR8, TNFRSF1B, TRAFD1, TRIM34, WDFY1, , CCNL1, CDC73, CHD1, CLEC2B, CREM, DCAF11, GALNT3, HBP1, HIF1A, NDC80, LMO4, PDE4B, PIP5K1A, SRGN, PTP4A1, RBBP6, TNFAIP3, ZNF267",2.59472350707775e-168,167.585908913634
"868","INACTIVATED INFLUENZA_UP","WETVAX_UP",31,5.18,"GLRX, PSMA4, HBB, HBD, CAST, CES1, DNAJC15, ETF1, RCN1, RNF149, SLC43A3, SRBD1, STOM, WDFY1, AGFG1, , CASP3, CDKN2C, ERH, HPGD, LMO4, NDUFV2, NKRF, PIK3R1, PPM1B, PTPN22, SAR1A, SERINC1, MTREX, ZNF281, ZNF451",0,0
"869","RVSV ZEBOV_UP","WETVAX_UP",6,1,"HERC5, IFIT1, ISG15, USP18, CXCL10, RSAD2",1.12077160193398e-07,6.95048288171908
"870","LVS F TULARENSIS_UP","WETVAX_UP",16,2.68,"CD74, FCGR3A, TAP1, FCGR1A, FCGR2B, ICAM1, SOD2, CCR1, FAS, HLA-DQB1, HLA-DRB1, MYD88, RBMS1, TLR1, TLR2, TLR8",5.19592009251124e-59,58.2843375365152
"871","CN54GP140_UP","WETVAX_UP",1,0.17,"ITM2B",7.55342127601821e-146,145.121856292776
"872","HIV-1 GAG-POL NEF_UP","WETVAX_UP",212,35.45,"ANXA2, XAF1, BLVRA, CEBPB, CREG1, FCGR3A, FPR2, GLRX, HERC5, IFI27, IFI30, IFI44, IFI44L, IFI6, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM2, IFITM3, IL1RN, ISG15, IRF9, LAP3, LGALS3BP, LMO2, LY6E, MARCKS, MX1, MX2, OAS1, OAS2, PLSCR1, PSMA4, PSMA6, PSMB9, PSME1, PSME2, SERPINA1, SERPING1, SP110, TAP1, TNFSF10, TRIM21, TRIM22, USP18, VRK2, ADM, ANKRD22, AQP9, ATF3, BCL2A1, BCL6, C2, CD63, CEACAM1, CXCL10, DYSF, FGL2, FPR1, GBP2, GCH1, HLX, ICAM1, IL15, IRF1, KCNJ15, LIMK2, MXD1, NAMPT, NFIL3, PFKFB3, RSAD2, SOCS3, STAT1, UBE2L6, WARS1, ZNFX1, ACP2, ACP3, ADAP2, AIM2, ALPK1, ANXA4, ANXA5, APOL1, APOL3, ATF5, ATOX1, ATP1B3, ATP6V1B2, BACH1, BAZ1A, BST1, C1QB, C3AR1, CALCOCO2, CAMK2D, CAPG, CASP1, CASP4, CASP5, CASP7, CCR1, CD163, CD36, CD40, CES1, CNIH4, CTNNA1, CTSB, CTSL, CYBB, CYFIP1, DHRS9, DTX3L, EFHD2, ELF4, EMILIN2, EPB41L3, ETV7, FAS, FCN1, FKBP15, GBP1, GCA, GK, GLB1, GNB4, GRN, GSDMD, GSTO1, GYG1, HCK, HLA-DPA1, HLA-DRA, HLA-DRB1, HP, IFI35, IFNGR2, IGSF6, IL15RA, IDO1, IRF2, IRF7, JAK2, KIAA0930, KLF4, LGALS9, LHFPL2, LILRA3, LILRB1, LILRB3, LST1, LTBR, LYN, MARCO, MICU1, MNDA, MS4A6A, MTHFD2, MYD88, NANS, NAPA, NCF2, NLRP3, NPC2, NUP62, PEA15, PLXNB2, PSMB10, PTTG1IP, RAB24, RIPK2, RNF149, RNPEP, RTCB, S100A9, SCARB2, SH2B3, SIRPA, SIRPB1, SLAMF8, SLC31A2, SLC43A3, SLC8A1, SLC9A9, SNX10, SORT1, SPTLC2, ST3GAL5, STAT2, STOM, TAP2, TCF7L2, TFEC, THEMIS2, TJP2, TLR1, TLR2, TLR8, TNFRSF1B, TNFSF13, TRAFD1, WDFY1, LILRA2, CASP3, CHD1, GALNT3, SLC16A6, ZNF267",6.28618257508572e-134,133.201613009542
