"","condition","genes"
"20042","BNT-I (D10, severe)","FOXQ1"
"20043","BNT-I (D10, severe)","OR2A4"
"20044","BNT-I (D10, severe)","CYB5D1"
"20045","BNT-I (D10, severe)","LACTB2-AS1"
"20046","BNT-I (D10, severe)","CSNK1A1L"
"20047","BNT-I (D10, severe)","LDOC1"
"20048","BNT-I (D10, severe)","LOC441081"
"20049","BNT-I (D10, severe)","SDC1"
"20050","BNT-I (D10, severe)","PTPRM"
"20051","BNT-I (D10, severe)","MOXD2P"
"20052","BNT-I (D10, severe)","PRR29-AS1"
"20053","BNT-I (D10, severe)","ITPRIPL2"
"20054","BNT-I (D10, severe)","LOC729609"
"20055","BNT-I (D10, severe)","LOC100129046"
"20056","BNT-I (D10, severe)","GABARAPL1"
"20057","BNT-I (D10, severe)","CABP4"
"20058","BNT-I (D10, severe)","NHLH1"
"20059","BNT-I (D10, severe)","SLC8A1"
"20060","BNT-I (D10, severe)","YPEL5"
"20061","BNT-I (D10, severe)","CNGB1"
"20062","BNT-I (D10, severe)","FAM69A"
"20063","BNT-I (D10, severe)","EHF"
"20064","BNT-I (D10, severe)","TNF"
"20065","BNT-I (D10, severe)","ZNF765"
"20066","BNT-I (D10, severe)","IGBP1P1"
"20067","BNT-I (D10, severe)","ZNF551"
"20068","BNT-I (D10, severe)","TMCC3"
"20069","BNT-I (D10, severe)","CASS4"
"20070","BNT-I (D10, severe)","TAS2R31"
"20071","BNT-I (D10, severe)","CTNND2"
"20072","BNT-I (D10, severe)","LPAR6"
"20073","BNT-I (D10, severe)","MYH11"
"20074","BNT-I (D10, severe)","TENM4"
"20075","BNT-I (D10, severe)","CATIP-AS1"
"20076","BNT-I (D10, severe)","DBH-AS1"
"20077","BNT-I (D10, severe)","IGIP"
"20078","BNT-I (D10, severe)","PFKFB3"
"20079","BNT-I (D10, severe)","LIM2"
"20080","BNT-I (D10, severe)","MIR6514"
"20081","BNT-I (D10, severe)","SLA"
"20082","BNT-I (D10, severe)","GPSM1"
"20083","BNT-I (D10, severe)","HIST1H4I"
"20084","BNT-I (D10, severe)","CEP112"
"20085","BNT-I (D10, severe)","METTL7B"
"20086","BNT-I (D10, severe)","MIR1255A"
"20087","BNT-I (D10, severe)","SLC16A2"
"20088","BNT-I (D10, severe)","CYP26A1"
"20089","BNT-I (D10, severe)","ENPP2"
"20090","BNT-I (D10, severe)","RBPMS2"
"20091","BNT-I (D10, severe)","SLC25A39"
"20092","BNT-I (D10, severe)","LOC101929452"
"20093","BNT-I (D10, severe)","CA6"
"20094","BNT-I (D10, severe)","NPL"
"20095","BNT-I (D10, severe)","DISC1"
"20096","BNT-I (D10, severe)","UMODL1"
"20097","BNT-I (D10, severe)","NEFM"
"20098","BNT-I (D10, severe)","SH3GL1P2"
"20099","BNT-I (D10, severe)","RNF126"
"20100","BNT-I (D10, severe)","VWA8"
"20101","BNT-I (D10, severe)","MCF2L2"
"20102","BNT-I (D10, severe)","FAM186B"
"20103","BNT-I (D10, severe)","ABLIM3"
"20104","BNT-I (D10, severe)","RNF43"
"20105","BNT-I (D10, severe)","ADHFE1"
"20106","BNT-I (D10, severe)","FAM159A"
"20107","BNT-I (D10, severe)","MIR4537"
"20108","BNT-I (D10, severe)","CNIH2"
"20109","BNT-I (D10, severe)","CSRP2"
"20110","BNT-I (D10, severe)","GPRC5C"
"20111","BNT-I (D10, severe)","EPDR1"
"20112","BNT-I (D10, severe)","YPEL4"
"20113","BNT-I (D10, severe)","MIR3945"
"20114","BNT-I (D10, severe)","DOCK6"
"20115","BNT-I (D10, severe)","DNM1"
"20116","BNT-I (D10, severe)","KIAA0319"
"20117","BNT-I (D10, severe)","AGAP1"
"20118","BNT-I (D10, severe)","NETO1"
"20119","BNT-I (D10, severe)","VASH1"
"20120","BNT-I (D10, severe)","SGMS2"
"20121","BNT-I (D10, severe)","DDIT4"
"20122","BNT-I (D10, severe)","RGL3"
"20123","BNT-I (D10, severe)","LOC728485"
"20124","BNT-I (D10, severe)","ZNF302"
"20125","BNT-I (D10, severe)","LINC00899"
"20126","BNT-I (D10, severe)","NT5C3B"
"20127","BNT-I (D10, severe)","LOC102467147"
"20128","BNT-I (D10, severe)","C9orf117"
"20129","BNT-I (D10, severe)","BBS12"
"20130","BNT-I (D10, severe)","MAMLD1"
"20131","BNT-I (D10, severe)","HLA-H"
"20132","BNT-I (D10, severe)","SNORA5C"
"20133","BNT-I (D10, severe)","PEAR1"
"20134","BNT-I (D10, severe)","TRG-AS1"
"20135","BNT-I (D10, severe)","SLC22A17"
"20136","BNT-I (D10, severe)","C20orf62"
"20137","BNT-I (D10, severe)","PDLIM7"
"20138","BNT-I (D10, severe)","PLCXD2"
"20139","BNT-I (D10, severe)","TRAPPC2B"
"20140","BNT-I (D10, severe)","KCNN3"
"20141","BNT-I (D10, severe)","TOM1L1"
"20142","BNT-I (D10, severe)","TP73"
"20143","BNT-I (D10, severe)","RNU6-78P"
"20144","BNT-I (D10, severe)","ALKBH3-AS1"
"20145","BNT-I (D10, severe)","GADD45B"
"20146","BNT-I (D10, severe)","ADGRG1"
"20147","BNT-I (D10, severe)","CCDC140"
"20148","BNT-I (D10, severe)","MPZ"
"20149","BNT-I (D10, severe)","ASTL"
"20150","BNT-I (D10, severe)","MAGEH1"
"20151","BNT-I (D10, severe)","CYSTM1"
"20152","BNT-I (D10, severe)","EXOC3L2"
"20153","BNT-I (D10, severe)","CREG2"
"20154","BNT-I (D10, severe)","LOC643733"
"20155","BNT-I (D10, severe)","MZT2A"
"20156","BNT-I (D10, severe)","ZNF584"
"20157","BNT-I (D10, severe)","FLJ38122"
"20158","BNT-I (D10, severe)","LPAR2"
"20159","BNT-I (D10, severe)","HSF5"
"20160","BNT-I (D10, severe)","SDF2L1"
"20161","BNT-I (D10, severe)","NRXN1"
"20162","BNT-I (D10, severe)","LIMK2"
"20163","BNT-I (D10, severe)","REC8"
"20164","BNT-I (D10, severe)","FER1L4"
"20165","BNT-I (D10, severe)","FXYD1"
"20166","BNT-I (D10, severe)","DVL1"
"20167","BNT-I (D10, severe)","CACNB2"
"20168","BNT-I (D10, severe)","ZNF626"
"20169","BNT-I (D10, severe)","TRAPPC6A"
"20170","BNT-I (D10, severe)","VWA5B1"
"20171","BNT-I (D10, severe)","ENAH"
"20172","BNT-I (D10, severe)","ESPN"
"20173","BNT-I (D10, severe)","DYTN"
"20174","BNT-I (D10, severe)","DPY19L2"
"20175","BNT-I (D10, severe)","SAMD14"
"20176","BNT-I (D10, severe)","FTH1"
"20177","BNT-I (D10, severe)","ANKRD34B"
"20178","BNT-I (D10, severe)","NAA38"
"20179","BNT-I (D10, severe)","MSX2P1"
"20180","BNT-I (D10, severe)","JMJD4"
"20181","BNT-I (D10, severe)","ZNF268"
"20182","BNT-I (D10, severe)","PPEF1"
"20183","BNT-I (D10, severe)","VPREB3"
"20184","BNT-I (D10, severe)","DCST1"
"20185","BNT-I (D10, severe)","LRP2"
"20186","BNT-I (D10, severe)","GUSBP5"
"20187","BNT-I (D10, severe)","TMEM158"
"20188","BNT-I (D10, severe)","RTP5"
"20189","BNT-I (D10, severe)","FAM86B1"
"20190","BNT-I (D10, severe)","PTOV1-AS1"
"20191","BNT-I (D10, severe)","ZBED2"
"20192","BNT-I (D10, severe)","PID1"
"20193","BNT-I (D10, severe)","NT5C2"
"20194","BNT-I (D10, severe)","MRAS"
"20195","BNT-I (D10, severe)","FFAR3"
"20196","BNT-I (D10, severe)","ZNF354A"
"20197","BNT-I (D10, severe)","SNORD1A"
"20198","BNT-I (D10, severe)","CACNA1I"
"20199","BNT-I (D10, severe)","MYL9"
"20200","BNT-I (D10, severe)","PVALB"
"20201","BNT-I (D10, severe)","HIST1H2BN"
"20202","BNT-I (D10, severe)","ZSWIM5"
"20203","BNT-I (D10, severe)","PAX3"
"20204","BNT-I (D10, severe)","CNKSR2"
"20205","BNT-I (D10, severe)","LINC01163"
"20206","BNT-I (D10, severe)","LIPM"
"20207","BNT-I (D10, severe)","GNMT"
"20208","BNT-I (D10, severe)","PCED1B-AS1"
"20209","BNT-I (D10, severe)","PRR5"
"20210","BNT-I (D10, severe)","TAS2R10"
"20211","BNT-I (D10, severe)","BCDIN3D-AS1"
"20212","BNT-I (D10, severe)","PARTICL"
"20213","BNT-I (D10, severe)","HLX"
"20214","BNT-I (D10, severe)","C22orf34"
"20215","BNT-I (D10, severe)","P2RX6"
"20216","BNT-I (D10, severe)","PPL"
"20217","BNT-I (D10, severe)","C22orf15"
"20218","BNT-I (D10, severe)","EGF"
"20219","BNT-I (D10, severe)","ARHGEF40"
"20220","BNT-I (D10, severe)","ANKRD36B"
"20221","BNT-I (D10, severe)","PLEKHA5"
"20222","BNT-I (D10, severe)","OIT3"
"20223","BNT-I (D10, severe)","MBD3"
"20224","BNT-I (D10, severe)","ADORA3"
"20225","BNT-I (D10, severe)","LMNB1"
"20226","BNT-I (D10, severe)","ARHGAP24"
"20227","BNT-I (D10, severe)","PPP1R3D"
"20228","BNT-I (D10, severe)","APOL1"
"20229","BNT-I (D10, severe)","TMEM40"
"20230","BNT-I (D10, severe)","TRPC5"
"20231","BNT-I (D10, severe)","ANTXRL"
"20232","BNT-I (D10, severe)","CMTM5"
"20233","BNT-I (D10, severe)","ZDHHC15"
"20234","BNT-I (D10, severe)","ZNF546"
"20235","BNT-I (D10, severe)","UBOX5-AS1"
"20236","BNT-I (D10, severe)","LOC101928233"
"20237","BNT-I (D10, severe)","DGCR9"
"20238","BNT-I (D10, severe)","LOC729296"
"20239","BNT-I (D10, severe)","CYP2E1"
"20240","BNT-I (D10, severe)","DAB1"
"20241","BNT-I (D10, severe)","ECHDC2"
"20242","BNT-I (D10, severe)","ADCY10"
"20243","BNT-I (D10, severe)","DNAH3"
"20244","BNT-I (D10, severe)","MIR6847"
"20245","BNT-I (D10, severe)","LINC00824"
"20246","BNT-I (D10, severe)","PNPLA1"
"20247","BNT-I (D10, severe)","VIP"
"20248","BNT-I (D10, severe)","FABP6"
"20249","BNT-I (D10, severe)","PPP2R2B"
"20250","BNT-I (D10, severe)","SYT15"
"20251","BNT-I (D10, severe)","KLHL25"
"20252","BNT-I (D10, severe)","LINC01412"
"20253","BNT-I (D10, severe)","VMP1"
"20254","BNT-I (D10, severe)","CEP170B"
"20255","BNT-I (D10, severe)","ZNF229"
"20256","BNT-I (D10, severe)","ADSSL1"
"20257","BNT-I (D10, severe)","LINC01355"
"20258","BNT-I (D10, severe)","TMIE"
"20259","BNT-I (D10, severe)","KCNK17"
"20260","BNT-I (D10, severe)","PNPLA7"
"20261","BNT-I (D10, severe)","PDCD1LG2"
"20262","BNT-I (D10, severe)","MIR1284"
"20263","BNT-I (D10, severe)","KCNQ3"
"20264","BNT-I (D10, severe)","POU6F1"
"20265","BNT-I (D10, severe)","RAD54L"
"20266","BNT-I (D10, severe)","PPP1R37"
"20267","BNT-I (D10, severe)","C1QL3"
"20268","BNT-I (D10, severe)","LOC101927043"
"20269","BNT-I (D10, severe)","ATP10B"
"20270","BNT-I (D10, severe)","FBLN2"
"20271","BNT-I (D10, severe)","NR1I3"
"20272","BNT-I (D10, severe)","ZNF366"
"20273","BNT-I (D10, severe)","CATSPER2P1"
"20274","BNT-I (D10, severe)","LOC100133669"
"20275","BNT-I (D10, severe)","IRF7"
"20276","BNT-I (D10, severe)","FAM170B-AS1"
"20277","BNT-I (D10, severe)","FCER2"
"20278","BNT-I (D10, severe)","RBM47"
"20279","BNT-I (D10, severe)","PAQR8"
"20280","BNT-I (D10, severe)","FAM86B2"
"20281","BNT-I (D10, severe)","LOC728613"
"20282","BNT-I (D10, severe)","PAK3"
"20283","BNT-I (D10, severe)","C2CD4D"
"20284","BNT-I (D10, severe)","SERPINA12"
"20285","BNT-I (D10, severe)","PLEKHG4B"
"20286","BNT-I (D10, severe)","RIPK2"
"20287","BNT-I (D10, severe)","SEZ6"
"20288","BNT-I (D10, severe)","ZSCAN5A"
"20289","BNT-I (D10, severe)","CNN3"
"20290","BNT-I (D10, severe)","PPP1R15B"
"20291","BNT-I (D10, severe)","LOC100507006"
"20292","BNT-I (D10, severe)","LOC102546229"
"20293","BNT-I (D10, severe)","ZNF790"
"20294","BNT-I (D10, severe)","PIM1"
"20295","BNT-I (D10, severe)","ZFP3"
"20296","BNT-I (D10, severe)","KCNH8"
"20297","BNT-I (D10, severe)","ITPRIP"
"20298","BNT-I (D10, severe)","CHRNG"
"20299","BNT-I (D10, severe)","ARHGEF4"
"20300","BNT-I (D10, severe)","TAS2R4"
"20301","BNT-I (D10, severe)","PPEF2"
"20302","BNT-I (D10, severe)","SNORD72"
"20303","BNT-I (D10, severe)","PSPH"
"20304","BNT-I (D10, severe)","GSTM2"
"20305","BNT-I (D10, severe)","PRSS35"
"20306","BNT-I (D10, severe)","SLC14A1"
"20307","BNT-I (D10, severe)","NFASC"
"20308","BNT-I (D10, severe)","KANK1"
"20309","BNT-I (D10, severe)","KIAA1257"
"20310","BNT-I (D10, severe)","TOP1P1"
"20311","BNT-I (D10, severe)","TXNDC2"
"20312","BNT-I (D10, severe)","LOC102724957"
"20313","BNT-I (D10, severe)","SLC27A5"
"20314","BNT-I (D10, severe)","MFSD4"
"20315","BNT-I (D10, severe)","PDE2A"
"20316","BNT-I (D10, severe)","SPAG6"
"20317","BNT-I (D10, severe)","A1BG-AS1"
"20318","BNT-I (D10, severe)","SPIRE2"
"20319","BNT-I (D10, severe)","PTPN14"
"20320","BNT-I (D10, severe)","HPSE2"
"20321","BNT-I (D10, severe)","TNFSF11"
"20322","BNT-I (D10, severe)","GPRC5B"
"20323","BNT-I (D10, severe)","KRT23"
"20324","BNT-I (D10, severe)","GPT"
"20325","BNT-I (D10, severe)","MIR4458HG"
"20326","BNT-I (D10, severe)","SH2D6"
"20327","BNT-I (D10, severe)","IRG1"
"20328","BNT-I (D10, severe)","R3HDM4"
"20329","BNT-I (D10, severe)","FAM198B"
"20330","BNT-I (D10, severe)","SIGLEC17P"
"20331","BNT-I (D10, severe)","CHRFAM7A"
"20332","BNT-I (D10, severe)","MCOLN3"
"20333","BNT-I (D10, severe)","CHST8"
"20334","BNT-I (D10, severe)","PHLDB3"
"20335","BNT-I (D10, severe)","LRRC37A3"
"20336","BNT-I (D10, severe)","LOC100134868"
"20337","BNT-I (D10, severe)","LAMP3"
"20338","BNT-I (D10, severe)","EDAR"
"20339","BNT-I (D10, severe)","ZCWPW2"
"20340","BNT-I (D10, severe)","IL17RB"
"20341","BNT-I (D10, severe)","KIF27"
"20342","BNT-I (D10, severe)","SLC24A3"
"20343","BNT-I (D10, severe)","ALAS1"
"20344","BNT-I (D10, severe)","LINC01127"
"20345","BNT-I (D10, severe)","TSPYL5"
"20346","BNT-I (D10, severe)","CREB5"
"20347","BNT-I (D10, severe)","HRASLS"
"20348","BNT-I (D10, severe)","HIST1H2AM"
"20349","BNT-I (D10, severe)","FAM19A1"
"20350","BNT-I (D10, severe)","DAPP1"
"20351","BNT-I (D10, severe)","SYBU"
"20352","BNT-I (D10, severe)","C1orf21"
"20353","BNT-I (D10, severe)","GLIPR1L2"
"20354","BNT-I (D10, severe)","ABCB11"
"20355","BNT-I (D10, severe)","JCHAIN"
"20356","BNT-I (D10, severe)","LHFP"
"20357","BNT-I (D10, severe)","MIR146A"
"20358","BNT-I (D10, severe)","ELOVL7"
"20359","BNT-I (D10, severe)","LINC01506"
"20360","BNT-I (D10, severe)","DUSP8"
"20361","BNT-I (D10, severe)","KRTAP5-AS1"
"20362","BNT-I (D10, severe)","C10orf128"
"20363","BNT-I (D10, severe)","LINC01398"
"20364","BNT-I (D10, severe)","SNORD36C"
"20365","BNT-I (D10, severe)","SLC28A2"
"20366","BNT-I (D10, severe)","FAM178B"
"20367","BNT-I (D10, severe)","ZNF665"
"20368","BNT-I (D10, severe)","SLC8A2"
"20369","BNT-I (D10, severe)","SLC12A8"
"20370","BNT-I (D10, severe)","CATSPER1"
"20371","BNT-I (D10, severe)","RTN1"
"20372","BNT-I (D10, severe)","C1orf106"
"20373","BNT-I (D10, severe)","HCG14"
"20374","BNT-I (D10, severe)","ESRP2"
"20375","BNT-I (D10, severe)","DBN1"
"20376","BNT-I (D10, severe)","TGM5"
"20377","BNT-I (D10, severe)","TSTD3"
"20378","BNT-I (D10, severe)","KIAA1211"
"20379","BNT-I (D10, severe)","DIXDC1"
"20380","BNT-I (D10, severe)","PARP11"
"20381","BNT-I (D10, severe)","SLC6A13"
"20382","BNT-I (D10, severe)","PPAP2A"
"20383","BNT-I (D10, severe)","MYO16"
"20384","BNT-I (D10, severe)","LOC102723824"
"20385","BNT-I (D10, severe)","WDR34"
"20386","BNT-I (D10, severe)","MRAP2"
"20387","BNT-I (D10, severe)","DOCK9-AS2"
"20388","BNT-I (D10, severe)","LOC145474"
"20389","BNT-I (D10, severe)","PVRL1"
"20390","BNT-I (D10, severe)","FNTB"
"20391","BNT-I (D10, severe)","FAAH2"
"20392","BNT-I (D10, severe)","FAM21A"
"20393","BNT-I (D10, severe)","CCNI2"
"20394","BNT-I (D10, severe)","SLC25A20"
"20395","BNT-I (D10, severe)","CDNF"
"20396","BNT-I (D10, severe)","LINC00853"
"20397","BNT-I (D10, severe)","LOC101928100"
"20398","BNT-I (D10, severe)","KCNH2"
"20399","BNT-I (D10, severe)","CELF3"
"20400","BNT-I (D10, severe)","DHRS13"
"20401","BNT-I (D10, severe)","OTOGL"
"20402","BNT-I (D10, severe)","RGS5"
"20403","BNT-I (D10, severe)","MKRN2OS"
"20404","BNT-I (D10, severe)","RNU6-57P"
"20405","BNT-I (D10, severe)","BMS1P6"
"20406","BNT-I (D10, severe)","CXCL11"
"20407","BNT-I (D10, severe)","C1orf74"
"20408","BNT-I (D10, severe)","WFDC12"
"20409","BNT-I (D10, severe)","STON1"
"20410","BNT-I (D10, severe)","CD200R1L"
"20411","BNT-I (D10, severe)","MED12L"
"20412","BNT-I (D10, severe)","C2orf61"
"20413","BNT-I (D10, severe)","SH2D4B"
"20414","BNT-I (D10, severe)","MOV10"
"20415","BNT-I (D10, severe)","SHANK1"
"20416","BNT-I (D10, severe)","GM2A"
"20417","BNT-I (D10, severe)","LRRC37A6P"
"20418","BNT-I (D10, severe)","MIR29B2"
"20419","BNT-I (D10, severe)","DOK4"
"20420","BNT-I (D10, severe)","GSN"
"20421","BNT-I (D10, severe)","BCAT1"
"20422","BNT-I (D10, severe)","MAK"
"20423","BNT-I (D10, severe)","SLC9A3"
"20424","BNT-I (D10, severe)","KCNH1"
"20425","BNT-I (D10, severe)","ANP32C"
"20426","BNT-I (D10, severe)","CDK15"
"20427","BNT-I (D10, severe)","HLX-AS1"
"20428","BNT-I (D10, severe)","TMEM140"
"20429","BNT-I (D10, severe)","GPR135"
"20430","BNT-I (D10, severe)","GNAO1"
"20431","BNT-I (D10, severe)","PLK4"
"20432","BNT-I (D10, severe)","WDR62"
"20433","BNT-I (D10, severe)","IL17RD"
"20434","BNT-I (D10, severe)","GABRR2"
"20435","BNT-I (D10, severe)","SLC7A3"
"20436","BNT-I (D10, severe)","LOC400927"
"20437","BNT-I (D10, severe)","PKD2L2"
"20438","BNT-I (D10, severe)","CYP1A2"
"20439","BNT-I (D10, severe)","PRKXP1"
"20440","BNT-I (D10, severe)","TPRG1"
"20441","BNT-I (D10, severe)","RASSF8"
"20442","BNT-I (D10, severe)","FCGR3B"
"20443","BNT-I (D10, severe)","SAMD10"
"20444","BNT-I (D10, severe)","MIR4521"
"20445","BNT-I (D10, severe)","SULT2B1"
"20446","BNT-I (D10, severe)","FAM153B"
"20447","BNT-I (D10, severe)","HIC1"
"20448","BNT-I (D10, severe)","ZNF653"
"20449","BNT-I (D10, severe)","COL4A2-AS1"
"20450","BNT-I (D10, severe)","CSF1R"
"20451","BNT-I (D10, severe)","MIR29C"
"20452","BNT-I (D10, severe)","SCN3A"
"20453","BNT-I (D10, severe)","EPOR"
"20454","BNT-I (D10, severe)","FBLN5"
"20455","BNT-I (D10, severe)","KIF19"
"20456","BNT-I (D10, severe)","GPRIN3"
"20457","BNT-I (D10, severe)","PLEKHH2"
"20458","BNT-I (D10, severe)","LINC00889"
"20459","BNT-I (D10, severe)","MARVELD1"
"20460","BNT-I (D10, severe)","ZNF200"
"20461","BNT-I (D10, severe)","LINC00189"
"20462","BNT-I (D10, severe)","CCL4L2"
"20463","BNT-I (D10, severe)","TRMT5"
"20464","BNT-I (D10, severe)","PCDHGC3"
"20465","BNT-I (D10, severe)","ZNF845"
"20466","BNT-I (D10, severe)","SIPA1L3"
"20467","BNT-I (D10, severe)","TIMP2"
"20468","BNT-I (D10, severe)","CCDC171"
"20469","BNT-I (D10, severe)","RASGRP4"
"20470","BNT-I (D10, severe)","NOS1AP"
"20471","BNT-I (D10, severe)","LOC100507283"
"20472","BNT-I (D10, severe)","CD200"
"20473","BNT-I (D10, severe)","ACKR2"
"20474","BNT-I (D10, severe)","TCL6"
"20475","BNT-I (D10, severe)","EAF1"
"20476","BNT-I (D10, severe)","NRP1"
"20477","BNT-I (D10, severe)","LINC00612"
"20478","BNT-I (D10, severe)","LOC105378732"
"20479","BNT-I (D10, severe)","SLC2A8"
"20480","BNT-I (D10, severe)","RPL34-AS1"
"20481","BNT-I (D10, severe)","CCPG1"
"20482","BNT-I (D10, severe)","IQCA1"
"20483","BNT-I (D10, severe)","CHRNA2"
"20484","BNT-I (D10, severe)","MKRN3"
"20485","BNT-I (D10, severe)","RPS16P5"
"20486","BNT-I (D10, severe)","UNQ6494"
"20487","BNT-I (D10, severe)","FITM1"
"20488","BNT-I (D10, severe)","LOC101928489"
"20489","BNT-I (D10, severe)","SMYD5"
"20490","BNT-I (D10, severe)","RNU4ATAC"
"20491","BNT-I (D10, severe)","SIGLEC6"
"20492","BNT-I (D10, severe)","RUFY4"
"20493","BNT-I (D10, severe)","PLIN4"
"20494","BNT-I (D10, severe)","PM20D1"
"20495","BNT-I (D10, severe)","GSTA1"
"20496","BNT-I (D10, severe)","ALPK3"
"20497","BNT-I (D10, severe)","LOC102724323"
"20498","BNT-I (D10, severe)","SNORA20"
"20499","BNT-I (D10, severe)","OR6N1"
"20500","BNT-I (D10, severe)","KRCC1"
"20501","BNT-I (D10, severe)","SEC1P"
"20502","BNT-I (D10, severe)","TXLNB"
"20503","BNT-I (D10, severe)","FAM3B"
"20504","BNT-I (D10, severe)","FHDC1"
"20505","BNT-I (D10, severe)","WDFY3"
"20506","BNT-I (D10, severe)","RNASE6"
"20507","BNT-I (D10, severe)","RBMS3"
"20508","BNT-I (D10, severe)","SOX6"
"20509","BNT-I (D10, severe)","CMTR2"
"20510","BNT-I (D10, severe)","OMD"
"20511","BNT-I (D10, severe)","TYMS"
"20512","BNT-I (D10, severe)","BATF"
"20513","BNT-I (D10, severe)","ZNF788"
"20514","BNT-I (D10, severe)","FADD"
"20515","BNT-I (D10, severe)","GUCY1B2"
"20516","BNT-I (D10, severe)","GAL3ST4"
"20517","BNT-I (D10, severe)","MIXL1"
"20518","BNT-I (D10, severe)","SCARA5"
"20519","BNT-I (D10, severe)","ADGRA3"
"20520","BNT-I (D10, severe)","LOC100289361"
"20521","BNT-I (D10, severe)","TNNC2"
"20522","BNT-I (D10, severe)","CTSL"
"20523","BNT-I (D10, severe)","LY6G6E"
"20524","BNT-I (D10, severe)","IGFBP2"
"20525","BNT-I (D10, severe)","XKR6"
"20526","BNT-I (D10, severe)","ELF3"
"20527","BNT-I (D10, severe)","FAM153C"
"20528","BNT-I (D10, severe)","LOC100507557"
"20529","BNT-I (D10, severe)","ITIH3"
"20530","BNT-I (D10, severe)","PLXNC1"
"20531","BNT-I (D10, severe)","PRRT1"
"20532","BNT-I (D10, severe)","IFITM10"
"20533","BNT-I (D10, severe)","ROBO1"
"20534","BNT-I (D10, severe)","TMEM132B"
"20535","BNT-I (D10, severe)","MADCAM1"
"20536","BNT-I (D10, severe)","KEL"
"20537","BNT-I (D10, severe)","PLVAP"
"20538","BNT-I (D10, severe)","WDR86"
"20539","BNT-I (D10, severe)","BNIPL"
"20540","BNT-I (D10, severe)","CCDC183-AS1"
"20541","BNT-I (D10, severe)","UBE2Q2P2"
"20542","BNT-I (D10, severe)","FANK1"
"20543","BNT-I (D10, severe)","PROSER2-AS1"
"20544","BNT-I (D10, severe)","LOC101929057"
"20545","BNT-I (D10, severe)","MLNR"
"20546","BNT-I (D10, severe)","SPINT1"
"20547","BNT-I (D10, severe)","DNAAF1"
"20548","BNT-I (D10, severe)","ATP7B"
"20549","BNT-I (D10, severe)","CCM2L"
"20550","BNT-I (D10, severe)","ZNF594"
"20551","BNT-I (D10, severe)","BIK"
"20552","BNT-I (D10, severe)","ADAMTS5"
"20553","BNT-I (D10, severe)","CBR3-AS1"
"20554","BNT-I (D10, severe)","TEPP"
"20555","BNT-I (D10, severe)","CYP2S1"
"20556","BNT-I (D10, severe)","MZB1"
"20557","BNT-I (D10, severe)","GPRC5D"
"20558","BNT-I (D10, severe)","COL4A1"
"20559","BNT-I (D10, severe)","RBFOX3"
"20560","BNT-I (D10, severe)","MIR31HG"
"20561","BNT-I (D10, severe)","TMEM253"
"20562","BNT-I (D10, severe)","HIF1A-AS1"
"20563","BNT-I (D10, severe)","FAXDC2"
"20564","BNT-I (D10, severe)","LYPD2"
"20565","BNT-I (D10, severe)","P3H3"
"20566","BNT-I (D10, severe)","UBD"
"20567","BNT-I (D10, severe)","PARD3B"
"20568","BNT-I (D10, severe)","BCL7C"
"20569","BNT-I (D10, severe)","PDCD1"
"20570","BNT-I (D10, severe)","NEFL"
"20571","BNT-I (D10, severe)","DNAJB13"
"20572","BNT-I (D10, severe)","SLC38A11"
"20573","BNT-I (D10, severe)","LGALS3BP"
"20574","BNT-I (D10, severe)","MIR631"
"20575","BNT-I (D10, severe)","CD164L2"
"20576","BNT-I (D10, severe)","CD226"
"20577","BNT-I (D10, severe)","MST1P2"
"20578","BNT-I (D10, severe)","C2-AS1"
"20579","BNT-I (D10, severe)","WNT5B"
"20580","BNT-I (D10, severe)","GCKR"
"20581","BNT-I (D10, severe)","DHX58"
"20582","BNT-I (D10, severe)","CLEC4F"
"20583","BNT-I (D10, severe)","PPP1R27"
"20584","BNT-I (D10, severe)","LOC102723344"
"20585","BNT-I (D10, severe)","ARMC9"
"20586","BNT-I (D10, severe)","ENAM"
"20587","BNT-I (D10, severe)","RGMB-AS1"
"20588","BNT-I (D10, severe)","PCSK6"
"20589","BNT-I (D10, severe)","PYGL"
"20590","BNT-I (D10, severe)","RHOXF1-AS1"
"20591","BNT-I (D10, severe)","TAS2R3"
"20592","BNT-I (D10, severe)","TRAF4"
"20593","BNT-I (D10, severe)","LOC100133286"
"20594","BNT-I (D10, severe)","NOS3"
"20595","BNT-I (D10, severe)","HPN-AS1"
"20596","BNT-I (D10, severe)","LOC100507053"
"20597","BNT-I (D10, severe)","CKMT2"
"20598","BNT-I (D10, severe)","MGAM2"
"20599","BNT-I (D10, severe)","ACSM4"
"20600","BNT-I (D10, severe)","DSEL"
"20601","BNT-I (D10, severe)","MIR6731"
"20602","BNT-I (D10, severe)","ANK2"
"20603","BNT-I (D10, severe)","RGMA"
"20604","BNT-I (D10, severe)","JPH3"
"20605","BNT-I (D10, severe)","LOC100505921"
"20606","BNT-I (D10, severe)","GJB6"
"20607","BNT-I (D10, severe)","STOX2"
"20608","BNT-I (D10, severe)","GSN-AS1"
"20609","BNT-I (D10, severe)","LINC00528"
"20610","BNT-I (D10, severe)","LINC01556"
"20611","BNT-I (D10, severe)","SGSM1"
"20612","BNT-I (D10, severe)","CYB5R2"
"20613","BNT-I (D10, severe)","VWDE"
"20614","BNT-I (D10, severe)","EVC2"
