process,genes,immune_set,set_size,immune_system,immune_subsystem,cells
"Complement, Alternative pathway",CFP,BTM and ImmuneGO,7,Complement,Complement,Undefined
"Complement, Alternative pathway",CFB,BTM and ImmuneGO,7,Complement,Complement,Undefined
"Complement, Alternative pathway",CR2,BTM and ImmuneGO,7,Complement,Complement,Undefined
"Complement, Alternative pathway",CFH,BTM and ImmuneGO,7,Complement,Complement,Undefined
"Complement, Alternative pathway",C7,BTM and ImmuneGO,7,Complement,Complement,Undefined
"Complement, Classical pathway",SUSD4,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",C1QBP,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",C6,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",CD46,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",MBL2,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",C4BPB,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",C1R,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",CD55,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",C1S,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",NCR3LG1,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",CR1,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",C4A,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",C7,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",C4B,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",CR2,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",CLU,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Classical pathway",MASP2,BTM and ImmuneGO,17,Complement,Complement,Undefined
"Complement, Lectin pathway",MASP1,BTM and ImmuneGO,3,Complement,Complement,Undefined
"Complement, Lectin pathway",MBL2,BTM and ImmuneGO,3,Complement,Complement,Undefined
"Complement, Lectin pathway",MASP2,BTM and ImmuneGO,3,Complement,Complement,Undefined
"Complement, C5a pathway",C5AR1,BTM and ImmuneGO,1,Complement,Complement,Undefined
"Complement, Pathway",C5AR1,BTM and ImmuneGO,8,Complement,Complement,Undefined
"Complement, Pathway",FPR1,BTM and ImmuneGO,8,Complement,Complement,Undefined
"Complement, Pathway",GPLD1,BTM and ImmuneGO,8,Complement,Complement,Undefined
"Complement, Pathway",GPR32P1,BTM and ImmuneGO,8,Complement,Complement,Undefined
"Complement, Pathway",CR1,BTM and ImmuneGO,8,Complement,Complement,Undefined
"Complement, Pathway",FPR2,BTM and ImmuneGO,8,Complement,Complement,Undefined
"Complement, Pathway",FPR3,BTM and ImmuneGO,8,Complement,Complement,Undefined
"Complement, Pathway",CR2,BTM and ImmuneGO,8,Complement,Complement,Undefined
"PRR, Cytosolic, Pathway",MAVS,BTM and ImmuneGO,4,Innate,PRR,Undefined
"PRR, Cytosolic, Pathway",RIGI,BTM and ImmuneGO,4,Innate,PRR,Undefined
"PRR, Cytosolic, Pathway",CGAS,BTM and ImmuneGO,4,Innate,PRR,Undefined
"PRR, Cytosolic, Pathway",STING1,BTM and ImmuneGO,4,Innate,PRR,Undefined
"Degranulation, Cytotoxic T cell",RAB27A,BTM and ImmuneGO,1,Adaptive,Cellular,T cell
"Chemotaxis, Dendritic cell",CCR2,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",CXCR2,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",CCR1,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",CXCR4,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",CXCR1,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",CCR7,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",HMGB1,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",GPR183,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",PIK3CG,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Chemotaxis, Dendritic cell",CCL5,BTM and ImmuneGO,10,Innate,APC,Dendritic cell
"Homeostasis, Dendritic cell",GPR183,BTM and ImmuneGO,2,Innate,APC,Dendritic cell
"Homeostasis, Dendritic cell",F2R,BTM and ImmuneGO,2,Innate,APC,Dendritic cell
"Migration, Dendritic cell",ALOX5,BTM and ImmuneGO,5,Innate,APC,Dendritic cell
"Migration, Dendritic cell",CDC42,BTM and ImmuneGO,5,Innate,APC,Dendritic cell
"Migration, Dendritic cell",EPS8,BTM and ImmuneGO,5,Innate,APC,Dendritic cell
"Migration, Dendritic cell",DOCK8,BTM and ImmuneGO,5,Innate,APC,Dendritic cell
"Migration, Dendritic cell",NLRP12,BTM and ImmuneGO,5,Innate,APC,Dendritic cell
Diapedesis,FER,BTM and ImmuneGO,3,General,General,Leukocyte
Diapedesis,ITGA4,BTM and ImmuneGO,3,General,General,Leukocyte
Diapedesis,PECAM1,BTM and ImmuneGO,3,General,General,Leukocyte
"Differentiation , DN2 thymocyte",LIG4,BTM and ImmuneGO,3,Adaptive,Cellular,T cell
"Differentiation , DN2 thymocyte",PTPRC,BTM and ImmuneGO,3,Adaptive,Cellular,T cell
"Differentiation , DN2 thymocyte",RAG2,BTM and ImmuneGO,3,Adaptive,Cellular,T cell
"Differentiation , DN4 thymocyte",ABL1,BTM and ImmuneGO,1,Adaptive,Cellular,T cell
"Chemotaxis, Eosinophil",SCG2,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL5,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL4,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL18,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL3,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",LGALS3,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL23,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL1,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL8,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL4L1,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL2,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL7,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CX3CL1,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL3L1,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",XCL1,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Chemotaxis, Eosinophil",CCL24,BTM and ImmuneGO,16,Innate,Eosinophil,Eosinophil
"Degranulation, Eosinophil",VAMP2,BTM and ImmuneGO,4,Innate,Eosinophil,Eosinophil
"Degranulation, Eosinophil",VAMP7,BTM and ImmuneGO,4,Innate,Eosinophil,Eosinophil
"Degranulation, Eosinophil",CCL3,BTM and ImmuneGO,4,Innate,Eosinophil,Eosinophil
"Degranulation, Eosinophil",FCER1A,BTM and ImmuneGO,4,Innate,Eosinophil,Eosinophil
"Homeostasis, Eosinophil",BTK,BTM and ImmuneGO,2,Innate,Eosinophil,Eosinophil
"Homeostasis, Eosinophil",MPL,BTM and ImmuneGO,2,Innate,Eosinophil,Eosinophil
"Migration, Eosinophil",EPX,BTM and ImmuneGO,1,Innate,Eosinophil,Eosinophil
Establishment of T cell polarity,CCR7,BTM and ImmuneGO,3,Adaptive,Cellular,T cell
Establishment of T cell polarity,CRTAM,BTM and ImmuneGO,3,Adaptive,Cellular,T cell
Establishment of T cell polarity,MYH9,BTM and ImmuneGO,3,Adaptive,Cellular,T cell
"Selection, T cell, Extrathymic",IL15,BTM and ImmuneGO,1,Adaptive,Cellular,T cell
"Fc receptor, Pathway",FCER1G,BTM and ImmuneGO,1,Adaptive,Tolerance,Undefined
"Fc-gR signaling, phagocytosis",LIMK1,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",VAV2,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",SRC,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",VAV1,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",SYK,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",ABL1,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",PRKCE,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",MYO1G,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",HCK,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",PTK2,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",PRKCD,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",FGR,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",PLPP4,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Fc-gR signaling, phagocytosis",FCGR2B,BTM and ImmuneGO,14,Adaptive,Humoral,B cell
"Differentiation, folicular B cell",FCGR2B,BTM and ImmuneGO,4,Adaptive,Humoral,B cell
"Differentiation, folicular B cell",IRF8,BTM and ImmuneGO,4,Adaptive,Humoral,B cell
"Differentiation, folicular B cell",SPI1,BTM and ImmuneGO,4,Adaptive,Humoral,B cell
"Differentiation, folicular B cell",PLCG2,BTM and ImmuneGO,4,Adaptive,Humoral,B cell
"Activation, gdT cell",ITK,BTM and ImmuneGO,7,Adaptive,Cellular,T cell
"Activation, gdT cell",CXADR,BTM and ImmuneGO,7,Adaptive,Cellular,T cell
"Activation, gdT cell",JAML,BTM and ImmuneGO,7,Adaptive,Cellular,T cell
"Activation, gdT cell",CD3G,BTM and ImmuneGO,7,Adaptive,Cellular,T cell
"Activation, gdT cell",CD247,BTM and ImmuneGO,7,Adaptive,Cellular,T cell
"Differentiation, gdT cell",SYK,BTM and ImmuneGO,4,Adaptive,Cellular,T cell
"Differentiation, gdT cell",STAT5B,BTM and ImmuneGO,4,Adaptive,Cellular,T cell
"Differentiation, gdT cell",TCF7,BTM and ImmuneGO,4,Adaptive,Cellular,T cell
"Differentiation, gdT cell",PTPRC,BTM and ImmuneGO,4,Adaptive,Cellular,T cell
"Differentiation, Germinal center, B cell",CDH17,BTM and ImmuneGO,3,Adaptive,Humoral,B cell
"Differentiation, Germinal center, B cell",SPI1,BTM and ImmuneGO,3,Adaptive,Humoral,B cell
"Differentiation, Germinal center, B cell",IRF8,BTM and ImmuneGO,3,Adaptive,Humoral,B cell
"Formation, Germinal center",MEF2C,BTM and ImmuneGO,6,Adaptive,Germinal center,Germinal center
"Formation, Germinal center",UNC13D,BTM and ImmuneGO,6,Adaptive,Germinal center,Germinal center
"Formation, Germinal center",BCL6,BTM and ImmuneGO,6,Adaptive,Germinal center,Germinal center
"Formation, Germinal center",ADAM17,BTM and ImmuneGO,6,Adaptive,Germinal center,Germinal center
"Formation, Germinal center",NFKB2,BTM and ImmuneGO,6,Adaptive,Germinal center,Germinal center
"Formation, Germinal center",BCL3,BTM and ImmuneGO,6,Adaptive,Germinal center,Germinal center
"Chemotaxis, Granulocyte",CCL3,BTM and ImmuneGO,2,Innate,Granulocyte,Granulocyte
"Chemotaxis, Granulocyte",IL17RC,BTM and ImmuneGO,2,Innate,Granulocyte,Granulocyte
"Formation, Granuloma",UNC13D,BTM and ImmuneGO,2,Innate,Innate,Undefined
"Formation, Granuloma",CEBPB,BTM and ImmuneGO,2,Innate,Innate,Undefined
"Diapedesis, Th cell",CRKL,BTM and ImmuneGO,2,Adaptive,Cellular,T cell
"Diapedesis, Th cell",CRK,BTM and ImmuneGO,2,Adaptive,Cellular,T cell
"Extravasation, Th cell",CCL2,BTM and ImmuneGO,1,Adaptive,Cellular,T cell
"Organ development, Hematopoietic or lymphoid",ASXL1,BTM and ImmuneGO,2,General,Organ,Undefined
"Organ development, Hematopoietic or lymphoid",LTBR,BTM and ImmuneGO,2,General,Organ,Undefined
"Immune response, Hepatic",IL6R,BTM and ImmuneGO,1,General,Organ,Undefined
"Secretion, Histamine, Mast cell",BTK,BTM and ImmuneGO,4,Innate,Cells,Mast cell
"Secretion, Histamine, Mast cell",SNAP23,BTM and ImmuneGO,4,Innate,Cells,Mast cell
"Secretion, Histamine, Mast cell",SLC18A2,BTM and ImmuneGO,4,Innate,Cells,Mast cell
"Secretion, Histamine, Mast cell",RAB44,BTM and ImmuneGO,4,Innate,Cells,Mast cell
"Secretion, Histamine, IgE",RAB44,BTM and ImmuneGO,1,Innate,Cells,Mast cell
Humoral immune response,IFNA8,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,CCR2,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,IL7,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,NOTCH2,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,GATA3,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,IFNE,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,BMI1,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,CD83,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,CD28,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,ALOX5,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,MS4A1,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,BCL2,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,PSMB10,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,CCL2,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,TFEB,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,MEF2C,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,GPR183,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,BST1,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,TFE3,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,ST6GAL1,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,POU2F2,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,RBPJ,BTM and ImmuneGO,23,General,Humoral,Undefined
Humoral immune response,NOTCH1,BTM and ImmuneGO,23,General,Humoral,Undefined
"Ig, Humoral immune response",BCL3,BTM and ImmuneGO,3,Adaptive,Humoral,B cell
"Ig, Humoral immune response",ZP3,BTM and ImmuneGO,3,Adaptive,Humoral,B cell
"Ig, Humoral immune response",CD81,BTM and ImmuneGO,3,Adaptive,Humoral,B cell
"Differentiation, B cell, Immature",SPI1,BTM and ImmuneGO,5,Adaptive,Humoral,B cell
"Differentiation, B cell, Immature",PRKDC,BTM and ImmuneGO,5,Adaptive,Humoral,B cell
"Differentiation, B cell, Immature",IRF2BP2,BTM and ImmuneGO,5,Adaptive,Humoral,B cell
"Differentiation, B cell, Immature",KIT,BTM and ImmuneGO,5,Adaptive,Humoral,B cell
"Differentiation, B cell, Immature",SYVN1,BTM and ImmuneGO,5,Adaptive,Humoral,B cell
"Proliferation, thymus, T cell, immature",WNT4,BTM and ImmuneGO,2,Adaptive,Humoral,B cell
"Proliferation, thymus, T cell, immature",CLEC4G,BTM and ImmuneGO,2,Adaptive,Humoral,B cell
"Clearance, Immune complex",CLU,BTM and ImmuneGO,1,Innate,Innate,Undefined
"Clearance, Immune complex, Monocytes, Macrophages",FCGR2B,BTM and ImmuneGO,1,Innate,Innate,APC
Immune response,HLA-C,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCL1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,RAG1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CXCL14,BTM and ImmuneGO,262,General,General,Undefined
Immune response,VAV1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL2RG,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCL20,BTM and ImmuneGO,262,General,General,Undefined
Immune response,HLA-DOB,BTM and ImmuneGO,262,General,General,Undefined
Immune response,LILRB2,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CD1C,BTM and ImmuneGO,262,General,General,Undefined
Immune response,ITGB8,BTM and ImmuneGO,262,General,General,Undefined
Immune response,HLA-DPA1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCR7,BTM and ImmuneGO,262,General,General,Undefined
Immune response,TNFSF15,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCL2,BTM and ImmuneGO,262,General,General,Undefined
Immune response,PTAFR,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CEACAM8,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CD1E,BTM and ImmuneGO,262,General,General,Undefined
Immune response,SCAP,BTM and ImmuneGO,262,General,General,Undefined
Immune response,C7,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CX3CR1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,KIR3DL1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,HLA-DMA,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL12A,BTM and ImmuneGO,262,General,General,Undefined
Immune response,ETS1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CXCL6,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCR1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL10,BTM and ImmuneGO,262,General,General,Undefined
Immune response,HLA-E,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCR2,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCL4L1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,C1R,BTM and ImmuneGO,262,General,General,Undefined
Immune response,PNP,BTM and ImmuneGO,262,General,General,Undefined
Immune response,GPR183,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL1RL1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,FCGR1A,BTM and ImmuneGO,262,General,General,Undefined
Immune response,XCL1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CXCL12,BTM and ImmuneGO,262,General,General,Undefined
Immune response,LAX1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CXCL1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CD1D,BTM and ImmuneGO,262,General,General,Undefined
Immune response,DPP8,BTM and ImmuneGO,262,General,General,Undefined
Immune response,TNFSF8,BTM and ImmuneGO,262,General,General,Undefined
Immune response,ENPP1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CRHR1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,GTPBP1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL3,BTM and ImmuneGO,262,General,General,Undefined
Immune response,EXOSC9,BTM and ImmuneGO,262,General,General,Undefined
Immune response,NRROS,BTM and ImmuneGO,262,General,General,Undefined
Immune response,KIR2DL1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,LY86,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL18RAP,BTM and ImmuneGO,262,General,General,Undefined
Immune response,LIF,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IGSF6,BTM and ImmuneGO,262,General,General,Undefined
Immune response,HAMP,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCL24,BTM and ImmuneGO,262,General,General,Undefined
Immune response,TGFBR3,BTM and ImmuneGO,262,General,General,Undefined
Immune response,SERPINB9,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CEBPG,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CR2,BTM and ImmuneGO,262,General,General,Undefined
Immune response,ADGRE5,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CIITA,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCL4,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IGF1R,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IFITM2,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL1RN,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CRIP1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,XBP1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,GPR65,BTM and ImmuneGO,262,General,General,Undefined
Immune response,TCF7,BTM and ImmuneGO,262,General,General,Undefined
Immune response,TNFSF4,BTM and ImmuneGO,262,General,General,Undefined
Immune response,S1PR4,BTM and ImmuneGO,262,General,General,Undefined
Immune response,LTB,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL15,BTM and ImmuneGO,262,General,General,Undefined
Immune response,PKHD1L1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,RGS1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CCL23,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CD96,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL10RB,BTM and ImmuneGO,262,General,General,Undefined
Immune response,HLA-DMB,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL7,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CTSK,BTM and ImmuneGO,262,General,General,Undefined
Immune response,WAS,BTM and ImmuneGO,262,General,General,Undefined
Immune response,ACKR3,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CTSS,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL13,BTM and ImmuneGO,262,General,General,Undefined
Immune response,PIK3R1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CD28,BTM and ImmuneGO,262,General,General,Undefined
Immune response,IL32,BTM and ImmuneGO,262,General,General,Undefined
Immune response,VPREB1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,THBS1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CNIH1,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CXCL2,BTM and ImmuneGO,262,General,General,Undefined
Immune response,FASLG,BTM and ImmuneGO,262,General,General,Undefined
Immune response,CXCR5,BTM and ImmuneGO,262,General,General,Undefined
Immune response,DEFA1,BTM and ImmuneGO,262,General,General,Undefined
