"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue"
"10799","BNT-I (D10, mild)","BNT-I (D26, mild)",128,149,32,277,160,"IL7R,CD96,NLRC3,THEMIS,ETS1,ITGB7,ADD2,RNF135,ZAP70,CCR7,CNR2,CXCR5,OTUD7B,MAP2K6,PLCG1,TESPA1,RASGRP1,CD247,STXBP4,CD6,TCF7,ITK,KLRC3,ANXA3,MEN1,CD3G,ANKHD1,RPL22,EOMES,TRAT1,CD40LG,GATA3,HHEX,APOBEC3A,S1PR1,ST6GAL1,CD58,LAX1,IL18RAP,GNLY,BCL2,BCL6,RORC,MSH2,PRF1,SLC12A2,SPN,C1R,CD79B,HMGB2,VNN1,IFI30,KMT2A,HLA-C,ADARB1,CD22,LILRA6,ITGA3,HP,FCER1G,GPR183,MFSD6,LCN2,DEFA4,FKBP1A,CD1C,MILR1,FASLG,VIM,PAX5,ACE,CCNB2,ITGAM,MERTK,GPR89B,SELL,LGALS3,ARHGEF5,CD79A,RNASE4,ALOX5,TBKBP1,IFNGR2,CR2,PURA,CD24,JAK3,TARM1,CEACAM8,MS4A1,MAPK3,BANK1,PPP2CA,TRIM64B,DTX1,S100A12,SOS2,BST1,IL1R1,RHOA,BPI,ADM,LILRA5,IL1R2,RAG1,CCND3,CRISP3,NFKBIA,FUT4,JMJD6,BCL3,PPARG,OLR1,CLNK,FUT7,PRKCD,JAG1,BCL10,CAMP,CD19,CD55,SLC15A4,IRAK1BP1,CTSK,ADGRG3,CD177,CR1,STAT5B",46.21,80,1.45723321885781e-10,1.45723321885781e-10
"10800","BNT-I (D10, mild)","BNT-I (D26, severe)",22,255,13,277,35,"ADD2,CCR7,ANKHD1,S1PR1,RORC,SPN,CD79B,HLA-C,LCN2,CCNB2,CR2,PPP2CA,TRIM64B,S100A12,BPI,CRISP3,NFKBIA,JMJD6,F12,JAG1,IRAK1BP1,LFNG",7.94,62.86,1.17711177282875e-13,1.17711177282875e-13
"10801","BNT-I (D10, mild)","BNT-I (D3)",27,250,23,277,50,"MAP2K6,ANXA3,BCL6,C1R,VNN1,HP,FCGR1A,GPR15,JAK3,S100A12,GBP6,ADM,LILRA5,IL1R2,NFKBIA,JMJD6,BCL3,KIR2DL3,BMX,F12,JAG1,GBP2,CD55,ADGRG3,CD177,ACKR3,CR1",9.75,54,7.04813240750067e-21,7.04813240750067e-21
"10802","BNT-I (D10, mild)","BNT-I (D4)",1,276,5,277,6,"JMJD6",0.36,16.67,4.18379154255963e-10,4.18379154255963e-10
"10803","BNT-I (D10, mild)","BNT-I-BNT (D51, mild)",29,248,6,277,35,"IL7R,ADD2,CCR7,CXCR5,MEN1,ANKHD1,CD40LG,S1PR1,ST6GAL1,RORC,MSH2,CD22,LCN2,DEFA4,ARHGEF5,CD79A,CR2,CD24,CEACAM8,MS4A1,BANK1,BPI,CRISP3,FUT4,ROMO1,PARP1,OLR1,CAMP,AZU1",10.47,82.86,2.39963359725126e-06,2.39963359725126e-06
"10804","BNT-I (D10, mild)","BNT-I-BNT (D51, severe)",2,275,5,277,7,"ANKHD1,RORC",0.72,28.57,1.46432703989586e-09,1.46432703989586e-09
"10805","BNT-I (D10, mild)","BNT-MO (V3, D1)",36,241,55,277,91,"KLRC3,TRIM22,APOBEC3A,IFI6,IFITM1,PARP9,IFI30,DDX60,OAS2,MX1,HP,CASP1,FCGR1A,PIK3AP1,STAT2,EIF2AK2,PSMB9,FAS,MX2,TARM1,IFIT1,IFI35,IL1RN,GBP6,LILRA5,PML,NFKBIA,BATF2,GCH1,TRIM21,GBP2,IRF9,CCL3L1,TAP1,GBP1,IFITM3",13,39.56,9.04447299074801e-39,9.04447299074801e-39
"10806","BNT-I (D10, mild)","ChAd (V1, D3)",34,243,39,277,73,"IFI27,IL15,APOBEC3A,IFI6,IFITM1,PARP9,RNASE2,IFI30,DDX60,OAS2,MX1,FCER1G,LGALS9,FCGR1A,PSMB9,CXCL3,MX2,IFIT1,IFI35,EPHB2,CEBPB,IL1R1,LILRA5,IL1R2,BATF2,CLNK,CD1E,ADGRG3,CACNB4,CCL3L1,GBP1,IFITM3,CFB,CX3CR1",12.27,46.58,5.68629416339219e-30,5.68629416339219e-30
"10807","BNT-I (D10, mild)","ChAd (V1, D6)",2,275,38,277,40,"IFI27,CCNB2",0.72,5,4.84147106921703e-47,4.84147106921703e-47
"10808","BNT-I (D10, mild)","ChAd (V1, D7)",6,271,12,277,18,"IFI27,DEFA4,CCNB2,AZU1,CTSG,ELANE",2.17,33.33,3.30185630526997e-17,3.30185630526997e-17
"10809","BNT-I (D10, mild)","ChAd (V2, D1)",31,246,28,277,59,"IFI27,SP100,TRIM22,APOBEC3A,IFI6,IFITM1,PARP9,IFI30,DDX60,OAS2,MX1,CASP1,LGALS9,FCGR1A,STAT2,EIF2AK2,MX2,IFIT1,IFI35,IL1RN,GBP6,PML,BATF2,GCH1,TRIM21,GBP2,IRF9,TAP1,GBP1,IFITM3,CFB",11.19,52.54,1.66645777131812e-23,1.66645777131812e-23
"10810","BNT-I (D10, mild)","ChAd (V2, D3)",1,276,4,277,5,"RORC",0.36,20,1.96638202500302e-08,1.96638202500302e-08
"10811","BNT-I (D10, mild)","ChAd (V2, D7)",0,277,1,277,1,"",0,0,0.00359712230215827,0.00359712230215827
"10812","BNT-I (D10, mild)","ChAd-BNT (V2, D3)",30,247,51,277,81,"IFI27,TRIM22,APOBEC3A,IFI6,PARP9,DDX60,OAS2,MX1,FCGR1A,NCAPH2,STAT2,EIF2AK2,CXCL3,MX2,IFIT1,IFI35,EPHB2,IL1RN,IL1R1,PIK3R1,IL1R2,BATF2,GCH1,GBP2,GLI3,ADGRG3,TAP1,GBP1,IFITM3,CFB",10.83,37.04,6.48888107540826e-39,6.48888107540826e-39
"10813","BNT-I (D10, mild)","ChAd-BNT (V2, D7)",12,265,44,277,56,"FCGR1A,CCNB2,CXCL3,IFIT1,CCL4,CEBPB,IL1RN,ADM,IL1R2,BATF2,ADGRG3,CCL3L1",4.33,21.43,1.68762085646051e-43,1.68762085646051e-43
"10814","BNT-I (D10, mild)","ChAd-BNT (V3, D1)",48,229,58,277,106,"IL15,SP100,CD247,CTSW,TRIM22,APOBEC3A,GNLY,IFI6,IL2RB,IFITM1,PRF1,PARP9,IFI30,DDX60,OAS2,MX1,CASP1,FCGR1A,FASLG,PIK3AP1,STAT2,EIF2AK2,PSMB9,CXCL3,FAS,MX2,IFIT1,IFI35,EPHB2,IL1RN,GBP6,PML,BATF2,GCH1,TRIM21,CLNK,ADAR,GBP2,IRF9,CXCR3,CASP4,CCL3L1,FLT3,TAP1,GBP1,IFITM3,ACKR3,CFB",17.33,45.28,6.16719763474125e-36,6.16719763474125e-36
"10815","BNT-I (D10, mild)","I (D10, moderate)",159,118,41,277,200,"IFI27,IL7R,FCER1A,CD96,NLRC3,THEMIS,ETS1,ITGB7,ADD2,MS4A2,RNF135,ZAP70,IL15,CCR7,CNR2,CXCR5,SP100,MAP2K6,SKAP1,CD8B,PLCG1,TESPA1,RASGRP1,CD247,CD6,TCF7,ITK,PYHIN1,CRTAM,KLRC3,CTSW,S100A7,ANXA3,LMO4,CD3G,ANKHD1,TGFBR3,RPL22,ITGB8,EOMES,TRAT1,CD40LG,GATA3,RORA,TRIM22,HHEX,APOBEC3A,S1PR1,CD58,IL18RAP,GNLY,BCL2,IFI6,BCL6,RORC,IL2RB,IFITM1,PRF1,KLRC2,SPN,C1R,PARP9,RNASE2,HMGB2,VNN1,IFI30,KLRK1,DDX60,OAS2,CD28,HLA-C,MX1,LILRA6,ITGA3,HP,FCER1G,GPR183,LCN2,DEFA4,CASP1,IL5RA,CD81,CD1C,FCGR1A,MILR1,TOX,VIM,ACE,CCNB2,STXBP1,GZMM,PIK3AP1,DPP4,MERTK,GPR15,NCAPH2,STAT2,EIF2AK2,CXCL3,RNASE4,IFNGR2,THBS1,CCL5,CD24,TARM1,CEACAM8,LILRA4,IFIT1,IFI35,EPHB2,ZNF683,IL1RN,TRIM64B,S100A12,BST1,IL1R1,BPI,GBP6,ADM,LILRA5,PIK3R1,IL1R2,CCND3,PML,CRISP3,NFKBIA,FUT4,BATF2,JMJD6,BCL3,PPARG,GCH1,BMX,F12,JAG1,CAMP,CD1E,GBP2,RNASE3,SLC15A4,ZBTB46,IRAK1BP1,CXCR3,HDAC4,CTSK,DBH,LY86,FLT3,IRGM,CD177,SPNS2,BCR,TAP1,GBP1,CDKN2B,IL23R,LFNG,CFB,CR1",57.4,79.5,1.14606669562139e-09,1.14606669562139e-09
"10816","BNT-I (D10, mild)","I (D10, severe)",140,137,87,277,227,"IFI27,IL7R,FCER1A,CD96,THEMIS,ETS1,ITGB7,ADD2,MS4A2,RNF135,ZAP70,CCR7,SP100,MAP2K6,PLCG1,TESPA1,RASGRP1,STXBP4,CD6,TCF7,ITK,CRTAM,ANXA3,MEN1,CD3G,ANKHD1,RPL22,ITGB8,TRAT1,CD40LG,GATA3,TRIM22,APOBEC3A,S1PR1,CD58,IL18RAP,BCL6,RORC,IL2RB,IFITM1,SPN,C1R,CD79B,PARP9,HMGB2,VNN1,CD28,HLA-C,ADARB1,LILRA6,ITGA3,HP,FCER1G,GPR183,MFSD6,LCN2,DEFA4,IL5RA,CD81,CD1C,VIM,ITGA6,ACE,CCNB2,STXBP1,ITGAM,GZMM,DPP4,MERTK,GPR15,GPR89B,SELL,SKIL,EIF2AK2,STXBP3,ALOX5,TBKBP1,IFNGR2,THBS1,PURA,CD24,JAK3,TARM1,TTLL1,CEACAM8,HLA-E,MAPK3,CD27,CEBPB,PPP2CA,APBB1IP,TRIM64B,DTX1,S100A12,SOS2,BST1,IL1R1,RHOA,BPI,RC3H1,LILRA5,IL1R2,CCND3,CRISP3,IFITM2,NFKBIA,JMJD6,BCL3,ZC3HAV1,PPARG,PARP1,CDK6,OLR1,BMX,CLNK,FUT7,F12,PRKCD,JAG1,BCL10,CAMP,AZU1,CD55,SLC15A4,ZBTB46,IRAK1BP1,CTLA4,NCF2,CXCR3,HDAC4,DBH,ADGRG3,FLT3,CD177,CDKN2B,IL23R,LFNG,CR1,STAT5B,CX3CR1",50.54,61.67,9.19454783228884e-22,9.19454783228884e-22
"10817","BNT-I (D10, mild)","I (D26, moderate)",111,166,26,277,137,"IL7R,FCER1A,CD96,NLRC3,THEMIS,ETS1,ITGB7,MS4A2,ZAP70,CCR7,CXCR5,MAP2K6,SKAP1,CD8B,PLCG1,TESPA1,RASGRP1,CD247,CD6,TCF7,PYHIN1,CRTAM,KLRC3,CTSW,ANXA3,CD3G,ANKHD1,TGFBR3,EOMES,TRAT1,CD40LG,GATA3,RORA,S1PR1,LAX1,IL18RAP,BCL6,RORC,IL2RB,PRF1,KLRC2,C1R,TXK,RNASE2,HMGB2,VNN1,KLRK1,CD28,LILRA6,ITGA3,HP,FCER1G,LCN2,DEFA4,MILR1,TOX,FASLG,VIM,ACE,CCNB2,ITGAM,GZMM,MERTK,GPR15,GPR89B,CXCL3,RNASE4,ALOX5,TBKBP1,CR2,THBS1,CD24,TARM1,CEACAM8,LILRA4,CD27,EPHB2,TRIM64B,S100A12,BST1,IL1R1,BPI,LILRA5,PIK3R1,IL1R2,RAG1,CCND3,CRISP3,IFITM2,NFKBIA,FUT4,JMJD6,PPARG,OLR1,BMX,F12,JAG1,CAMP,AZU1,RNASE3,ZBTB46,IRAK1BP1,CTSG,CTSK,DBH,LY86,FLT3,CD177,CDKN2B,CR1,ELANE",40.07,81.02,2.60503371465194e-10,2.60503371465194e-10
"10818","BNT-I (D10, mild)","I (D26, severe)",127,150,87,277,214,"IFI27,IL7R,FCER1A,CD96,NLRC3,ETS1,ITGB7,ADD2,MS4A2,RNF135,ZAP70,CCR7,SP100,MAP2K6,PLCG1,TESPA1,CD247,CD6,TCF7,ITK,CRTAM,KLRC3,CTSW,S100A7,ANXA3,MEN1,CD3G,ANKHD1,TGFBR3,ITGB8,EOMES,TRAT1,CD40LG,GATA3,TRIM22,HHEX,APOBEC3A,S1PR1,IL18RAP,GNLY,BCL6,RORC,IL2RB,PRF1,SPN,CD79B,PARP9,TXK,RNASE2,HMGB2,VNN1,ADARB1,LILRA6,HP,FCER1G,LCN2,DEFA4,PTGDS,CD81,CD1C,FCGR1A,ADA,FASLG,VIM,ACE,CCNB2,STXBP1,GZMM,TPD52,GPR15,SKIL,EIF2AK2,CXCL3,FAS,GZMB,CD24,JAK3,TARM1,TTLL1,CEACAM8,KIR2DL1,CD27,ZNF683,IL1RN,PPP2CA,TRIM64B,DTX1,S100A12,SOS2,BST1,IL1R1,BPI,RC3H1,IL1R2,CD160,CRISP3,NFKBIA,FUT4,JMJD6,BCL3,KIR2DL3,PPARG,OLR1,BMX,CLNK,F12,JAG1,BCL10,CAMP,RNASE3,CD55,SLC15A4,ZBTB46,CTSG,PRG2,CXCR3,CTSK,DBH,CACNB4,FLT3,CD177,SPNS2,BCR,ACKR3,LFNG,CR1,CX3CR1",45.85,59.35,9.02093819177389e-25,9.02093819177389e-25
"10819","BNT-I (D10, mild)","I (D51, moderate)",3,274,2,277,5,"ANKHD1,BPI,OLR1",1.08,60,0.000257858229545396,0.000257858229545396
"10820","BNT-I (D10, mild)","I (D51, severe)",107,170,64,277,171,"IL7R,FCER1A,ETS1,ADD2,MS4A2,CCR7,MAP2K6,TESPA1,STXBP4,ITK,ANXA3,CD3G,ANKHD1,ITGB8,TRAT1,CD40LG,TRIM22,APOBEC3A,S1PR1,IL18RAP,BCL6,RORC,IFITM1,SPN,C1R,PSME1,PARP9,TXK,HMGB2,VNN1,IFI30,HLA-C,LCN2,DEFA4,CD1C,FCGR1A,ITGA6,CCNB2,PSMB8,PIK3AP1,GPR15,SKIL,LGALS3,EIF2AK2,PSMB9,FAS,ALOX5,TBKBP1,IFNGR2,THBS1,RELB,CD24,TARM1,CEACAM8,HLA-E,CEBPB,IL1RN,PPP2CA,TRIM64B,DTX1,S100A12,SOS2,IL1R1,BPI,GBP6,ADM,IL1R2,CCND3,CRISP3,IFITM2,NFKBIA,FUT4,BATF2,JMJD6,ROMO1,BCL3,ZC3HAV1,KIR2DL3,PPARG,GCH1,OLR1,TFEB,BMX,CLNK,FUT7,F12,PRKCD,JAG1,BCL10,SPI1,CAMP,AZU1,GBP2,CD55,SLC15A4,ZBTB46,HDAC4,ADGRG3,CACNB4,FLT3,RNF19B,CD177,TAP1,GBP1,IL23R,CR1,ELANE",38.63,62.57,7.30363291707698e-23,7.30363291707698e-23
"10821","BNT-I (D10, mild)","I-I (D1)",6,271,1,277,7,"CD22,PAX5,CD79A,MS4A1,BANK1,CD19",2.17,85.71,0.0251798561151079,0.0251798561151079
"10822","BNT-I (D10, mild)","ZF2001 (V3, D07)",20,257,63,277,83,"ITGB8,BCL6,GPR183,FASLG,CXCL3,RELB,TARM1,CCL4,CEBPB,IL1RN,PPP2CA,ADM,NFKBIA,FUT4,BCL3,CACNB4,RNF19B,CD177,SPNS2,CX3CR1",7.22,24.1,2.45539462654835e-51,2.45539462654835e-51
"10823","BNT-I (D10, mild)","ZF2001 (V3, D14)",3,274,10,277,13,"IL1RN,ADM,NFKBIA",1.08,23.08,3.20751755369083e-16,3.20751755369083e-16
"10824","BNT-I (D10, mild)","ZF2001 (V3, D28)",1,276,8,277,9,"NFKBIA",0.36,11.11,9.20557537909268e-15,9.20557537909268e-15
"10825","BNT-I (D10, severe)","BNT-I (D26, mild)",109,160,51,269,160,"CCNB2,IL18RAP,MAP2K6,RORC,IL7R,CD40LG,HMGB2,LCN2,HLA-DPA1,IL1R2,BPI,RNF135,CD24,ANKHD1,VNN1,THEMIS,CRISP3,IL1R1,CEACAM8,CCND3,ADD2,TRAT1,RPL22,PPARG,PLCG1,TESPA1,ANXA3,NLRC3,CD3G,CD6,OLR1,S100A12,BCL6,HP,DEFA4,RASGRP1,ADARB1,IL10,TARM1,ITGB7,GPR183,CD96,CD58,ETS1,RNASE4,APOBEC3A,CAMP,TCF7,LILRA6,CCR7,STXBP4,OTUD7B,CD1C,TRIM64B,ITGA3,SPN,GATA3,HLA-C,FCER1G,ITK,ZAP70,ITGAM,JAG1,VIM,KMT2A,EOMES,HHEX,BCL2,MFSD6,IFI30,JMJD6,ALOX5,CD247,TBKBP1,IRAK1BP1,C1R,SELL,SLC15A4,CR1,GPR89B,JAK3,SOS2,CD40,BST1,NFKBIA,S1PR1,MAPK3,PURA,BCL10,IFNGR2,MERTK,RAG1,CD177,ACE,FASLG,CD55,CXCR5,FUT4,CLNK,PRKCD,CNR2,BCL3,FUT7,LAX1,CR2,ADM,GNLY,KLRC3,LILRA5",40.52,68.12,7.61504905035374e-18,7.61504905035374e-18
"10826","BNT-I (D10, severe)","BNT-I (D26, severe)",28,241,7,269,35,"CCNB2,RORC,LCN2,HLA-DPA1,BPI,CLEC10A,ANKHD1,CRISP3,ADD2,S100A12,LFNG,CCR7,CH25H,TRIM64B,F12,SPN,HLA-C,JAG1,MAP3K8,JMJD6,IRAK1BP1,CD40,NFKBIA,S1PR1,SELP,TREML1,CXCL2,CR2",10.41,80,2.99940341232217e-07,2.99940341232217e-07
"10827","BNT-I (D10, severe)","BNT-I (D3)",29,240,21,269,50,"MAP2K6,IL1R2,CLEC10A,VNN1,ANXA3,S100A12,BCL6,HP,GBP6,F12,JAG1,BMX,FCGR1A,JMJD6,C1R,CR1,JAK3,NFKBIA,GPR15,CD177,GBP2,CD55,IFNL1,FCAR,BCL3,ADM,LILRA5,EDNRB,CHGA",10.78,58,1.40718431530096e-18,1.40718431530096e-18
"10828","BNT-I (D10, severe)","BNT-I (D4)",1,268,5,269,6,"JMJD6",0.37,16.67,4.83634559992499e-10,4.83634559992499e-10
"10829","BNT-I (D10, severe)","BNT-I-BNT (D51, mild)",21,248,14,269,35,"RORC,IL7R,CD40LG,LCN2,BPI,CD24,ANKHD1,CRISP3,CEACAM8,ADD2,OLR1,DEFA4,CAMP,CCR7,AZU1,CD40,S1PR1,ROMO1,CXCR5,FUT4,CR2",7.81,60,1.32679286863045e-14,1.32679286863045e-14
"10830","BNT-I (D10, severe)","BNT-I-BNT (D51, severe)",3,266,4,269,7,"RORC,ANKHD1,TREML1",1.12,42.86,1.54601847677602e-07,1.54601847677602e-07
"10831","BNT-I (D10, severe)","BNT-MO (V3, D1)",41,228,50,269,91,"TRIM22,DDX60,IFI6,MX1,HP,PARP9,IL10,OAS2,TARM1,APOBEC3A,IFITM1,GBP6,EIF2AK2,CASP1,IFIT1,FCGR1A,PIK3AP1,IFI30,STAT2,FAS,BATF2,NFKBIA,IFI35,TAP1,PML,IFIT2,PSMB9,GBP1,SUSD4,GBP2,MX2,IFITM3,TRIM21,CXCL2,RNF213,IL27,IL1RN,STAT1,TNFSF10,KLRC3,LILRA5",15.24,45.05,1.50802889911579e-33,1.50802889911579e-33
"10832","BNT-I (D10, severe)","ChAd (V1, D3)",37,232,36,269,73,"IFI27,IL1R2,RNASE2,IL1R1,DDX60,IFI6,MX1,PARP9,OAS2,APOBEC3A,IFITM1,IL15,EPHB2,FCER1G,IFIT1,FCGR1A,CEBPB,IFI30,CFB,CD1E,BATF2,IFI35,PSMB9,GBP1,BTNL8,MX2,CXCL3,IFITM3,CX3CR1,CXCL2,IL27,STAT1,CLNK,TNFSF10,LILRA5,CXCL8,EDNRB",13.75,50.68,1.02526855220661e-26,1.02526855220661e-26
"10833","BNT-I (D10, severe)","ChAd (V1, D6)",5,264,35,269,40,"IFI27,CCNB2,CAV1,TNFRSF17,IGLL5",1.86,12.5,6.54665463041201e-41,6.54665463041201e-41
"10834","BNT-I (D10, severe)","ChAd (V1, D7)",11,258,7,269,18,"IFI27,CCNB2,DEFA4,CTSG,AZU1,ELANE,CAV1,TNFRSF17,PRTN3,CD38,IGLL5",4.09,61.11,1.41947699157324e-09,1.41947699157324e-09
"10835","BNT-I (D10, severe)","ChAd (V2, D1)",34,235,25,269,59,"IFI27,TRIM22,SP100,DDX60,IFI6,MX1,PARP9,OAS2,APOBEC3A,IFITM1,GBP6,EIF2AK2,CASP1,IFIT1,FCGR1A,IFI30,CFB,STAT2,BATF2,IFI35,TAP1,PML,IFIT2,GBP1,GBP2,MX2,IFITM3,TRIM21,CXCL2,RNF213,IL27,IL1RN,STAT1,TNFSF10",12.64,57.63,2.62532538140943e-20,2.62532538140943e-20
"10836","BNT-I (D10, severe)","ChAd (V2, D3)",2,267,3,269,5,"RORC,CHGA",0.74,40,3.01473602971324e-06,3.01473602971324e-06
"10837","BNT-I (D10, severe)","ChAd (V2, D7)",0,269,1,269,1,"",0,0,0.0037037037037037,0.0037037037037037
"10838","BNT-I (D10, severe)","ChAd-BNT (V2, D3)",38,231,43,269,81,"IFI27,TRIM22,IL1R2,IL1R1,DDX60,IFI6,MX1,PARP9,OAS2,APOBEC3A,EIF2AK2,EPHB2,IFIT1,FCGR1A,CFB,STAT2,BATF2,SELP,IFI35,TAP1,IFIT2,PIK3R1,GBP1,GBP2,NCAPH2,CLU,TREML1,MX2,ZFPM1,CXCL3,IFITM3,RNF213,IL27,IL1RN,STAT1,CD38,TNFSF10,CCL20",14.13,46.91,1.30107510063701e-30,1.30107510063701e-30
"10839","BNT-I (D10, severe)","ChAd-BNT (V2, D7)",22,247,34,269,56,"CCNB2,IL1R2,IFIT1,FCGR1A,CEBPB,BATF2,CAV1,SELP,TNFRSF17,IFIT2,CLU,BTNL8,TREML1,CXCL3,CXCL2,IL1RN,PTX3,CD38,IGLL5,ADM,CCL20,CXCL8",8.18,39.29,1.8515324907351e-30,1.8515324907351e-30
"10840","BNT-I (D10, severe)","ChAd-BNT (V3, D1)",53,216,53,269,106,"TRIM22,HLA-DPA1,SP100,DDX60,IFI6,MX1,PARP9,OAS2,APOBEC3A,IFITM1,IL15,GBP6,EIF2AK2,EPHB2,FLT3,CASP1,IFIT1,FCGR1A,PIK3AP1,IFI30,CFB,STAT2,CD247,FAS,ADAR,BATF2,CD40,IFI35,TAP1,PML,IFIT2,IL2RB,CXCR3,PSMB9,GBP1,GBP2,MX2,FASLG,CXCL3,IFITM3,TRIM21,CXCL2,RNF213,IL27,IL1RN,STAT1,CTSW,CLNK,CASP4,IL34,TNFSF10,FCGR2B,GNLY",19.7,50,3.02494296950831e-31,3.02494296950831e-31
"10841","BNT-I (D10, severe)","I (D10, moderate)",175,94,25,269,200,"IFI27,FCER1A,CCNB2,IL18RAP,MAP2K6,RORC,IL7R,CD40LG,TRIM22,HMGB2,LCN2,IL1R2,BPI,CLEC10A,RNF135,CD24,ANKHD1,MS4A2,SP100,VNN1,RNASE2,THEMIS,CRISP3,IL1R1,CEACAM8,CCND3,ADD2,TRAT1,RPL22,PPARG,DDX60,PLCG1,TESPA1,ANXA3,NLRC3,CD3G,CD6,ITGB8,IFI6,S100A12,MX1,BCL6,HP,DEFA4,RASGRP1,PARP9,IL10,OAS2,TARM1,ITGB7,GPR183,CD96,CD58,PRKCE,ETS1,RNASE4,APOBEC3A,IFITM1,CAMP,TCF7,IL15,LILRA6,ADAM17,GBP6,LFNG,CCR7,CD28,CH25H,CD1C,TRIM64B,RNASE3,S100A7,ITGA3,F12,EIF2AK2,CRTAM,SPN,LMO4,GATA3,CD8B,HLA-C,EPHB2,STXBP1,FCER1G,ITK,ZAP70,JAG1,RORA,HDAC4,FLT3,CASP1,VIM,IFIT1,BMX,EOMES,HHEX,BCL2,FCGR1A,PIK3AP1,IFI30,JMJD6,CFB,STAT2,LTB,SKAP1,CD247,ZNF683,CD1E,IRAK1BP1,C1R,SLC15A4,CR1,DPP4,GZMM,BATF2,CAV1,TGFBR3,IL23R,PYHIN1,BST1,NFKBIA,S1PR1,SELP,IFI35,TAP1,PML,IL5RA,TNFRSF17,IFIT2,PIK3R1,IL2RB,CXCR3,GPR15,IFNGR2,ZBTB46,GBP1,MERTK,CDKN2B,CD177,ACE,SUSD4,GBP2,NCAPH2,ZFPM1,CXCL3,IL32,TOX,KLRC2,PKHD1L1,CXCL2,DBH,TLR4,THBS1,CXCR5,FUT4,IL1RN,CTSW,IFNL1,CNR2,LRRC8A,PTX3,FCAR,IL34,CD38,BCL3,TNFSF10,IGLL5,KLRK1,ADM,GNLY,KLRC3,CCL5,LILRA5,CXCL8,EDNRB",65.06,87.5,5.99326962791652e-05,5.99326962791652e-05
"10842","BNT-I (D10, severe)","I (D10, severe)",152,117,75,269,227,"IFI27,FCER1A,CCNB2,IL18RAP,MAP2K6,RORC,IL7R,CD40LG,TRIM22,HMGB2,LCN2,HLA-DPA1,IL1R2,BPI,CLEC10A,RNF135,CD24,ANKHD1,MS4A2,SP100,VNN1,THEMIS,CRISP3,IL1R1,CEACAM8,CCND3,ADD2,TRAT1,RPL22,PPARG,PLCG1,TESPA1,ANXA3,CD3G,CD6,OLR1,ITGB8,S100A12,BCL6,HP,DEFA4,RASGRP1,PARP9,ADARB1,IL10,TARM1,ITGB7,GPR183,CD96,CD58,PRKCE,ETS1,APOBEC3A,IFITM1,CAMP,TCF7,LILRA6,ADAM17,LFNG,CCR7,STXBP4,CD28,CH25H,CD1C,ZC3HAV1,TRIM64B,ITGA3,F12,EIF2AK2,CRTAM,SPN,GATA3,HLA-C,STXBP1,FCER1G,ITK,ZAP70,ITGAM,RC3H1,JAG1,AZU1,MAP3K8,HLA-E,HDAC4,FLT3,VIM,BMX,MFSD6,CEBPB,JMJD6,ALOX5,LTB,TBKBP1,IRAK1BP1,IFITM2,C1R,SELL,SLC15A4,CR1,DPP4,GZMM,GPR89B,JAK3,SOS2,IL23R,CD40,BST1,NFKBIA,S1PR1,SELP,STAT3,MAPK3,PURA,IL5RA,IL2RB,CXCR3,GPR15,BCL10,IFNGR2,APBB1IP,ZBTB46,MERTK,CDKN2B,ITGA6,CD177,ACE,SUSD4,BTNL8,CTLA4,HRH2,TREML1,ZFPM1,IL32,CD55,CX3CR1,CXCL2,DBH,CDK6,THBS1,NCF2,CLNK,IFNL1,PRKCD,FCAR,IL34,BCL3,FUT7,ADORA1,CCL20,LILRA5,NLRP6,CHGA",56.51,66.96,1.95739337614537e-16,1.95739337614537e-16
"10843","BNT-I (D10, severe)","I (D26, moderate)",117,152,20,269,137,"FCER1A,CCNB2,IL18RAP,MAP2K6,RORC,IL7R,CD40LG,HMGB2,LCN2,IL1R2,BPI,CD24,ANKHD1,MS4A2,VNN1,RNASE2,THEMIS,CRISP3,IL1R1,CEACAM8,CCND3,TRAT1,PPARG,PLCG1,TESPA1,ANXA3,NLRC3,CD3G,CD6,OLR1,S100A12,BCL6,HP,DEFA4,RASGRP1,IL10,TARM1,ITGB7,CD96,ETS1,RNASE4,CAMP,TCF7,LILRA6,CCR7,CD28,CH25H,CTSG,TRIM64B,RNASE3,ITGA3,F12,CRTAM,GATA3,CD8B,EPHB2,FCER1G,ZAP70,ITGAM,JAG1,RORA,AZU1,ELANE,FLT3,VIM,BMX,EOMES,JMJD6,ALOX5,LTB,SKAP1,CD247,TBKBP1,IRAK1BP1,IFITM2,C1R,CR1,GZMM,GPR89B,TGFBR3,PYHIN1,BST1,NFKBIA,S1PR1,SELP,PIK3R1,IL2RB,GPR15,ZBTB46,MERTK,CDKN2B,RAG1,CD177,ACE,CLU,PRTN3,HRH2,TREML1,ZFPM1,FASLG,CXCL3,TOX,KLRC2,CXCL2,DBH,THBS1,CXCR5,FUT4,TXK,CTSW,FCAR,KLRK1,LAX1,CR2,KLRC3,LILRA5,EDNRB",43.49,85.4,1.49801915020956e-07,1.49801915020956e-07
