"","condition","genes"
"3577","I (D26, moderate)","CLEC6A"
"3578","I (D26, moderate)","FLT3"
"3579","I (D26, moderate)","TCF7"
"3580","I (D26, moderate)","ITGA3"
"3581","I (D26, moderate)","FCER1G"
"3582","I (D26, moderate)","TESPA1"
"3583","I (D26, moderate)","PLCG1"
"3584","I (D26, moderate)","CCR7"
"3585","I (D26, moderate)","IL2RB"
"3586","I (D26, moderate)","IL10"
"3587","I (D26, moderate)","ZAP70"
"3588","I (D26, moderate)","LTB"
"3589","I (D26, moderate)","CD6"
"3590","I (D26, moderate)","EDNRB"
"3591","I (D26, moderate)","CRTAM"
"3592","I (D26, moderate)","GATA3"
"3593","I (D26, moderate)","SELP"
"3594","I (D26, moderate)","TBKBP1"
"3595","I (D26, moderate)","LY86"
"3596","I (D26, moderate)","GPR15"
"3597","I (D26, moderate)","MERTK"
"3598","I (D26, moderate)","CD3G"
"3599","I (D26, moderate)","C1R"
"3600","I (D26, moderate)","ZFPM1"
"3601","I (D26, moderate)","FCAR"
"3602","I (D26, moderate)","DBH"
"3603","I (D26, moderate)","MS4A2"
"3604","I (D26, moderate)","CH25H"
"3605","I (D26, moderate)","THBS1"
"3606","I (D26, moderate)","EOMES"
"3607","I (D26, moderate)","CD247"
"3608","I (D26, moderate)","BMI1"
"3609","I (D26, moderate)","CTSK"
"3610","I (D26, moderate)","RORC"
"3611","I (D26, moderate)","EPHB2"
"3612","I (D26, moderate)","LILRA6"
"3613","I (D26, moderate)","PRTN3"
"3614","I (D26, moderate)","IL7R"
"3615","I (D26, moderate)","CD8B"
"3616","I (D26, moderate)","F12"
"3617","I (D26, moderate)","KLRC2"
"3618","I (D26, moderate)","TGFBR3"
"3619","I (D26, moderate)","BCL6"
"3620","I (D26, moderate)","GZMM"
"3621","I (D26, moderate)","SLC11A1"
"3622","I (D26, moderate)","ETS1"
"3623","I (D26, moderate)","CD96"
"3624","I (D26, moderate)","RASGRP1"
"3625","I (D26, moderate)","FLT1"
"3626","I (D26, moderate)","PRF1"
"3627","I (D26, moderate)","IFITM2"
"3628","I (D26, moderate)","TRIM64B"
"3629","I (D26, moderate)","TRAT1"
"3630","I (D26, moderate)","TREML1"
"3631","I (D26, moderate)","CR1"
"3632","I (D26, moderate)","MILR1"
"3633","I (D26, moderate)","ALOX5"
"3634","I (D26, moderate)","SKAP1"
"3635","I (D26, moderate)","FUT4"
"3636","I (D26, moderate)","CTSW"
"3637","I (D26, moderate)","KIR3DL1"
"3638","I (D26, moderate)","BST1"
"3639","I (D26, moderate)","SFTPD"
"3640","I (D26, moderate)","NFKBIA"
"3641","I (D26, moderate)","CD28"
"3642","I (D26, moderate)","PIK3R1"
"3643","I (D26, moderate)","JMJD6"
"3644","I (D26, moderate)","CD27"
"3645","I (D26, moderate)","VSTM1"
"3646","I (D26, moderate)","ACE"
"3647","I (D26, moderate)","IRAK1BP1"
"3648","I (D26, moderate)","RAG1"
"3649","I (D26, moderate)","LAX1"
"3650","I (D26, moderate)","FASLG"
"3651","I (D26, moderate)","BMX"
"3652","I (D26, moderate)","CXCR5"
"3653","I (D26, moderate)","TNFRSF4"
"3654","I (D26, moderate)","THEMIS"
"3655","I (D26, moderate)","TXK"
"3656","I (D26, moderate)","CXCL3"
"3657","I (D26, moderate)","RORA"
"3658","I (D26, moderate)","HRH2"
"3659","I (D26, moderate)","SNCA"
"3660","I (D26, moderate)","KLRK1"
"3661","I (D26, moderate)","PYHIN1"
"3662","I (D26, moderate)","LILRA5"
"3663","I (D26, moderate)","ZBTB46"
"3664","I (D26, moderate)","LILRA4"
"3665","I (D26, moderate)","CLU"
"3666","I (D26, moderate)","CD7"
"3667","I (D26, moderate)","TOX"
"3668","I (D26, moderate)","CR2"
"3669","I (D26, moderate)","LAG3"
"3670","I (D26, severe)","LRP1"
"3671","I (D26, severe)","CLEC10A"
"3672","I (D26, severe)","MEN1"
"3673","I (D26, severe)","HLA-DPA1"
"3674","I (D26, severe)","MYO1G"
"3675","I (D26, severe)","ADD2"
"3676","I (D26, severe)","MS4A2"
"3677","I (D26, severe)","CRIP1"
"3678","I (D26, severe)","CCNB2"
"3679","I (D26, severe)","ANKHD1"
"3680","I (D26, severe)","SRC"
"3681","I (D26, severe)","PPP2R1A"
"3682","I (D26, severe)","S100A12"
"3683","I (D26, severe)","LFNG"
"3684","I (D26, severe)","CRISP3"
"3685","I (D26, severe)","LCN2"
"3686","I (D26, severe)","OLR1"
"3687","I (D26, severe)","CD81"
"3688","I (D26, severe)","LTB"
"3689","I (D26, severe)","IL18RAP"
"3690","I (D26, severe)","IL27RA"
"3691","I (D26, severe)","ZAP70"
"3692","I (D26, severe)","FAM3A"
"3693","I (D26, severe)","ITGB8"
"3694","I (D26, severe)","TRAF2"
"3695","I (D26, severe)","ITPKB"
"3696","I (D26, severe)","CD24"
"3697","I (D26, severe)","FCER1A"
"3698","I (D26, severe)","RBPJ"
"3699","I (D26, severe)","VNN1"
"3700","I (D26, severe)","CEACAM8"
"3701","I (D26, severe)","AKT1"
"3702","I (D26, severe)","SKIL"
"3703","I (D26, severe)","IL1R2"
"3704","I (D26, severe)","BPI"
"3705","I (D26, severe)","TMEM229B"
"3706","I (D26, severe)","ANXA3"
"3707","I (D26, severe)","IFNGR1"
"3708","I (D26, severe)","FBXO38"
"3709","I (D26, severe)","GZMM"
"3710","I (D26, severe)","NFKBIA"
"3711","I (D26, severe)","TTLL1"
"3712","I (D26, severe)","IL1R1"
"3713","I (D26, severe)","TMEM33"
"3714","I (D26, severe)","SOS2"
"3715","I (D26, severe)","PRF1"
"3716","I (D26, severe)","IL2RB"
"3717","I (D26, severe)","SPN"
"3718","I (D26, severe)","CD247"
"3719","I (D26, severe)","CD7"
"3720","I (D26, severe)","HP"
"3721","I (D26, severe)","CD1C"
"3722","I (D26, severe)","CD6"
"3723","I (D26, severe)","CD300LB"
"3724","I (D26, severe)","UBA7"
"3725","I (D26, severe)","BCL6"
"3726","I (D26, severe)","CTSW"
"3727","I (D26, severe)","PRDX2"
"3728","I (D26, severe)","CSK"
"3729","I (D26, severe)","JMJD6"
"3730","I (D26, severe)","CACNB3"
"3731","I (D26, severe)","SP100"
"3732","I (D26, severe)","GSDMD"
"3733","I (D26, severe)","IGLL5"
"3734","I (D26, severe)","ITGB7"
"3735","I (D26, severe)","PLD3"
"3736","I (D26, severe)","CD40LG"
"3737","I (D26, severe)","RORC"
"3738","I (D26, severe)","PPARG"
"3739","I (D26, severe)","S1PR4"
"3740","I (D26, severe)","CORO1A"
"3741","I (D26, severe)","S1PR1"
"3742","I (D26, severe)","IL7R"
"3743","I (D26, severe)","FCER1G"
"3744","I (D26, severe)","FUT4"
"3745","I (D26, severe)","CD177"
"3746","I (D26, severe)","PTGDS"
"3747","I (D26, severe)","RNASE2"
"3748","I (D26, severe)","TRIM64B"
"3749","I (D26, severe)","SLC15A4"
"3750","I (D26, severe)","RNASE3"
"3751","I (D26, severe)","PPP2CA"
"3752","I (D26, severe)","FLT1"
"3753","I (D26, severe)","CXCL2"
"3754","I (D26, severe)","GZMB"
"3755","I (D26, severe)","CYBA"
"3756","I (D26, severe)","DBH"
"3757","I (D26, severe)","EFNB1"
"3758","I (D26, severe)","RC3H1"
"3759","I (D26, severe)","PRG2"
"3760","I (D26, severe)","DEFA4"
"3761","I (D26, severe)","LILRB1"
"3762","I (D26, severe)","HMGB2"
"3763","I (D26, severe)","IL17RC"
"3764","I (D26, severe)","ADARB1"
"3765","I (D26, severe)","CD300C"
"3766","I (D26, severe)","TARM1"
"3767","I (D26, severe)","VIM"
"3768","I (D26, severe)","MAP2K6"
"3769","I (D26, severe)","CD40"
"3770","I (D26, severe)","CD3G"
"3771","I (D26, severe)","TCF7"
"3772","I (D26, severe)","SLC18A2"
"3773","I (D26, severe)","MAP3K8"
"3774","I (D26, severe)","CLNK"
"3775","I (D26, severe)","CRTAM"
"3776","I (D26, severe)","PLCG1"
"3777","I (D26, severe)","CCR7"
"3778","I (D26, severe)","DNASE1"
"3779","I (D26, severe)","CDH26"
"3780","I (D26, severe)","TRIM68"
"3781","I (D26, severe)","ACTR3"
"3782","I (D26, severe)","NRROS"
"3783","I (D26, severe)","CD55"
"3784","I (D26, severe)","BMX"
"3785","I (D26, severe)","NLRC3"
"3786","I (D26, severe)","TRIM22"
"3787","I (D26, severe)","CAMP"
"3788","I (D26, severe)","CIITA"
"3789","I (D26, severe)","PKHD1L1"
"3790","I (D26, severe)","HHEX"
"3791","I (D26, severe)","ADAM17"
"3792","I (D26, severe)","F12"
"3793","I (D26, severe)","JAG1"
"3794","I (D26, severe)","CD14"
"3795","I (D26, severe)","CX3CR1"
"3796","I (D26, severe)","CH25H"
"3797","I (D26, severe)","VAV2"
"3798","I (D26, severe)","CR1"
"3799","I (D26, severe)","KIR2DL3"
"3800","I (D26, severe)","TESPA1"
"3801","I (D26, severe)","AXL"
"3802","I (D26, severe)","SELP"
"3803","I (D26, severe)","ZP3"
"3804","I (D26, severe)","ZFP36L2"
"3805","I (D26, severe)","RNF135"
"3806","I (D26, severe)","KIR3DL1"
"3807","I (D26, severe)","CD68"
"3808","I (D26, severe)","ADAMTS13"
"3809","I (D26, severe)","LRRC8A"
"3810","I (D26, severe)","ZFPM1"
"3811","I (D26, severe)","CXCR4"
"3812","I (D26, severe)","GRN"
"3813","I (D26, severe)","PSMB10"
"3814","I (D26, severe)","ACKR3"
"3815","I (D26, severe)","CTSK"
"3816","I (D26, severe)","CXCL3"
"3817","I (D26, severe)","IL10"
"3818","I (D26, severe)","ADA"
"3819","I (D26, severe)","CD27"
"3820","I (D26, severe)","ZBTB46"
"3821","I (D26, severe)","BCL10"
"3822","I (D26, severe)","JAK3"
"3823","I (D26, severe)","FASLG"
"3824","I (D26, severe)","EPS8"
"3825","I (D26, severe)","CAV1"
"3826","I (D26, severe)","GATA3"
"3827","I (D26, severe)","VEGFA"
"3828","I (D26, severe)","PTX3"
"3829","I (D26, severe)","DTX1"
"3830","I (D26, severe)","BCR"
"3831","I (D26, severe)","LILRA6"
"3832","I (D26, severe)","CD96"
"3833","I (D26, severe)","KLRC3"
"3834","I (D26, severe)","IL12B"
"3835","I (D26, severe)","IFI27"
"3836","I (D26, severe)","RFX1"
"3837","I (D26, severe)","SPNS2"
"3838","I (D26, severe)","TRAT1"
"3839","I (D26, severe)","ZNF683"
"3840","I (D26, severe)","ETS1"
"3841","I (D26, severe)","PRKCE"
"3842","I (D26, severe)","CXCR3"
"3843","I (D26, severe)","CD160"
"3844","I (D26, severe)","TNFAIP3"
"3845","I (D26, severe)","FCAR"
"3846","I (D26, severe)","IFNL1"
"3847","I (D26, severe)","CFP"
"3848","I (D26, severe)","BST1"
"3849","I (D26, severe)","RAB43"
"3850","I (D26, severe)","EOMES"
"3851","I (D26, severe)","FCGR1A"
"3852","I (D26, severe)","SFTPD"
"3853","I (D26, severe)","FLT3"
"3854","I (D26, severe)","ITK"
"3855","I (D26, severe)","TGFBR3"
"3856","I (D26, severe)","CCL20"
"3857","I (D26, severe)","LYL1"
"3858","I (D26, severe)","UNC13D"
"3859","I (D26, severe)","PARP9"
"3860","I (D26, severe)","EPHB3"
"3861","I (D26, severe)","TREML1"
"3862","I (D26, severe)","EIF2AK2"
"3863","I (D26, severe)","CD79B"
"3864","I (D26, severe)","WFDC3"
"3865","I (D26, severe)","CACNB4"
"3866","I (D26, severe)","GPR15"
"3867","I (D26, severe)","CFD"
"3868","I (D26, severe)","TNFRSF17"
"3869","I (D26, severe)","FAS"
"3870","I (D26, severe)","MDK"
"3871","I (D26, severe)","TPD52"
"3872","I (D26, severe)","STXBP1"
"3873","I (D26, severe)","APOBEC3A"
"3874","I (D26, severe)","ACE"
"3875","I (D26, severe)","KIR2DL1"
"3876","I (D26, severe)","GNLY"
"3877","I (D26, severe)","S100A7"
"3878","I (D26, severe)","NLRP9"
"3879","I (D26, severe)","TXK"
"3880","I (D26, severe)","IL1RN"
"3881","I (D26, severe)","CTSG"
"3882","I (D26, severe)","BCL3"
"3883","I (D26, severe)","FPR3"
"3884","I (D51, moderate)","ANKHD1"
"3885","I (D51, moderate)","SNCA"
"3886","I (D51, moderate)","BPI"
"3887","I (D51, moderate)","EPB42"
"3888","I (D51, moderate)","OLR1"
"3889","I (D51, severe)","CCL20"
"3890","I (D51, severe)","FCER1A"
"3891","I (D51, severe)","MAPKAPK2"
"3892","I (D51, severe)","CD40LG"
"3893","I (D51, severe)","PTX3"
"3894","I (D51, severe)","B4GALT1"
"3895","I (D51, severe)","FCAR"
"3896","I (D51, severe)","FUT4"
"3897","I (D51, severe)","SLC15A3"
"3898","I (D51, severe)","IL1R2"
"3899","I (D51, severe)","NFKBIA"
"3900","I (D51, severe)","IL18RAP"
"3901","I (D51, severe)","SLC15A4"
"3902","I (D51, severe)","CLEC10A"
"3903","I (D51, severe)","GTPBP1"
"3904","I (D51, severe)","ANKHD1"
"3905","I (D51, severe)","S100A12"
"3906","I (D51, severe)","PPP2CA"
"3907","I (D51, severe)","SIRT2"
"3908","I (D51, severe)","SKIL"
"3909","I (D51, severe)","MS4A2"
"3910","I (D51, severe)","RNF19B"
"3911","I (D51, severe)","CCNB2"
"3912","I (D51, severe)","TNFAIP3"
"3913","I (D51, severe)","ADD2"
"3914","I (D51, severe)","EP300"
"3915","I (D51, severe)","BCL3"
"3916","I (D51, severe)","CXCL2"
"3917","I (D51, severe)","RORC"
"3918","I (D51, severe)","NFKB2"
"3919","I (D51, severe)","FAU"
"3920","I (D51, severe)","LCN2"
"3921","I (D51, severe)","HLA-E"
"3922","I (D51, severe)","ADAM17"
"3923","I (D51, severe)","JAG1"
"3924","I (D51, severe)","IL1R1"
"3925","I (D51, severe)","ACTR3"
"3926","I (D51, severe)","IL27"
"3927","I (D51, severe)","IRF1"
"3928","I (D51, severe)","PSMB8"
"3929","I (D51, severe)","NFKBID"
"3930","I (D51, severe)","ZC3HAV1"
"3931","I (D51, severe)","JMJD6"
"3932","I (D51, severe)","TRIM22"
"3933","I (D51, severe)","ANXA3"
"3934","I (D51, severe)","RELA"
"3935","I (D51, severe)","CH25H"
"3936","I (D51, severe)","BCL10"
"3937","I (D51, severe)","HDAC4"
"3938","I (D51, severe)","NLRC5"
"3939","I (D51, severe)","CAMP"
"3940","I (D51, severe)","IL10"
"3941","I (D51, severe)","FCGR1A"
"3942","I (D51, severe)","C1R"
"3943","I (D51, severe)","IFITM2"
"3944","I (D51, severe)","RELB"
"3945","I (D51, severe)","CCND3"
"3946","I (D51, severe)","CD55"
"3947","I (D51, severe)","FLT1"
"3948","I (D51, severe)","PLEKHM2"
"3949","I (D51, severe)","FUT7"
"3950","I (D51, severe)","PSME1"
"3951","I (D51, severe)","ACTG1"
"3952","I (D51, severe)","TICAM1"
"3953","I (D51, severe)","TRIM64B"
"3954","I (D51, severe)","IL7R"
"3955","I (D51, severe)","GBP2"
"3956","I (D51, severe)","MAP2K6"
"3957","I (D51, severe)","TAP1"
"3958","I (D51, severe)","ITGB8"
"3959","I (D51, severe)","BPI"
"3960","I (D51, severe)","TUBB4B"
"3961","I (D51, severe)","CHGA"
"3962","I (D51, severe)","ADGRG3"
"3963","I (D51, severe)","ROMO1"
"3964","I (D51, severe)","CEACAM8"
"3965","I (D51, severe)","RAPGEF3"
"3966","I (D51, severe)","HLA-C"
"3967","I (D51, severe)","OLR1"
"3968","I (D51, severe)","APOBEC3A"
"3969","I (D51, severe)","CRISP3"
"3970","I (D51, severe)","GCH1"
"3971","I (D51, severe)","BCL6"
"3972","I (D51, severe)","LIMK1"
"3973","I (D51, severe)","STAT1"
"3974","I (D51, severe)","RAP1GAP"
"3975","I (D51, severe)","GRB2"
"3976","I (D51, severe)","CFD"
"3977","I (D51, severe)","DEFA4"
"3978","I (D51, severe)","NCF1"
"3979","I (D51, severe)","THBS1"
"3980","I (D51, severe)","S1PR1"
"3981","I (D51, severe)","PRKDC"
"3982","I (D51, severe)","PRKCE"
"3983","I (D51, severe)","TARM1"
"3984","I (D51, severe)","SOS2"
"3985","I (D51, severe)","ADM"
"3986","I (D51, severe)","PSMB10"
"3987","I (D51, severe)","FLT3"
"3988","I (D51, severe)","TESPA1"
"3989","I (D51, severe)","CYP11B1"
"3990","I (D51, severe)","GPR65"
"3991","I (D51, severe)","PARP9"
"3992","I (D51, severe)","HLA-F"
"3993","I (D51, severe)","GBP6"
"3994","I (D51, severe)","STXBP4"
"3995","I (D51, severe)","MAP3K8"
"3996","I (D51, severe)","FOSL1"
"3997","I (D51, severe)","CD1C"
"3998","I (D51, severe)","IFITM1"
"3999","I (D51, severe)","FAS"
"4000","I (D51, severe)","CD177"
"4001","I (D51, severe)","PPARG"
"4002","I (D51, severe)","AZU1"
"4003","I (D51, severe)","ENDOU"
"4004","I (D51, severe)","HMGB2"
"4005","I (D51, severe)","IL1RN"
"4006","I (D51, severe)","VNN1"
"4007","I (D51, severe)","IFI30"
"4008","I (D51, severe)","CD24"
"4009","I (D51, severe)","GBP1"
"4010","I (D51, severe)","TNFSF9"
"4011","I (D51, severe)","EIF2AK2"
"4012","I (D51, severe)","CLNK"
"4013","I (D51, severe)","SPI1"
"4014","I (D51, severe)","RNF213"
"4015","I (D51, severe)","ITK"
"4016","I (D51, severe)","CD86"
"4017","I (D51, severe)","GPR15"
"4018","I (D51, severe)","PI3"
"4019","I (D51, severe)","TXK"
"4020","I (D51, severe)","CXCR4"
"4021","I (D51, severe)","CCR7"
"4022","I (D51, severe)","TBKBP1"
"4023","I (D51, severe)","IGF1R"
"4024","I (D51, severe)","IFNGR2"
"4025","I (D51, severe)","PRKCD"
"4026","I (D51, severe)","DTX1"
"4027","I (D51, severe)","F12"
"4028","I (D51, severe)","TREML1"
"4029","I (D51, severe)","SELP"
"4030","I (D51, severe)","PSMB9"
"4031","I (D51, severe)","ETS1"
"4032","I (D51, severe)","ADAM8"
"4033","I (D51, severe)","TRAT1"
"4034","I (D51, severe)","BSG"
"4035","I (D51, severe)","CD3G"
"4036","I (D51, severe)","KAT7"
"4037","I (D51, severe)","ADGRE5"
"4038","I (D51, severe)","CACNB4"
"4039","I (D51, severe)","ITGA6"
"4040","I (D51, severe)","ALOX5"
"4041","I (D51, severe)","CEBPB"
"4042","I (D51, severe)","KIR2DL3"
"4043","I (D51, severe)","ZBTB46"
"4044","I (D51, severe)","WNT4"
"4045","I (D51, severe)","CXCL8"
"4046","I (D51, severe)","BMX"
"4047","I (D51, severe)","ELANE"
"4048","I (D51, severe)","FPR3"
"4049","I (D51, severe)","CR1"
"4050","I (D51, severe)","LGALS3"
"4051","I (D51, severe)","BATF2"
"4052","I (D51, severe)","PIK3AP1"
"4053","I (D51, severe)","TFEB"
"4054","I (D51, severe)","FPR1"
"4055","I (D51, severe)","CFP"
"4056","I (D51, severe)","ZP3"
"4057","I (D51, severe)","FCGRT"
"4058","I (D51, severe)","IL23R"
"4059","I (D51, severe)","SPN"
"4060","I-I (D1)","PAX5"
"4061","I-I (D1)","MS4A1"
"4062","I-I (D1)","CD19"
"4063","I-I (D1)","CD22"
"4064","I-I (D1)","CD79A"
"4065","I-I (D1)","BANK1"
"4066","I-I (D1)","IGLL5"
"4067","ZF2001 (V3, D07)","CX3CL1"
"4068","ZF2001 (V3, D07)","DPEP1"
"4069","ZF2001 (V3, D07)","BCAR1"
"4070","ZF2001 (V3, D07)","ADGRF5"
"4071","ZF2001 (V3, D07)","BCL3"
"4072","ZF2001 (V3, D07)","NEDD4"
"4073","ZF2001 (V3, D07)","CDC42"
"4074","ZF2001 (V3, D07)","CXCL2"
"4075","ZF2001 (V3, D07)","RGS1"
"4076","ZF2001 (V3, D07)","OSM"
"4077","ZF2001 (V3, D07)","NFKBIA"
"4078","ZF2001 (V3, D07)","CD276"
"4079","ZF2001 (V3, D07)","RELB"
"4080","ZF2001 (V3, D07)","ITGB8"
"4081","ZF2001 (V3, D07)","MAP3K8"
"4082","ZF2001 (V3, D07)","CCL8"
"4083","ZF2001 (V3, D07)","IL2"
"4084","ZF2001 (V3, D07)","FRK"
"4085","ZF2001 (V3, D07)","CD83"
"4086","ZF2001 (V3, D07)","PPP2CA"
"4087","ZF2001 (V3, D07)","BCL6"
"4088","ZF2001 (V3, D07)","WNT5A"
"4089","ZF2001 (V3, D07)","CCL20"
"4090","ZF2001 (V3, D07)","RNF19B"
"4091","ZF2001 (V3, D07)","FASLG"
"4092","ZF2001 (V3, D07)","TNFAIP3"
"4093","ZF2001 (V3, D07)","NKX2-3"
"4094","ZF2001 (V3, D07)","CCR2"
"4095","ZF2001 (V3, D07)","CXCR4"
"4096","ZF2001 (V3, D07)","CHST3"
"4097","ZF2001 (V3, D07)","C4BPB"
"4098","ZF2001 (V3, D07)","HTN1"
"4099","ZF2001 (V3, D07)","MASP1"
"4100","ZF2001 (V3, D07)","TICAM1"
"4101","ZF2001 (V3, D07)","IL1RN"
"4102","ZF2001 (V3, D07)","IL33"
"4103","ZF2001 (V3, D07)","GARIN5A"
"4104","ZF2001 (V3, D07)","CXCL14"
"4105","ZF2001 (V3, D07)","CPLX2"
"4106","ZF2001 (V3, D07)","ADM"
"4107","ZF2001 (V3, D07)","WNT3A"
"4108","ZF2001 (V3, D07)","CXADR"
"4109","ZF2001 (V3, D07)","EPHB1"
"4110","ZF2001 (V3, D07)","PTX3"
"4111","ZF2001 (V3, D07)","CXCL3"
"4112","ZF2001 (V3, D07)","SLC30A8"
"4113","ZF2001 (V3, D07)","IRF2BP2"
"4114","ZF2001 (V3, D07)","CX3CR1"
"4115","ZF2001 (V3, D07)","SCNN1B"
"4116","ZF2001 (V3, D07)","IL13"
"4117","ZF2001 (V3, D07)","RAB3B"
"4118","ZF2001 (V3, D07)","GP2"
"4119","ZF2001 (V3, D07)","PTAFR"
"4120","ZF2001 (V3, D07)","CXCL8"
"4121","ZF2001 (V3, D07)","GPR183"
"4122","ZF2001 (V3, D07)","CEBPB"
"4123","ZF2001 (V3, D07)","FOSL1"
"4124","ZF2001 (V3, D07)","SSC5D"
"4125","ZF2001 (V3, D07)","WFDC11"
"4126","ZF2001 (V3, D07)","F2"
"4127","ZF2001 (V3, D07)","CACNB4"
"4128","ZF2001 (V3, D07)","EPHB3"
"4129","ZF2001 (V3, D07)","SPNS2"
"4130","ZF2001 (V3, D07)","CSF1"
"4131","ZF2001 (V3, D07)","PDE4B"
"4132","ZF2001 (V3, D07)","FYB2"
"4133","ZF2001 (V3, D07)","IDO2"
"4134","ZF2001 (V3, D07)","FUT4"
"4135","ZF2001 (V3, D07)","NRARP"
"4136","ZF2001 (V3, D07)","IL31"
"4137","ZF2001 (V3, D07)","CD177"
"4138","ZF2001 (V3, D07)","HTN3"
"4139","ZF2001 (V3, D07)","TRGV1"
"4140","ZF2001 (V3, D07)","IGHV5-51"
"4141","ZF2001 (V3, D07)","EMP2"
"4142","ZF2001 (V3, D07)","FOXI3"
"4143","ZF2001 (V3, D07)","TRIM49D1"
"4144","ZF2001 (V3, D07)","C4B"
"4145","ZF2001 (V3, D07)","IGKV1D-17"
"4146","ZF2001 (V3, D07)","TARM1"
"4147","ZF2001 (V3, D07)","TRIL"
"4148","ZF2001 (V3, D07)","CCL3"
"4149","ZF2001 (V3, D07)","CCL4"
"4150","ZF2001 (V3, D14)","CXCL2"
"4151","ZF2001 (V3, D14)","NFKBIA"
"4152","ZF2001 (V3, D14)","IL1RN"
"4153","ZF2001 (V3, D14)","ADM"
"4154","ZF2001 (V3, D14)","CHRNB2"
"4155","ZF2001 (V3, D14)","WNT4"
"4156","ZF2001 (V3, D14)","PTX3"
"4157","ZF2001 (V3, D14)","GEM"
"4158","ZF2001 (V3, D14)","CXCL8"
"4159","ZF2001 (V3, D14)","CSF1"
"4160","ZF2001 (V3, D14)","FYB2"
"4161","ZF2001 (V3, D14)","IDO2"
"4162","ZF2001 (V3, D14)","EMP2"
"4163","ZF2001 (V3, D28)","CXCL2"
"4164","ZF2001 (V3, D28)","NFKBIA"
"4165","ZF2001 (V3, D28)","CCL20"
"4166","ZF2001 (V3, D28)","TNFAIP3"
"4167","ZF2001 (V3, D28)","PTX3"
"4168","ZF2001 (V3, D28)","CXCL8"
"4169","ZF2001 (V3, D28)","FPR2"
"4170","ZF2001 (V3, D28)","CSF1"
"4171","ZF2001 (V3, D28)","CCL3"
