"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation"
"Reg. of BP","HLA-G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","HLA-H",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","HLA-H",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","HLA-H",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","HSH2D",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","HSH2D",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","HSH2D",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","IDO2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","IDO2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","IFNK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","IFNK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","IFNK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","IFNK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","IFNK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","IGHE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","IGHE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","IGHE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","IL12A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","IL12A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","IL12A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","IL12A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","IL12A",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","IL12RB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","IL12RB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","IL12RB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","IL12RB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","IL12RB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","IL17RC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","IL17RC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","IL17RC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","IL17RC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","IL17RC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","IL2RG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","IL2RG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","IL2RG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","IL2RG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","IRF5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","IRF5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","IRF5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","IRF5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","IRF5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","ACOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","ACOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","ACOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","ACOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","ACOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","ISG20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","ISG20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","ISG20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","ISG20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","ISG20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","ITGA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","ITGA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","ITGA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","KAT5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","KAT5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","KAT5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","KAT5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","KAT5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","KIF5B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","KIF5B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","KIF5B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","KIF5B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","KLHL6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","KLHL6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","KLHL6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","KLHL6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","LAG3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","LAG3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","LAG3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","LAG3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","LAG3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","LCP2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","LCP2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","LCP2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","LCP2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","LGALS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","LGALS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","LGALS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","LGALS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","LGALS9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","LGALS9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","LGALS9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","LGALS9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","LGALS9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","LMO4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","LMO4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","LMO4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","LMO4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MAP2K6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MAP2K6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","MAP2K6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","MAP2K6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MAP2K6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MAP3K5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MAP3K5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","MAP3K5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","MAP3K5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MAP3K5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MAP3K8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MAP3K8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MAP3K8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","CGAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","CGAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","CGAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","CGAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","CGAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MDK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MDK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","MDK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MDK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MICA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MICA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","MICA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MICA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MICB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MICB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","MICB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MICB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MORC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MORC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","MORC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","MORC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MORC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MR1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MR1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","MR1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MR1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MTHFD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MTHFD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","MTHFD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","MYD88",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","MYD88",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","MYD88",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","MYD88",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","MYD88",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","N4BP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","N4BP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","N4BP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","N4BP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","N4BP1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NBN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NBN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","NBN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NBN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NCKAP1L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NCSTN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NCSTN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","NCSTN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NCSTN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NFKBIA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NFKBIA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","NFKBIA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","NFKBIA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NFKBIA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NFKBIZ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NFKBIZ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","NFKBIZ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","NFKBIZ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NFKBIZ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NINJ1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NINJ1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","NINJ1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NINJ1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NLRC5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NLRC5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","NLRC5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","NLRC5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NLRC5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","NOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","NOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NOD1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","NUB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","NUB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","NUB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","NUB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","NUB1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","OSM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","OSM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","OSM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","OSM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","PDCD1LG2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","PDCD1LG2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","PDCD1LG2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","PDCD1LG2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","PDCD1LG2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","PDE4B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","PDE4B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","PDE4B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","PDE4B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","PDE4B",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","PDIA3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","PDIA3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","PDIA3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","PELI1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","PELI1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","PELI1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","PELI1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","PELI1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","PLEKHM2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","PLEKHM2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","PLEKHM2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","PLEKHM2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","PML",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","PML",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","PML",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","PML",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","PML",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","POLB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","POLB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","POLB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","POLB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","PRDM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","PRDM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","PRDM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","PRDM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","PRDM1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Cellular","PRKCE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Immune system","PRKCE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Interspecies interaction","PRKCE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Metabolism","PRKCE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
"Reg. of BP","PRKCE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other processes"
