"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","condition"
"GO:0071459","protein localization to chromosome, centromeric region","5/426","40/18870",0.00196619074997774,0.0440028512146917,0.0401490649479133,"BUB1B/AURKB/CDK1/CENPA/TTK",5,"ChAd-BNT (V2, D7)"
"GO:0042542","response to hydrogen peroxide","8/426","101/18870",0.00204972190312401,0.0455837525122422,0.0415915103149626,"NFE2L2/CDK1/SOD2/KCNA5/SDC1/HBB/HBA2/HBA1",8,"ChAd-BNT (V2, D7)"
"GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","3/426","12/18870",0.00215950259830076,0.0474285788049162,0.0432747660267528,"NT5M/DPYS/TYMS",3,"ChAd-BNT (V2, D7)"
"GO:0060707","trophoblast giant cell differentiation","3/426","12/18870",0.00215950259830076,0.0474285788049162,0.0432747660267528,"GJB5/E2F8/E2F7",3,"ChAd-BNT (V2, D7)"
"GO:0002027","regulation of heart rate","8/426","102/18870",0.0021813641096679,0.0476129845171956,0.0434430214173626,"SPX/SCN1B/RYR2/KCND3/AVPR1A/SCN3B/KCNA5/KCNJ2",8,"ChAd-BNT (V2, D7)"
"GO:0035336","long-chain fatty-acyl-CoA metabolic process","4/426","25/18870",0.00222426831011772,0.0476667439065229,0.043492072539144,"ACSBG1/ACSL1/DGAT2/ELOVL7",4,"ChAd-BNT (V2, D7)"
"GO:0071450","cellular response to oxygen radical","4/426","25/18870",0.00222426831011772,0.0476667439065229,0.043492072539144,"NFE2L2/H19/SOD2/MIR21",4,"ChAd-BNT (V2, D7)"
"GO:0071451","cellular response to superoxide","4/426","25/18870",0.00222426831011772,0.0476667439065229,0.043492072539144,"NFE2L2/H19/SOD2/MIR21",4,"ChAd-BNT (V2, D7)"
"GO:0007131","reciprocal meiotic recombination","6/426","60/18870",0.00228632492388038,0.0481216960169109,0.0439071797725148,"DMC1/TOP2A/PRDM7/TRIP13/RAD51/MND1",6,"ChAd-BNT (V2, D7)"
"GO:0060193","positive regulation of lipase activity","6/426","60/18870",0.00228632492388038,0.0481216960169109,0.0439071797725148,"PLIN5/PDGFRA/AVPR1A/HTR2A/P2RY12/ARHGAP6",6,"ChAd-BNT (V2, D7)"
"GO:0140527","reciprocal homologous recombination","6/426","60/18870",0.00228632492388038,0.0481216960169109,0.0439071797725148,"DMC1/TOP2A/PRDM7/TRIP13/RAD51/MND1",6,"ChAd-BNT (V2, D7)"
"GO:0000353","formation of quadruple SL/U4/U5/U6 snRNP","5/456","10/18870",1.83818861477717e-06,0.0020262965830227,0.00201039786395103,"RNU4-2/RNU6-1/RNU5A-1/RNU5B-1/RNU4-1",5,"ChAd-BNT (V3, D1)"
"GO:0000365","mRNA trans splicing, via spliceosome","5/456","10/18870",1.83818861477717e-06,0.0020262965830227,0.00201039786395103,"RNU4-2/RNU6-1/RNU5A-1/RNU5B-1/RNU4-1",5,"ChAd-BNT (V3, D1)"
"GO:0045291","mRNA trans splicing, SL addition","5/456","10/18870",1.83818861477717e-06,0.0020262965830227,0.00201039786395103,"RNU4-2/RNU6-1/RNU5A-1/RNU5B-1/RNU4-1",5,"ChAd-BNT (V3, D1)"
"GO:0140014","mitotic nuclear division","67/1945","274/18870",1.08704956344694e-11,6.14291708303864e-08,5.47987406247093e-08,"KIFC2/ANLN/SMPD3/CDCA2/BIRC5/KIF14/BUB1/DLGAP5/INSR/AURKB/FLNA/KLHL22/NUMA1/KIF4A/CDCA5/KIF23/NEK2/ESPL1/MAD2L1BP/CDC25C/CDC20/TPX2/NUSAP1/SPC25/CCNB1/CCDC61/MKI67/CDCA8/CHMP2B/KIF2C/FBXW5/PHF13/KIF18B/CDK1/EREG/UBE2C/BUB1B/KLHDC8B/NFIA/PLK1/KIFC1/NCAPG/TRIP13/NUF2/TTK/IGF1/KIF11/CHEK1/UBXN2B/ZWINT/NSFL1C/NCAPH/NFIB/FBXO43/PKMYT1/AURKA/EGF/CHMP7/DUSP1/PSRC1/CDT1/CENPF/CENPE/HSPA1B/TOM1L1/TGFA/MYBL2",67,"I (D10, moderate)"
"GO:0000280","nuclear division","90/1945","441/18870",1.52651743211333e-10,4.31317500443622e-07,3.84762735915303e-07,"M1AP/KIFC2/ANLN/CCNA1/SMPD3/PTEN/CDCA2/BIRC5/KIF14/BUB1/DLGAP5/INSR/AURKB/FLNA/KLHL22/NUMA1/HORMAD1/KIF4A/CDCA5/KIF23/NEK2/ESPL1/CDC25B/MAD2L1BP/CDC25C/CKS2/CDC20/TPX2/NUSAP1/SPC25/CCNB1/CCDC61/ASPM/MKI67/CDCA8/CHMP2B/KIF2C/FBXW5/PHF13/KIF18B/UBE2B/BRCA2/CDK1/EREG/UBE2C/TDRD9/BUB1B/KLHDC8B/PTTG2/NFIA/PLK1/KIFC1/NCAPG/TRIP13/TOP2A/ING2/RAD51AP1/NUF2/TTK/MYBL1/IGF1/KIF11/CHEK1/UBXN2B/ZWINT/NSFL1C/P3H4/NCAPH/SYCE1/NFIB/FBXO43/PKMYT1/DMC1/MND1/AURKA/PDE3A/EGF/CHMP7/RAD51/DUSP1/PSRC1/CDT1/CENPF/CENPE/MAPK15/HSPA1B/TOM1L1/SPATA22/TGFA/MYBL2",90,"I (D10, moderate)"
"GO:0007088","regulation of mitotic nuclear division","37/1945","118/18870",2.97282491315106e-10,5.59981119473889e-07,4.99538895055454e-07,"SMPD3/CDCA2/BIRC5/BUB1/DLGAP5/INSR/AURKB/KLHL22/NEK2/ESPL1/MAD2L1BP/CDC25C/CDC20/NUSAP1/SPC25/CCNB1/MKI67/CDCA8/FBXW5/EREG/UBE2C/BUB1B/PLK1/TRIP13/NUF2/TTK/IGF1/CHEK1/ZWINT/FBXO43/PKMYT1/AURKA/EGF/DUSP1/CENPF/TOM1L1/TGFA",37,"I (D10, moderate)"
"GO:0048285","organelle fission","95/1945","488/18870",6.68774017388606e-10,9.44810493065753e-07,8.42831255072114e-07,"M1AP/KIFC2/ANLN/CCNA1/SMPD3/PTEN/CDCA2/BIRC5/KIF14/BUB1/DLGAP5/INSR/AURKB/FLNA/KLHL22/NUMA1/HORMAD1/KIF4A/CDCA5/KIF23/NEK2/ESPL1/CDC25B/MAD2L1BP/CDC25C/CKS2/CDC20/TPX2/NUSAP1/SPC25/CCNB1/CCDC61/ASPM/MKI67/CDCA8/INF2/CHMP2B/KIF2C/FBXW5/PHF13/KIF18B/UBE2B/BRCA2/CDK1/EREG/UBE2C/TDRD9/MTFR2/BUB1B/KLHDC8B/PTTG2/NFIA/PLK1/KIFC1/NCAPG/TRIP13/TOP2A/ING2/RAD51AP1/NUF2/TTK/MYBL1/IGF1/KIF11/CHEK1/UBXN2B/ZWINT/NSFL1C/P3H4/NCAPH/MTFP1/SYCE1/NFIB/FBXO43/PKMYT1/DMC1/MND1/AURKA/PDE3A/EGF/CHMP7/RAD51/DUSP1/PSRC1/CDT1/CENPF/CENPE/MAPK15/PEX11G/HSPA1B/DCN/TOM1L1/SPATA22/TGFA/MYBL2",95,"I (D10, moderate)"
"GO:0051783","regulation of nuclear division","41/1945","146/18870",1.41890706747107e-09,1.6036487676558e-06,1.4305570412882e-06,"SMPD3/CDCA2/BIRC5/BUB1/DLGAP5/INSR/AURKB/KLHL22/HORMAD1/NEK2/ESPL1/MAD2L1BP/CDC25C/CDC20/NUSAP1/SPC25/CCNB1/MKI67/CDCA8/FBXW5/UBE2B/EREG/UBE2C/BUB1B/PLK1/TRIP13/RAD51AP1/NUF2/TTK/IGF1/CHEK1/ZWINT/FBXO43/PKMYT1/AURKA/PDE3A/EGF/DUSP1/CENPF/TOM1L1/TGFA",41,"I (D10, moderate)"
"GO:0000070","mitotic sister chromatid segregation","46/1945","184/18870",8.663741403542e-09,8.15980044523598e-06,7.27906273360748e-06,"KIFC2/BIRC5/KIF14/BUB1/DLGAP5/AURKB/FLNA/KLHL22/NUMA1/KIF4A/CDCA5/KIF23/NEK2/ESPL1/MAD2L1BP/CDC20/TPX2/NUSAP1/SPC25/CCNB1/CCDC61/CDCA8/CHMP2B/KIF2C/PHF13/KIF18B/CDK1/UBE2C/BUB1B/PLK1/KIFC1/NCAPG/TRIP13/NUF2/TTK/KIF11/ZWINT/NCAPH/CHMP7/DUSP1/PSRC1/CDT1/CENPF/CENPE/HSPA1B/MYBL2",46,"I (D10, moderate)"
"GO:0000819","sister chromatid segregation","52/1945","225/18870",1.71261561592706e-08,1.38257012080055e-05,1.23334077965033e-05,"SMARCD3/CDC6/KIFC2/RMI2/BIRC5/KIF14/BUB1/DLGAP5/AURKB/FLNA/KLHL22/NUMA1/KIF4A/CDCA5/KIF23/NEK2/ESPL1/MAD2L1BP/CDC20/TPX2/NUSAP1/SPC25/HECW2/CCNB1/CCDC61/CDCA8/CHMP2B/KIF2C/PHF13/KIF18B/CDK1/UBE2C/BUB1B/PLK1/KIFC1/NCAPG/TRIP13/TOP2A/NUF2/TTK/KIF11/ZWINT/NCAPH/CHMP7/DUSP1/PSRC1/CDT1/CENPF/CENPE/MAPK15/HSPA1B/MYBL2",52,"I (D10, moderate)"
"GO:0098813","nuclear chromosome segregation","65/1945","312/18870",2.36770288213402e-08,1.67248612336742e-05,1.49196435559734e-05,"SMARCD3/CDC6/M1AP/KIFC2/RMI2/PTEN/BIRC5/KIF14/BUB1/DLGAP5/AURKB/FLNA/KLHL22/NUMA1/HORMAD1/KIF4A/CDCA5/KIF23/NEK2/ESPL1/MAD2L1BP/CDC20/TPX2/NUSAP1/SPC25/HECW2/CCNB1/CCDC61/ASPM/CDCA8/CHMP2B/KIF2C/PHF13/KIF18B/UBE2B/CDK1/UBE2C/BUB1B/KLHDC8B/PTTG2/PLK1/KIFC1/NCAPG/TRIP13/TOP2A/NUF2/TTK/KIF11/ZWINT/P3H4/NCAPH/SYCE1/DMC1/MND1/AURKA/CHMP7/DUSP1/PSRC1/CDT1/CENPF/CENPE/MAPK15/HSPA1B/SPATA22/MYBL2",65,"I (D10, moderate)"
"GO:0007059","chromosome segregation","81/1945","424/18870",2.9123506918747e-08,1.82863263997599e-05,1.63125701326175e-05,"SMARCD3/CDC6/M1AP/TUBGCP6/KIFC2/RMI2/HJURP/PTEN/CDCA2/BIRC5/KIF14/BUB1/DLGAP5/PLSCR1/AURKB/FLNA/SKA1/KLHL22/NUMA1/CENPW/HORMAD1/KIF4A/CDCA5/KIF23/NEK2/ESPL1/MAD2L1BP/CDC20/TPX2/NUSAP1/SPC25/HECW2/CCNB1/CCDC61/ASPM/MKI67/SKA3/CDCA8/CHMP2B/KIF2C/PHF13/KIF18B/UBE2B/CDK1/UBE2C/BUB1B/KLHDC8B/CENPU/PTTG2/BRCA1/PLK1/KIFC1/NCAPG/TRIP13/TOP2A/STARD9/NUF2/TTK/KIF11/ESCO2/ZWINT/P3H4/NCAPH/STIL/SYCE1/DMC1/MND1/AURKA/CHMP7/DUSP1/PSRC1/CDT1/CENPF/CENPE/HAUS4/MAPK15/HSPA1B/GOLGA8A/CENPM/SPATA22/MYBL2",81,"I (D10, moderate)"
"GO:1905818","regulation of chromosome separation","25/1945","74/18870",4.23052481770418e-08,2.39066957448463e-05,2.13262982652477e-05,"BIRC5/BUB1/DLGAP5/PLSCR1/AURKB/KLHL22/NUMA1/ESPL1/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/UBE2C/BUB1B/PLK1/NCAPG/TRIP13/NUF2/TTK/ZWINT/NCAPH/DUSP1/CENPF/MAPK15",25,"I (D10, moderate)"
"GO:0051304","chromosome separation","26/1945","81/18870",7.4728639605834e-08,3.83901402193243e-05,3.42464550308458e-05,"M1AP/BIRC5/BUB1/DLGAP5/PLSCR1/AURKB/KLHL22/NUMA1/ESPL1/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/UBE2C/BUB1B/PLK1/NCAPG/TRIP13/NUF2/TTK/ZWINT/NCAPH/DUSP1/CENPF/MAPK15",26,"I (D10, moderate)"
"GO:0051983","regulation of chromosome segregation","35/1945","131/18870",8.7374018646208e-08,4.11458816141434e-05,3.67047522190079e-05,"SMARCD3/CDC6/RMI2/CDCA2/BIRC5/BUB1/DLGAP5/PLSCR1/AURKB/KLHL22/NUMA1/HORMAD1/ESPL1/MAD2L1BP/CDC20/SPC25/HECW2/CCNB1/MKI67/CDCA8/KIF2C/CDK1/UBE2C/BUB1B/PLK1/NCAPG/TRIP13/NUF2/TTK/ZWINT/NCAPH/DUSP1/CENPF/CENPE/MAPK15",35,"I (D10, moderate)"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","40/1945","163/18870",1.36252744868196e-07,5.92280200961672e-05,5.28351736982825e-05,"PKD1/KIFC2/BIRC5/DLGAP5/AURKB/FLNA/NUMA1/GPSM1/KIF4A/KIF23/NEK2/ESPL1/CDC20/TPX2/NUSAP1/SPC25/CENPA/CCNB1/CCDC61/CDCA8/CHMP2B/CDK1/PLK1/KIFC1/INSC/NUF2/TTK/KIF11/PLK2/UBXN2B/SPRY2/NSFL1C/STIL/SPRY1/AURKA/CHMP7/PSRC1/CENPE/HSPA1B/MYBL2",40,"I (D10, moderate)"
"GO:0051784","negative regulation of nuclear division","21/1945","63/18870",6.50692176583269e-07,0.000262647249276575,0.00023429810779378,"BIRC5/BUB1/AURKB/KLHL22/HORMAD1/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/CHEK1/ZWINT/FBXO43/DUSP1/CENPF/TOM1L1",21,"I (D10, moderate)"
"GO:0033047","regulation of mitotic sister chromatid segregation","19/1945","54/18870",8.59853483600111e-07,0.000311785309112974,0.000278132393026299,"BIRC5/BUB1/AURKB/KLHL22/NUMA1/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/CDK1/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",19,"I (D10, moderate)"
"GO:0010965","regulation of mitotic sister chromatid separation","20/1945","59/18870",8.8277560534553e-07,0.000311785309112974,0.000278132393026299,"BIRC5/BUB1/DLGAP5/AURKB/KLHL22/ESPL1/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/UBE2C/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",20,"I (D10, moderate)"
"GO:0033045","regulation of sister chromatid segregation","28/1945","104/18870",1.40188474873608e-06,0.000413929321411183,0.000369251370551677,"SMARCD3/CDC6/RMI2/BIRC5/BUB1/DLGAP5/AURKB/KLHL22/NUMA1/ESPL1/MAD2L1BP/CDC20/SPC25/HECW2/CCNB1/CDCA8/CDK1/UBE2C/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF/CENPE/MAPK15",28,"I (D10, moderate)"
"GO:0007094","mitotic spindle assembly checkpoint signaling","17/1945","46/18870",1.4649772479603e-06,0.000413929321411183,0.000369251370551677,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:0071173","spindle assembly checkpoint signaling","17/1945","46/18870",1.4649772479603e-06,0.000413929321411183,0.000369251370551677,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:0071174","mitotic spindle checkpoint signaling","17/1945","46/18870",1.4649772479603e-06,0.000413929321411183,0.000369251370551677,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:0045839","negative regulation of mitotic nuclear division","19/1945","56/18870",1.62436222365234e-06,0.000437108139326636,0.000389928355341907,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/CHEK1/ZWINT/DUSP1/CENPF/TOM1L1",19,"I (D10, moderate)"
"GO:1905820","positive regulation of chromosome separation","13/1945","29/18870",1.97282411027784e-06,0.000505373952347356,0.00045082581709646,"BIRC5/DLGAP5/PLSCR1/AURKB/NUMA1/ESPL1/MAD2L1BP/CDC20/CDCA8/UBE2C/NCAPG/NCAPH/MAPK15",13,"I (D10, moderate)"
"GO:0031577","spindle checkpoint signaling","17/1945","47/18870",2.07561291775244e-06,0.000505373952347356,0.00045082581709646,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:0051306","mitotic sister chromatid separation","20/1945","62/18870",2.14634133008964e-06,0.000505373952347356,0.00045082581709646,"BIRC5/BUB1/DLGAP5/AURKB/KLHL22/ESPL1/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/UBE2C/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",20,"I (D10, moderate)"
"GO:0033046","negative regulation of sister chromatid segregation","17/1945","48/18870",2.90658740012644e-06,0.000586611621361232,0.000523295002225771,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:0033048","negative regulation of mitotic sister chromatid segregation","17/1945","48/18870",2.90658740012644e-06,0.000586611621361232,0.000523295002225771,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","17/1945","48/18870",2.90658740012644e-06,0.000586611621361232,0.000523295002225771,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:2000816","negative regulation of mitotic sister chromatid separation","17/1945","48/18870",2.90658740012644e-06,0.000586611621361232,0.000523295002225771,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:0044772","mitotic cell cycle phase transition","80/1945","470/18870",4.49353118655021e-06,0.00087561878397225,0.000781107834932449,"SMARCD3/CDC6/PKD1/RPTOR/CDK10/E2F3/ANLN/CCNA1/RRM2/CLSPN/E2F2/TFAP4/PTEN/ACVR1B/UBE2A/BIRC5/CDC25A/KIF14/BUB1/DLGAP5/AURKB/PIDD1/KLHL22/MUC1/CDCA5/ESPL1/CDC25B/MAD2L1BP/KLF4/CDC25C/CKS2/CDC20/SPC25/HECW2/DTL/CCNB1/CDCA8/CYP1A1/CDK1/UBE2C/BUB1B/GTSE1/CDK15/NFIA/BRCA1/PLK1/CCNA2/IER3/MELK/MDM2/TRIP13/E2F7/BCAT1/ABCB1/NUF2/TTK/MIR221/PLK2/CHEK1/E2F1/ZWINT/STOX1/TICRR/STIL/MIR222/RHOU/CDKN3/NFIB/PKMYT1/MIR372/AURKA/TRIM71/CHMP7/DUSP1/ORC1/CENPF/CENPE/IQGAP3/CCNI2/CTDSPL",80,"I (D10, moderate)"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","25/1945","93/18870",5.21182743740412e-06,0.000944644934646083,0.000842683566396277,"SMARCD3/CDC6/BIRC5/BUB1/DLGAP5/AURKB/KLHL22/ESPL1/MAD2L1BP/CDC20/SPC25/HECW2/CCNB1/CDCA8/UBE2C/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF/CENPE/MAPK15",25,"I (D10, moderate)"
"GO:0051985","negative regulation of chromosome segregation","17/1945","50/18870",5.51641883619195e-06,0.000944644934646083,0.000842683566396277,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","17/1945","50/18870",5.51641883619195e-06,0.000944644934646083,0.000842683566396277,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:1905819","negative regulation of chromosome separation","17/1945","50/18870",5.51641883619195e-06,0.000944644934646083,0.000842683566396277,"BIRC5/BUB1/AURKB/KLHL22/MAD2L1BP/CDC20/SPC25/CCNB1/CDCA8/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF",17,"I (D10, moderate)"
"GO:0090068","positive regulation of cell cycle process","51/1945","262/18870",5.94240810180634e-06,0.000987663181861989,0.00088105858822138,"SMARCD3/CDC6/RPTOR/CDK10/NUDT16/RRM2/SMPD3/BIRC5/CDC25A/KIF14/BUB1/DLGAP5/INSR/PLSCR1/AURKB/NUMA1/E2F8/CDCA5/KIF23/ESPL1/CDC25B/MAD2L1BP/CDC25C/CDC20/NUSAP1/DTL/CCNB1/CDCA8/CYP1A1/UBE2B/CDK1/EREG/GIPC1/UBE2C/NCAPG/MDM2/E2F7/RAD51AP1/IGF1/MIR221/UBXN2B/STOX1/NSFL1C/NCAPH/STIL/MIR222/MIR372/AURKA/EGF/MAPK15/TGFA",51,"I (D10, moderate)"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","24/1945","90/18870",9.2820254601979e-06,0.00149864931073081,0.00133689082492895,"SMARCD3/CDC6/BIRC5/BUB1/DLGAP5/AURKB/KLHL22/ESPL1/MAD2L1BP/CDC20/SPC25/HECW2/CCNB1/CDCA8/UBE2C/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF/CENPE",24,"I (D10, moderate)"
"GO:0000075","cell cycle checkpoint signaling","40/1945","192/18870",1.12073398381659e-05,0.00175924103959654,0.0015693552773385,"CDC6/CLSPN/BIRC5/BUB1/MAPK14/AURKB/PIDD1/KLHL22/MUC1/HORMAD1/MAD2L1BP/FBXO6/CDC20/SPC25/DTL/CCNB1/CDC45/CDCA8/TELO2/BRCA2/CDK1/BUB1B/GTSE1/BRCA1/PLK1/IER3/MDM2/TRIP13/NUF2/TTK/PLK2/CHEK1/E2F1/ZWINT/TICRR/RAD51/DUSP1/ORC1/CDT1/CENPF",40,"I (D10, moderate)"
"GO:0044784","metaphase/anaphase transition of cell cycle","25/1945","97/18870",1.16788647053928e-05,0.00178370985000473,0.00159118301775608,"SMARCD3/CDC6/BIRC5/BUB1/DLGAP5/AURKB/KLHL22/ESPL1/MAD2L1BP/CDC20/SPC25/HECW2/CCNB1/CDCA8/UBE2C/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF/CENPE/MAPK15",25,"I (D10, moderate)"
"GO:0007052","mitotic spindle organization","30/1945","130/18870",1.77372913081562e-05,0.00263772192585239,0.00235301629015956,"PKD1/KIFC2/BIRC5/DLGAP5/AURKB/FLNA/NUMA1/KIF4A/KIF23/NEK2/CDC20/TPX2/SPC25/CCNB1/CCDC61/CDCA8/CHMP2B/PLK1/KIFC1/NUF2/TTK/KIF11/PLK2/STIL/AURKA/CHMP7/PSRC1/CENPE/HSPA1B/MYBL2",30,"I (D10, moderate)"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","24/1945","94/18870",2.05578516437716e-05,0.00297877999074239,0.00265726184944729,"SMARCD3/CDC6/BIRC5/BUB1/DLGAP5/AURKB/KLHL22/ESPL1/MAD2L1BP/CDC20/SPC25/HECW2/CCNB1/CDCA8/UBE2C/BUB1B/PLK1/TRIP13/NUF2/TTK/ZWINT/DUSP1/CENPF/CENPE",24,"I (D10, moderate)"
"GO:0007051","spindle organization","40/1945","202/18870",3.84947919986733e-05,0.00543835173961257,0.00485135681267491,"PKD1/TUBGCP6/KIFC2/TPPP/PTEN/BIRC5/DLGAP5/AURKB/FLNA/NUMA1/KIF4A/KIF23/NEK2/ESPL1/CDC20/TPX2/SPC25/CCNB1/CCDC61/ASPM/CDCA8/CHMP2B/PLK1/KIFC1/STARD9/NUF2/TTK/KIF11/PLK2/STIL/CEP72/AURKA/CHMP7/PSRC1/CENPE/HAUS4/MAPK15/HSPA1B/GOLGA8A/MYBL2",40,"I (D10, moderate)"
"GO:0007093","mitotic cell cycle checkpoint signaling","31/1945","142/18870",4.11280226089693e-05,0.00566864526251915,0.0050567933318191,"CDC6/CLSPN/BIRC5/BUB1/AURKB/PIDD1/KLHL22/MUC1/MAD2L1BP/CDC20/SPC25/DTL/CCNB1/CDCA8/CDK1/BUB1B/GTSE1/BRCA1/PLK1/IER3/MDM2/TRIP13/NUF2/TTK/PLK2/CHEK1/ZWINT/TICRR/DUSP1/ORC1/CENPF",31,"I (D10, moderate)"
"GO:1901992","positive regulation of mitotic cell cycle phase transition","24/1945","98/18870",4.29982589701459e-05,0.00578531336762605,0.00516086872701826,"SMARCD3/CDC6/RPTOR/CDK10/RRM2/CDC25A/DLGAP5/CDCA5/ESPL1/CDC25B/MAD2L1BP/CDC25C/CDC20/DTL/CCNB1/CYP1A1/CDK1/UBE2C/MDM2/MIR221/STOX1/STIL/MIR222/MIR372",24,"I (D10, moderate)"
"GO:0014074","response to purine-containing compound","31/1945","143/18870",4.74067230462242e-05,0.0062301253938189,0.00555766944108611,"TMEM38A/INHBB/KCNE1/CAD/P2RY1/DUOX1/P2RY2/PDE2A/CRHBP/SDC1/AANAT/AKAP6/DGKQ/CHEK1/P2RY11/GATA6/P2RX1/RYR1/AHR/CYP1B1/SLC8A1/HCN2/PDE3A/CIB2/NT5E/CDO1/PTGS2/HSP90B1/DUOX2/P2RY12/SLC5A5",31,"I (D10, moderate)"
"GO:0007018","microtubule-based movement","69/1945","420/18870",6.33389965378685e-05,0.00813474248717033,0.00725670943588163,"RHOT1/NEURL1/AP3S1/KIFC2/BLOC1S2/KIF14/APBA1/DLGAP5/SYNE2/CELSR2/NME8/KIF4A/KIF23/RSPH9/KIF21A/ARMC12/CFAP58/KIF2C/PFN4/DNAI2/TRIM46/KIF18B/RAB1A/UBE2B/UCHL1/HSPB1/CFAP43/IFT20/DYNC1I1/KIF1B/KIFC1/DNAAF1/TEX101/ING2/STARD9/KIF11/CEP131/CFAP20/DRC1/CFAP54/DYNC2H1/AP3B2/KIF19/SPA17/DNAH14/ROPN1L/CYB5D1/SPEF2/DNAH17/CFAP45/KIF15/LCA5L/DLG2/DNAH3/DNAH6/KIF20A/MAK/KIF5C/DAW1/PLTP/NETO1/CENPE/MGARP/FSIP2/CELF3/TACR1/CCDC103/KIF27/SLC22A14",69,"I (D10, moderate)"
