"","condition","genes"
"27793","ChAd (V2, D1)","SCARNA1"
"27794","ChAd (V2, D1)","SNORD38C"
"27795","ChAd (V2, D1)","RNA5SP202"
"27796","ChAd (V2, D1)","SNORD3C"
"27797","ChAd (V2, D1)","OLFM5P"
"27798","ChAd (V2, D1)","MIR548D1"
"27799","ChAd (V2, D1)","CD274"
"27800","ChAd (V2, D1)","NKG7"
"27801","ChAd (V2, D1)","EFHD1"
"27802","ChAd (V2, D1)","RPS15AP29"
"27803","ChAd (V2, D1)","PRAL"
"27804","ChAd (V2, D1)","TNFSF11"
"27805","ChAd (V2, D1)","MIR4477B"
"27806","ChAd (V2, D1)","RNVU1-18"
"27807","ChAd (V2, D1)","SLC2A3P2"
"27808","ChAd (V2, D1)","SNORA23"
"27809","ChAd (V2, D1)","ZCCHC2"
"27810","ChAd (V2, D1)","NCAPGP1"
"27811","ChAd (V2, D1)","GBP1P1"
"27812","ChAd (V2, D1)","NCF1C"
"27813","ChAd (V2, D1)","YWHABP2"
"27814","ChAd (V2, D1)","RPS3AP49"
"27815","ChAd (V2, D1)","H3C8"
"27816","ChAd (V2, D1)","SIT1"
"27817","ChAd (V2, D1)","RN7SL128P"
"27818","ChAd (V2, D1)","NEK10"
"27819","ChAd (V2, D1)","NOG"
"27820","ChAd (V2, D1)","ANKRD22"
"27821","ChAd (V2, D1)","RNU6-917P"
"27822","ChAd (V2, D1)","LRRK2-DT"
"27823","ChAd (V2, D1)","MIR601"
"27824","ChAd (V2, D1)","ZNF559-ZNF177"
"27825","ChAd (V2, D1)","DPYD-IT1"
"27826","ChAd (V2, D1)","H4C15"
"27827","ChAd (V2, D1)","SNORA37"
"27828","ChAd (V2, D1)","SDC2"
"27829","ChAd (V2, D1)","AIM2"
"27830","ChAd (V2, D1)","LGALS3BP"
"27831","ChAd (V2, D1)","RPL5P23"
"27832","ChAd (V2, D1)","FAM225A"
"27833","ChAd (V2, D1)","ARL8BP2"
"27834","ChAd (V2, D1)","LINC02773"
"27835","ChAd (V2, D1)","SNORA49"
"27836","ChAd (V2, D1)","SNORA53"
"27837","ChAd (V2, D1)","RNA5SP298"
"27838","ChAd (V2, D1)","RNA5SP242"
"27839","ChAd (V2, D1)","RNA5S9"
"27840","ChAd (V2, D1)","MT-TM"
"27841","ChAd (V2, D1)","RNU4-87P"
"27842","ChAd (V2, D1)","RNU4ATAC"
"27843","ChAd (V2, D1)","HIF1A-AS1"
"27844","ChAd (V2, D1)","RNA5SP444"
"27845","ChAd (V2, D1)","SNORA74B"
"27846","ChAd (V2, D1)","RPS15AP17"
"27847","ChAd (V2, D1)","LINC02701"
"27848","ChAd (V2, D1)","TMSB4XP8"
"27849","ChAd (V2, D1)","EEF1A1P35"
"27850","ChAd (V2, D1)","KCTD14"
"27851","ChAd (V2, D1)","MS4A4E"
"27852","ChAd (V2, D1)","OAS1"
"27853","ChAd (V2, D1)","RPL17P6"
"27854","ChAd (V2, D1)","LINC01703"
"27855","ChAd (V2, D1)","SCARNA6"
"27856","ChAd (V2, D1)","APOL1"
"27857","ChAd (V2, D1)","UNC93B1"
"27858","ChAd (V2, D1)","FFAR2"
"27859","ChAd (V2, D1)","RNU5B-1"
"27860","ChAd (V2, D1)","ROR1"
"27861","ChAd (V2, D1)","CPS1"
"27862","ChAd (V2, D1)","RN7SL364P"
"27863","ChAd (V2, D1)","PLSCR1"
"27864","ChAd (V2, D1)","RN7SL681P"
"27865","ChAd (V2, D1)","TMEM236"
"27866","ChAd (V2, D1)","FMNL2"
"27867","ChAd (V2, D1)","CACNA1E"
"27868","ChAd (V2, D1)","TMEM123"
"27869","ChAd (V2, D1)","LHFPL2"
"27870","ChAd (V2, D1)","MOV10"
"27871","ChAd (V2, D1)","C15orf48"
"27872","ChAd (V2, D1)","KPTN"
"27873","ChAd (V2, D1)","RPL3P2"
"27874","ChAd (V2, D1)","OASL"
"27875","ChAd (V2, D1)","HSPA8P5"
"27876","ChAd (V2, D1)","LDB2"
"27877","ChAd (V2, D1)","RPL36AP15"
"27878","ChAd (V2, D1)","FAM72C"
"27879","ChAd (V2, D1)","LMNB1-DT"
"27880","ChAd (V2, D1)","TCN2"
"27881","ChAd (V2, D1)","SNORD9"
"27882","ChAd (V2, D1)","RNA5SP99"
"27883","ChAd (V2, D1)","TRAFD1"
"27884","ChAd (V2, D1)","NPM1P39"
"27885","ChAd (V2, D1)","MIR3679"
"27886","ChAd (V2, D1)","RNU7-96P"
"27887","ChAd (V2, D1)","LINC00487"
"27888","ChAd (V2, D1)","FAM72B"
"27889","ChAd (V2, D1)","PRSS23"
"27890","ChAd (V2, D1)","RNU4-1"
"27891","ChAd (V2, D1)","HORMAD1"
"27892","ChAd (V2, D1)","HBG2"
"27893","ChAd (V2, D1)","EXOC3L1"
"27894","ChAd (V2, D1)","RAB39A"
"27895","ChAd (V2, D1)","FBXO6"
"27896","ChAd (V2, D1)","SIMALR"
"27897","ChAd (V2, D1)","SERPING1"
"27898","ChAd (V2, D1)","ZEB2-AS1"
"27899","ChAd (V2, D1)","HSH2D"
"27900","ChAd (V2, D1)","RPL31P10"
"27901","ChAd (V2, D1)","RAMP1"
"27902","ChAd (V2, D1)","LY6E"
"27903","ChAd (V2, D1)","EPSTI1"
"27904","ChAd (V2, D1)","LAP3P2"
"27905","ChAd (V2, D1)","RNU7-41P"
"27906","ChAd (V2, D1)","RNA5SP237"
"27907","ChAd (V2, D1)","SCARNA5"
"27908","ChAd (V2, D1)","OR7E140P"
"27909","ChAd (V2, D1)","SRGAP2B"
"27910","ChAd (V2, D1)","IRF7"
"27911","ChAd (V2, D1)","XRN1"
"27912","ChAd (V2, D1)","RPS15AP1"
"27913","ChAd (V2, D1)","RNU4-2"
"27914","ChAd (V2, D1)","NEK5"
"27915","ChAd (V2, D1)","REEP6"
"27916","ChAd (V2, D1)","TMEM123-DT"
"27917","ChAd (V2, D1)","CFAP141"
"27918","ChAd (V2, D1)","MYOF"
"27919","ChAd (V2, D3)","ROBO1"
"27920","ChAd (V2, D3)","LPPR3"
"27921","ChAd (V2, D3)","MTVR2"
"27922","ChAd (V2, D3)","PDE6A"
"27923","ChAd (V2, D3)","MMP17"
"27924","ChAd (V2, D3)","TBC1D22A-AS1"
"27925","ChAd (V2, D3)","TSPO2"
"27926","ChAd (V2, D3)","SCN11A"
"27927","ChAd (V2, D3)","C19orf35"
"27928","ChAd (V2, D3)","MT1E"
"27929","ChAd (V2, D3)","DIP2A-IT1"
"27930","ChAd (V2, D3)","RASGEF1B"
"27931","ChAd (V2, D3)","MYRIP"
"27932","ChAd (V2, D3)","CHRM4"
"27933","ChAd (V2, D3)","HIST2H2BC"
"27934","ChAd (V2, D3)","PABPN1"
"27935","ChAd (V2, D3)","LINC01359"
"27936","ChAd (V2, D3)","LINC00260"
"27937","ChAd (V2, D3)","PLEC"
"27938","ChAd (V2, D3)","JOSD2"
"27939","ChAd (V2, D3)","EDRF1-AS1"
"27940","ChAd (V2, D3)","PCCA-AS1"
"27941","ChAd (V2, D3)","GNAT2"
"27942","ChAd (V2, D3)","FABP6"
"27943","ChAd (V2, D3)","FDPSP2"
"27944","ChAd (V2, D3)","MIR4513"
"27945","ChAd (V2, D3)","PHYHIP"
"27946","ChAd (V2, D3)","SMTNL1"
"27947","ChAd (V2, D3)","P2RY4"
"27948","ChAd (V2, D3)","LOC644656"
"27949","ChAd (V2, D3)","PDLIM4"
"27950","ChAd (V2, D3)","POU5F1P5"
"27951","ChAd (V2, D3)","ARGFXP2"
"27952","ChAd (V2, D3)","RIMKLA"
"27953","ChAd (V2, D3)","SLC5A9"
"27954","ChAd (V2, D3)","TAS1R1"
"27955","ChAd (V2, D3)","RPS16P5"
"27956","ChAd (V2, D3)","CELF2-AS1"
"27957","ChAd (V2, D3)","SLC8A1-AS1"
"27958","ChAd (V2, D3)","MIR628"
"27959","ChAd (V2, D3)","MIR643"
"27960","ChAd (V2, D3)","ADGRG2"
"27961","ChAd (V2, D3)","FNDC9"
"27962","ChAd (V2, D3)","LOC100652999"
"27963","ChAd (V2, D3)","NDUFS7"
"27964","ChAd (V2, D3)","MZT2A"
"27965","ChAd (V2, D3)","CSNK1G2-AS1"
"27966","ChAd (V2, D3)","ANP32A-IT1"
"27967","ChAd (V2, D3)","GSN-AS1"
"27968","ChAd (V2, D3)","OPA1-AS1"
"27969","ChAd (V2, D3)","LOC100294362"
"27970","ChAd (V2, D3)","DPYD-AS2"
"27971","ChAd (V2, D3)","LOC105747689"
"27972","ChAd (V2, D3)","MIR373"
"27973","ChAd (V2, D3)","RHOF"
"27974","ChAd (V2, D3)","ADAMTSL4-AS1"
"27975","ChAd (V2, D3)","MIR5586"
"27976","ChAd (V2, D3)","NBPF25P"
"27977","ChAd (V2, D3)","LDHAL6A"
"27978","ChAd (V2, D3)","C20orf24"
"27979","ChAd (V2, D3)","HORMAD1"
"27980","ChAd (V2, D3)","PLXNB2"
"27981","ChAd (V2, D3)","FBXL15"
"27982","ChAd (V2, D3)","SPATA13-AS1"
"27983","ChAd (V2, D3)","MXD3"
"27984","ChAd (V2, D3)","ANKRD44-IT1"
"27985","ChAd (V2, D3)","OCLM"
"27986","ChAd (V2, D3)","LOC101927178"
"27987","ChAd (V2, D3)","MIR6087"
"27988","ChAd (V2, D3)","TET2-AS1"
"27989","ChAd (V2, D3)","LOC101927911"
"27990","ChAd (V2, D3)","PHGR1"
"27991","ChAd (V2, D3)","LINC00476"
"27992","ChAd (V2, D3)","MIR4319"
"27993","ChAd (V2, D3)","LDHD"
"27994","ChAd (V2, D3)","TYMP"
"27995","ChAd (V2, D3)","PCP4L1"
"27996","ChAd (V2, D3)","ADAT3"
"27997","ChAd (V2, D3)","CCDC144CP"
"27998","ChAd (V2, D3)","SHCBP1"
"27999","ChAd (V2, D3)","ARHGAP31-AS1"
"28000","ChAd (V2, D3)","SLC7A5P2"
"28001","ChAd (V2, D3)","MAMDC2-AS1"
"28002","ChAd (V2, D3)","LOC727896"
"28003","ChAd (V2, D3)","CCDC85B"
"28004","ChAd (V2, D3)","LOC101928323"
"28005","ChAd (V2, D3)","APOA1-AS"
"28006","ChAd (V2, D3)","TSPO"
"28007","ChAd (V2, D3)","LOC101928977"
"28008","ChAd (V2, D3)","SLC16A4"
"28009","ChAd (V2, D3)","LOC148696"
"28010","ChAd (V2, D3)","CDKN1C"
"28011","ChAd (V2, D3)","MIR4257"
"28012","ChAd (V2, D3)","KLHL13"
"28013","ChAd (V2, D3)","TTC21B-AS1"
"28014","ChAd (V2, D3)","CRYBA1"
"28015","ChAd (V2, D3)","TPGS1"
"28016","ChAd (V2, D3)","ZNF787"
"28017","ChAd (V2, D3)","N4BP3"
"28018","ChAd (V2, D3)","LOC100506321"
"28019","ChAd (V2, D3)","SNORA70G"
"28020","ChAd (V2, D3)","SLC1A2"
"28021","ChAd (V2, D3)","POP7"
"28022","ChAd (V2, D3)","MIR25"
"28023","ChAd (V2, D3)","POLR2M"
"28024","ChAd (V2, D3)","ACTG1P4"
"28025","ChAd (V2, D3)","SLIT3"
"28026","ChAd (V2, D3)","LOC100505716"
"28027","ChAd (V2, D3)","MIR5194"
"28028","ChAd (V2, D3)","PDGFA"
"28029","ChAd (V2, D3)","LOC101927272"
"28030","ChAd (V2, D3)","HSPA12B"
"28031","ChAd (V2, D3)","BACH1-IT2"
"28032","ChAd (V2, D3)","MIR3939"
"28033","ChAd (V2, D3)","IER5L"
"28034","ChAd (V2, D3)","HTR2B"
"28035","ChAd (V2, D3)","C10orf131"
"28036","ChAd (V2, D3)","MIR4454"
"28037","ChAd (V2, D3)","MIR181A1HG"
"28038","ChAd (V2, D3)","MIR579"
"28039","ChAd (V2, D3)","LOC100422556"
"28040","ChAd (V2, D3)","LRP3"
"28041","ChAd (V2, D3)","SLC24A4"
"28042","ChAd (V2, D3)","MIR3136"
"28043","ChAd (V2, D3)","SNORA2B"
"28044","ChAd (V2, D3)","LOC101928891"
"28045","ChAd (V2, D3)","ST20"
"28046","ChAd (V2, D3)","PPL"
"28047","ChAd (V2, D3)","MIR644A"
"28048","ChAd (V2, D3)","LOC102031319"
"28049","ChAd (V2, D3)","LOC102467147"
"28050","ChAd (V2, D3)","AOAH-IT1"
"28051","ChAd (V2, D3)","ADARB2"
"28052","ChAd (V2, D3)","LOC102723809"
"28053","ChAd (V2, D3)","ZNF296"
"28054","ChAd (V2, D3)","KIF26B"
"28055","ChAd (V2, D3)","RASIP1"
"28056","ChAd (V2, D3)","TTYH3"
"28057","ChAd (V2, D3)","LOC100268168"
"28058","ChAd (V2, D3)","SCO2"
"28059","ChAd (V2, D3)","ALS2CR11"
"28060","ChAd (V2, D3)","PTGS2"
"28061","ChAd (V2, D3)","LINGO3"
"28062","ChAd (V2, D3)","RBM44"
"28063","ChAd (V2, D3)","LINC00854"
"28064","ChAd (V2, D3)","MIR4312"
"28065","ChAd (V2, D3)","SLC30A1"
"28066","ChAd (V2, D3)","LRRC19"
"28067","ChAd (V2, D3)","RNF24"
"28068","ChAd (V2, D3)","C9orf84"
"28069","ChAd (V2, D3)","NTN4"
"28070","ChAd (V2, D3)","SMCO3"
"28071","ChAd (V2, D3)","HIST1H4C"
"28072","ChAd (V2, D3)","FGF9"
"28073","ChAd (V2, D3)","C6orf229"
"28074","ChAd (V2, D3)","FBLN2"
"28075","ChAd (V2, D3)","LOC641367"
"28076","ChAd (V2, D3)","SNORD12B"
"28077","ChAd (V2, D3)","LAMB1"
"28078","ChAd (V2, D3)","LOC101927018"
"28079","ChAd (V2, D3)","LCMT1-AS2"
"28080","ChAd (V2, D3)","MIR3192"
"28081","ChAd (V2, D3)","C19orf60"
"28082","ChAd (V2, D3)","LOC285819"
"28083","ChAd (V2, D3)","LOC100190986"
"28084","ChAd (V2, D3)","KANTR"
"28085","ChAd (V2, D3)","HELZ2"
"28086","ChAd (V2, D3)","WDR17"
"28087","ChAd (V2, D3)","LOC101929516"
"28088","ChAd (V2, D3)","DISP2"
"28089","ChAd (V2, D3)","LOC100288069"
"28090","ChAd (V2, D3)","MGC12916"
"28091","ChAd (V2, D3)","ZNF593"
"28092","ChAd (V2, D3)","SCARNA27"
"28093","ChAd (V2, D3)","ZNHIT2"
"28094","ChAd (V2, D3)","MTRNR2L3"
"28095","ChAd (V2, D3)","ZBED2"
"28096","ChAd (V2, D3)","LOC100129931"
"28097","ChAd (V2, D3)","MIR4712"
"28098","ChAd (V2, D3)","TMEM160"
"28099","ChAd (V2, D3)","SNORA16B"
"28100","ChAd (V2, D3)","CLDN20"
"28101","ChAd (V2, D3)","NR6A1"
"28102","ChAd (V2, D3)","FAM196B"
"28103","ChAd (V2, D3)","SNORA55"
"28104","ChAd (V2, D3)","NPAS2"
"28105","ChAd (V2, D3)","UBXN10"
"28106","ChAd (V2, D3)","AGRN"
"28107","ChAd (V2, D3)","MIR3679"
"28108","ChAd (V2, D3)","LOC101929095"
"28109","ChAd (V2, D3)","C6orf226"
"28110","ChAd (V2, D3)","ANKRD61"
"28111","ChAd (V2, D3)","TRH"
"28112","ChAd (V2, D3)","SNORD121A"
"28113","ChAd (V2, D3)","SNORA37"
"28114","ChAd (V2, D3)","A2M"
"28115","ChAd (V2, D7)","NOMO3"
"28116","ChAd (V2, D7)","RASGEF1B"
"28117","ChAd (V2, D7)","GSTM1"
"28118","ChAd (V2, D7)","ZFC3H1"
"28119","ChAd (V2, D7)","LINC00342"
"28120","ChAd (V2, D7)","TTN"
"28121","ChAd (V2, D7)","GSTT1"
"28122","ChAd (V2, D7)","ANKRD36C"
"28123","ChAd-BNT (V2, D3)","NT5M"
"28124","ChAd-BNT (V2, D3)","TEKT3"
"28125","ChAd-BNT (V2, D3)","LPCAT2"
"28126","ChAd-BNT (V2, D3)","OAS3"
"28127","ChAd-BNT (V2, D3)","IL1RL2"
"28128","ChAd-BNT (V2, D3)","LOC388849"
"28129","ChAd-BNT (V2, D3)","LINC00896"
"28130","ChAd-BNT (V2, D3)","P2RX7"
"28131","ChAd-BNT (V2, D3)","USP18"
"28132","ChAd-BNT (V2, D3)","MIR7641-2"
"28133","ChAd-BNT (V2, D3)","SNORA80B"
"28134","ChAd-BNT (V2, D3)","SCO2"
"28135","ChAd-BNT (V2, D3)","EGR2"
"28136","ChAd-BNT (V2, D3)","NKAIN2"
"28137","ChAd-BNT (V2, D3)","SPAG6"
"28138","ChAd-BNT (V2, D3)","GALNT14"
"28139","ChAd-BNT (V2, D3)","PTPRU"
"28140","ChAd-BNT (V2, D3)","DHRS9"
"28141","ChAd-BNT (V2, D3)","VEPH1"
"28142","ChAd-BNT (V2, D3)","C2orf88"
"28143","ChAd-BNT (V2, D3)","ANXA10"
"28144","ChAd-BNT (V2, D3)","TMEM160"
"28145","ChAd-BNT (V2, D3)","RNF222"
"28146","ChAd-BNT (V2, D3)","TNFRSF18"
"28147","ChAd-BNT (V2, D3)","LAP3"
"28148","ChAd-BNT (V2, D3)","CMTM2"
"28149","ChAd-BNT (V2, D3)","TMEM238"
"28150","ChAd-BNT (V2, D3)","CES1P1"
"28151","ChAd-BNT (V2, D3)","C2orf91"
"28152","ChAd-BNT (V2, D3)","ISG15"
"28153","ChAd-BNT (V2, D3)","MIR4426"
"28154","ChAd-BNT (V2, D3)","MZT2A"
"28155","ChAd-BNT (V2, D3)","LRRC32"
"28156","ChAd-BNT (V2, D3)","SPX"
"28157","ChAd-BNT (V2, D3)","EBI3"
"28158","ChAd-BNT (V2, D3)","LOC400927"
"28159","ChAd-BNT (V2, D3)","SAMD4A"
"28160","ChAd-BNT (V2, D3)","KLF6"
"28161","ChAd-BNT (V2, D3)","CFLAR-AS1"
"28162","ChAd-BNT (V2, D3)","NUDT3"
"28163","ChAd-BNT (V2, D3)","SPOCD1"
"28164","ChAd-BNT (V2, D3)","VEGFC"
"28165","ChAd-BNT (V2, D3)","LINGO3"
"28166","ChAd-BNT (V2, D3)","MXD3"
"28167","ChAd-BNT (V2, D3)","MIR133A1HG"
"28168","ChAd-BNT (V2, D3)","FBXO27"
"28169","ChAd-BNT (V2, D3)","TUBB1"
"28170","ChAd-BNT (V2, D3)","KLHDC7B"
"28171","ChAd-BNT (V2, D3)","TGM3"
"28172","ChAd-BNT (V2, D3)","HIST2H2AC"
"28173","ChAd-BNT (V2, D3)","SMG1P5"
"28174","ChAd-BNT (V2, D3)","CXCL10"
"28175","ChAd-BNT (V2, D3)","C8orf31"
"28176","ChAd-BNT (V2, D3)","RGL1"
"28177","ChAd-BNT (V2, D3)","ABHD8"
"28178","ChAd-BNT (V2, D3)","MIR3146"
"28179","ChAd-BNT (V2, D3)","SLC6A12"
"28180","ChAd-BNT (V2, D3)","CCL25"
"28181","ChAd-BNT (V2, D3)","NPAS1"
"28182","ChAd-BNT (V2, D3)","AMN"
"28183","ChAd-BNT (V2, D3)","ALKBH7"
"28184","ChAd-BNT (V2, D3)","PPARGC1A"
"28185","ChAd-BNT (V2, D3)","MIR644A"
"28186","ChAd-BNT (V2, D3)","GPR152"
"28187","ChAd-BNT (V2, D3)","EHD2"
"28188","ChAd-BNT (V2, D3)","SPATS2L"
"28189","ChAd-BNT (V2, D3)","CBWD2"
"28190","ChAd-BNT (V2, D3)","MIR222"
"28191","ChAd-BNT (V2, D3)","LOC643355"
"28192","ChAd-BNT (V2, D3)","SCARNA7"
"28193","ChAd-BNT (V2, D3)","LRRC18"
"28194","ChAd-BNT (V2, D3)","SDPR"
"28195","ChAd-BNT (V2, D3)","LGALS3BP"
"28196","ChAd-BNT (V2, D3)","CDHR5"
"28197","ChAd-BNT (V2, D3)","MTOR-AS1"
"28198","ChAd-BNT (V2, D3)","CMTM5"
"28199","ChAd-BNT (V2, D3)","TCN2"
"28200","ChAd-BNT (V2, D3)","CELF2-AS1"
"28201","ChAd-BNT (V2, D3)","DOC2B"
"28202","ChAd-BNT (V2, D3)","PDLIM4"
"28203","ChAd-BNT (V2, D3)","RIN1"
"28204","ChAd-BNT (V2, D3)","MIR4489"
"28205","ChAd-BNT (V2, D3)","HNRNPA3P1"
"28206","ChAd-BNT (V2, D3)","SUCNR1"
"28207","ChAd-BNT (V2, D3)","MIR142"
"28208","ChAd-BNT (V2, D3)","SIVA1"
"28209","ChAd-BNT (V2, D3)","CSF2"
"28210","ChAd-BNT (V2, D3)","OTOF"
"28211","ChAd-BNT (V2, D3)","CMPK2"
"28212","ChAd-BNT (V2, D3)","TBX1"
"28213","ChAd-BNT (V2, D3)","LINC01093"
"28214","ChAd-BNT (V2, D3)","CD274"
"28215","ChAd-BNT (V2, D3)","NECAB2"
"28216","ChAd-BNT (V2, D3)","LINC01151"
"28217","ChAd-BNT (V2, D3)","RGS6"
"28218","ChAd-BNT (V2, D3)","GSN-AS1"
"28219","ChAd-BNT (V2, D3)","TRPV4"
"28220","ChAd-BNT (V2, D3)","LINC01537"
"28221","ChAd-BNT (V2, D3)","SCARF1"
"28222","ChAd-BNT (V2, D3)","PVALB"
"28223","ChAd-BNT (V2, D3)","RHCE"
"28224","ChAd-BNT (V2, D3)","RAD51AP1"
"28225","ChAd-BNT (V2, D3)","SAMD9L"
"28226","ChAd-BNT (V2, D3)","CABP5"
"28227","ChAd-BNT (V2, D3)","HORMAD1"
"28228","ChAd-BNT (V2, D3)","MIR6864"
"28229","ChAd-BNT (V2, D3)","STAC3"
"28230","ChAd-BNT (V2, D3)","TSL"
"28231","ChAd-BNT (V2, D3)","CTTN"
"28232","ChAd-BNT (V2, D3)","PHACTR3"
"28233","ChAd-BNT (V2, D3)","TMEM150B"
"28234","ChAd-BNT (V2, D3)","ISPD-AS1"
"28235","ChAd-BNT (V2, D3)","AK4"
"28236","ChAd-BNT (V2, D3)","PCAT29"
"28237","ChAd-BNT (V2, D3)","GNG11"
"28238","ChAd-BNT (V2, D3)","SIGLEC17P"
"28239","ChAd-BNT (V2, D3)","PLGLA"
"28240","ChAd-BNT (V2, D3)","BRE-AS1"
"28241","ChAd-BNT (V2, D3)","ANKRD22"
"28242","ChAd-BNT (V2, D3)","DDX60L"
"28243","ChAd-BNT (V2, D3)","CDHR1"
"28244","ChAd-BNT (V2, D3)","ADPGK-AS1"
"28245","ChAd-BNT (V2, D3)","TAS1R1"
"28246","ChAd-BNT (V2, D3)","FBXO6"
"28247","ChAd-BNT (V2, D3)","LOC283575"
"28248","ChAd-BNT (V2, D3)","CASS4"
"28249","ChAd-BNT (V2, D3)","CEP170P1"
"28250","ChAd-BNT (V2, D3)","OR2B11"
"28251","ChAd-BNT (V2, D3)","TRIM71"
"28252","ChAd-BNT (V2, D3)","MTRNR2L2"
"28253","ChAd-BNT (V2, D3)","MTRNR2L3"
"28254","ChAd-BNT (V2, D3)","TCTEX1D4"
"28255","ChAd-BNT (V2, D3)","LOC344887"
"28256","ChAd-BNT (V2, D3)","SIRPD"
"28257","ChAd-BNT (V2, D3)","PAH"
"28258","ChAd-BNT (V2, D3)","ATP1B2"
"28259","ChAd-BNT (V2, D3)","SERPING1"
"28260","ChAd-BNT (V2, D3)","SP110"
"28261","ChAd-BNT (V2, D3)","POMC"
"28262","ChAd-BNT (V2, D3)","DGAT2"
"28263","ChAd-BNT (V2, D3)","KY"
"28264","ChAd-BNT (V2, D3)","ADAMTS2"
"28265","ChAd-BNT (V2, D3)","ANKRD30B"
"28266","ChAd-BNT (V2, D3)","LOC100294362"
"28267","ChAd-BNT (V2, D3)","ADAMTSL4-AS1"
"28268","ChAd-BNT (V2, D3)","APOA2"
"28269","ChAd-BNT (V2, D3)","LOC102724153"
"28270","ChAd-BNT (V2, D3)","TMEM151B"
"28271","ChAd-BNT (V2, D3)","CCDC107"
"28272","ChAd-BNT (V2, D3)","TNFSF18"
"28273","ChAd-BNT (V2, D3)","HIST1H2BG"
"28274","ChAd-BNT (V2, D3)","TMC2"
"28275","ChAd-BNT (V2, D3)","HIST1H2BH"
"28276","ChAd-BNT (V2, D3)","HIST1H2BN"
"28277","ChAd-BNT (V2, D3)","NKAIN1"
"28278","ChAd-BNT (V2, D3)","MIR744"
"28279","ChAd-BNT (V2, D3)","C20orf24"
"28280","ChAd-BNT (V2, D3)","DPRXP4"
"28281","ChAd-BNT (V2, D3)","PSME2"
"28282","ChAd-BNT (V2, D3)","JAK2"
"28283","ChAd-BNT (V2, D3)","LPPR3"
"28284","ChAd-BNT (V2, D3)","SNORA77"
"28285","ChAd-BNT (V2, D3)","DHX58"
"28286","ChAd-BNT (V2, D3)","FRMD3"
"28287","ChAd-BNT (V2, D3)","SNORA21"
"28288","ChAd-BNT (V2, D3)","MS4A4A"
"28289","ChAd-BNT (V2, D3)","MRAP"
"28290","ChAd-BNT (V2, D3)","FAM72B"
"28291","ChAd-BNT (V2, D3)","HTRA1"
"28292","ChAd-BNT (V2, D3)","MIR4766"
"28293","ChAd-BNT (V2, D3)","LOC101929297"
"28294","ChAd-BNT (V2, D3)","MIR3909"
"28295","ChAd-BNT (V2, D3)","LURAP1L"
"28296","ChAd-BNT (V2, D3)","NBPF18P"
"28297","ChAd-BNT (V2, D3)","LY6E"
"28298","ChAd-BNT (V2, D3)","SLC34A3"
"28299","ChAd-BNT (V2, D3)","DISC1"
"28300","ChAd-BNT (V2, D3)","LY6G6F"
"28301","ChAd-BNT (V2, D3)","VASN"
"28302","ChAd-BNT (V2, D3)","SNORD88B"
"28303","ChAd-BNT (V2, D3)","JOSD2"
"28304","ChAd-BNT (V2, D3)","PHLDA2"
"28305","ChAd-BNT (V2, D3)","CYBB"
"28306","ChAd-BNT (V2, D3)","ATP11A-AS1"
"28307","ChAd-BNT (V2, D3)","FMNL2"
"28308","ChAd-BNT (V2, D3)","LOC101928834"
"28309","ChAd-BNT (V2, D3)","TDRD6"
"28310","ChAd-BNT (V2, D3)","JUP"
"28311","ChAd-BNT (V2, D3)","IFI44L"
"28312","ChAd-BNT (V2, D3)","IDH1"
"28313","ChAd-BNT (V2, D3)","UNC5C"
"28314","ChAd-BNT (V2, D3)","MUC6"
"28315","ChAd-BNT (V2, D3)","CYP2J2"
"28316","ChAd-BNT (V2, D3)","CPNE4"
"28317","ChAd-BNT (V2, D3)","OR56B1"
"28318","ChAd-BNT (V2, D3)","MIR5586"
"28319","ChAd-BNT (V2, D3)","DMXL2"
"28320","ChAd-BNT (V2, D3)","GGN"
"28321","ChAd-BNT (V2, D3)","FOXI1"
"28322","ChAd-BNT (V2, D3)","VIPR2"
"28323","ChAd-BNT (V2, D3)","PDGFA"
"28324","ChAd-BNT (V2, D3)","FAXDC2"
"28325","ChAd-BNT (V2, D3)","ERRFI1"
"28326","ChAd-BNT (V2, D3)","TRIM25"
"28327","ChAd-BNT (V2, D3)","PLA2G4E-AS1"
"28328","ChAd-BNT (V2, D3)","CLEC9A"
"28329","ChAd-BNT (V2, D3)","EHD4-AS1"
"28330","ChAd-BNT (V2, D3)","TMEM92-AS1"
"28331","ChAd-BNT (V2, D3)","KIAA1958"
"28332","ChAd-BNT (V2, D3)","RTN4R"
"28333","ChAd-BNT (V2, D3)","BLVRA"
"28334","ChAd-BNT (V2, D3)","RHOF"
"28335","ChAd-BNT (V2, D3)","RPS6KA2-AS1"
"28336","ChAd-BNT (V2, D3)","PDK4"
"28337","ChAd-BNT (V2, D3)","MIR3128"
"28338","ChAd-BNT (V2, D3)","AMACR"
"28339","ChAd-BNT (V2, D3)","UBE2MP1"
"28340","ChAd-BNT (V2, D3)","FGL2"
"28341","ChAd-BNT (V2, D3)","CCDC173"
"28342","ChAd-BNT (V2, D3)","MIR3607"
"28343","ChAd-BNT (V2, D3)","RHPN1"
"28344","ChAd-BNT (V2, D3)","OVCA2"
"28345","ChAd-BNT (V2, D3)","SORT1"
"28346","ChAd-BNT (V2, D3)","ACVRL1"
"28347","ChAd-BNT (V2, D3)","SCN3B"
